Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Paul Abraham,22,3,4,.429,3.52,52,0,28,0,0,7,69.0,68,32,27,8,35,2,55,7,1,7,310,1.493,8.9,1.0,4.6,7.2,1.57,0,2002,A,TEX
Jason Andrew,22,1,0,1.000,1.28,11,6,1,0,0,0,42.1,31,7,6,3,8,0,30,0,0,1,161,0.921,6.6,0.6,1.7,6.4,3.75,0,2002,A,TEX
John Barnett,21,0,1,.000,5.00,3,1,0,0,0,0,9.0,12,5,5,0,2,1,8,0,0,0,39,1.556,12.0,0.0,2.0,8.0,4.00,0,2002,A,TEX
Kiki Bengochea,21,3,4,.429,3.00,12,9,1,0,0,0,39.0,37,18,13,0,14,0,36,3,0,6,165,1.308,8.5,0.0,3.2,8.3,2.57,0,2002,A,TEX
Charlie Bilezikjian,21,0,0,,3.60,3,0,1,0,0,0,5.0,6,2,2,0,1,0,4,0,0,1,22,1.400,10.8,0.0,1.8,7.2,4.00,0,2002,A,TEX
Nathan Bright,22,2,6,.250,4.79,15,6,6,0,0,2,47.0,49,35,25,1,16,1,32,4,0,5,212,1.383,9.4,0.2,3.1,6.1,2.00,0,2002,A,TEX
Rob Corrado,21,2,3,.400,4.79,10,5,1,0,0,0,35.2,40,21,19,1,13,0,16,3,0,2,156,1.486,10.1,0.3,3.3,4.0,1.23,0,2002,A,TEX
Luis Cristobal,24,0,1,.000,5.06,5,0,3,0,0,0,5.1,5,3,3,0,3,0,4,0,0,1,23,1.500,8.4,0.0,5.1,6.8,1.33,0,2002,A,TEX
Nick Devenney,21,0,2,.000,20.86,3,1,1,0,0,0,7.1,13,17,17,2,9,0,5,0,0,3,44,3.000,16.0,2.5,11.0,6.1,0.56,0,2002,A,TEX
Juan Dominguez,22,1,3,.250,2.16,16,9,6,0,0,1,66.2,50,23,16,4,21,1,70,6,2,5,270,1.065,6.8,0.5,2.8,9.5,3.33,1,2002,A,TEX
