Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Cirilo Cumberbatch,19,55,205,182,23,39,4,0,3,15,5,2,20,42,.214,.302,.286,.588,52,4,3,0,0,0,,0
Adam Davis#,21,66,279,254,37,54,9,5,1,15,9,5,21,49,.213,.274,.299,.574,76,1,1,2,1,0,,0
Evandy De Leon,23,55,195,173,25,40,7,3,5,22,0,7,12,45,.231,.288,.393,.681,68,1,3,4,3,1,,0
Jason Denham*,20,53,236,215,22,65,9,2,0,14,6,4,18,34,.302,.356,.363,.719,78,2,1,0,2,0,,0
Stephen Douglas*,21,56,210,198,16,52,3,2,0,23,8,5,8,31,.263,.290,.298,.588,59,3,0,3,1,0,,0
Kelly Edmundson,22,44,158,141,10,27,8,0,2,13,1,0,6,40,.191,.265,.291,.555,41,7,8,3,0,0,,0
Jared Goedert,21,63,264,238,31,64,14,2,3,27,1,0,19,28,.269,.328,.382,.711,91,7,3,2,2,1,,0
Brent Lacy,23,19,65,56,5,7,0,0,0,2,2,1,6,16,.125,.234,.125,.359,7,0,2,1,0,0,,0
Andrew Lytle,23,65,265,236,36,69,10,0,1,22,10,4,20,34,.292,.354,.347,.701,82,3,4,2,3,3,,0
Matt McBride,21,52,211,184,24,50,12,0,4,31,5,2,16,22,.272,.355,.402,.758,74,1,9,0,2,2,,1
Lucas Montero#,21,6,18,17,0,4,0,0,0,1,0,3,1,3,.235,.278,.235,.513,4,0,0,0,0,0,,0
Dustin Realini,22,63,251,222,26,53,13,1,5,37,1,3,18,48,.239,.294,.374,.668,83,5,2,3,6,0,,0
Joshua Roberts*,19,46,170,153,11,32,6,1,2,23,4,2,13,33,.209,.274,.301,.574,46,4,1,2,1,2,,0
Josh Rodriguez,21,45,175,157,26,42,11,4,4,24,2,0,14,33,.268,.337,.465,.802,73,4,3,0,1,0,,1
Brent Thomas,23,19,45,41,5,7,3,0,0,3,2,1,4,17,.171,.244,.244,.488,10,0,0,0,0,0,,0
15 Players,21.2,76,2747,2467,297,605,109,20,30,272,56,39,196,475,.245,.309,.342,.651,844,42,40,22,22,9,,0
