Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jeff Mathis,36,86,244,228,17,36,9,0,2,12,1,0,15,87,.158,.209,.224,.433,51,2,0,0,1,1,1,2019,MLB,TEX
Ronald Guzman*,24,87,295,256,34,56,20,0,10,36,1,2,32,87,.219,.308,.414,.723,106,7,3,0,4,1,1,2019,MLB,TEX
Rougned Odor*,25,145,581,522,77,107,30,1,30,93,11,9,52,178,.205,.283,.439,.721,229,4,5,1,1,2,1,2019,MLB,TEX
Elvis Andrus,30,147,648,600,81,165,27,4,12,72,31,8,34,96,.275,.313,.393,.707,236,16,4,0,10,1,1,2019,MLB,TEX
Asdrubal Cabrera#,33,93,368,323,45,76,15,0,12,51,4,0,38,85,.235,.318,.393,.711,127,6,3,0,4,1,1,2019,MLB,TEX
Willie Calhoun*,24,83,337,309,51,83,14,1,21,48,0,0,23,53,.269,.323,.524,.848,162,5,3,0,2,0,1,2019,MLB,TEX
Delino DeShields,26,118,408,357,42,89,15,4,4,32,24,6,38,100,.249,.325,.347,.672,124,8,3,8,2,0,1,2019,MLB,TEX
Nomar Mazara*,24,116,469,429,69,115,27,1,19,66,4,1,28,108,.268,.318,.469,.786,201,5,6,0,6,2,1,2019,MLB,TEX
Shin-Soo Choo*,36,151,660,563,93,149,31,2,24,61,15,1,78,165,.265,.371,.455,.826,256,6,18,0,1,3,1,2019,MLB,TEX
Danny Santana#,28,130,511,474,81,134,23,6,28,81,21,6,25,151,.283,.324,.534,.857,253,8,6,0,5,2,1,2019,MLB,TEX
Logan Forsythe,32,101,367,317,38,72,17,1,7,39,2,0,44,100,.227,.325,.353,.678,112,8,3,0,2,0,1,2019,MLB,TEX
Hunter Pence,36,83,316,286,53,85,17,1,18,59,6,1,26,69,.297,.358,.552,.910,158,2,2,0,2,0,1,2019,MLB,TEX
Joey Gallo*,25,70,297,241,54,61,15,1,22,49,4,2,52,114,.253,.389,.598,.986,144,0,2,1,1,4,1,2019,MLB,TEX
Isiah Kiner-Falefa,24,65,222,202,23,48,12,1,1,21,3,0,14,49,.238,.299,.322,.620,65,9,4,1,1,0,1,2019,MLB,TEX
Nick Solak,24,33,135,116,19,34,6,1,5,17,2,0,15,29,.293,.393,.491,.884,57,2,4,0,0,1,1,2019,MLB,TEX
Jose Trevino,26,40,126,120,18,31,9,0,2,13,0,0,3,27,.258,.272,.383,.655,46,6,0,1,2,0,1,2019,MLB,TEX
Scott Heineman,26,25,85,75,8,16,6,0,2,7,1,2,9,20,.213,.306,.373,.679,28,3,1,0,0,0,1,2019,MLB,TEX
Tim Federowicz,31,29,83,75,6,12,2,0,4,7,1,0,5,31,.160,.213,.347,.559,26,1,0,3,0,0,1,2019,MLB,TEX
Patrick Wisdom,27,9,28,26,1,4,1,0,0,1,0,0,1,15,.154,.185,.192,.377,5,0,0,1,0,0,1,2019,MLB,TEX
