Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Esteban Beltre,30,133,558,510,84,142,24,4,2,49,26,11,39,109,.278,.327,.353,.680,180,7,0,5,4,0,,1
Brian Buchanan,24,133,547,500,74,139,29,3,17,82,14,2,36,90,.278,.337,.450,.787,225,7,9,1,1,1,,1
Jeff Ferguson,25,81,263,223,35,46,6,1,3,20,7,2,24,42,.206,.319,.283,.602,63,7,13,3,0,0,,0
Jeff Horn,27,24,87,72,14,22,5,0,1,6,1,2,12,18,.306,.412,.417,.828,30,0,1,2,0,0,,0
Torii Hunter,22,26,97,92,15,31,7,0,4,20,2,2,1,13,.337,.347,.543,.891,50,3,1,2,1,0,,1
Corey Koskie*,25,135,574,505,91,152,32,5,26,105,15,7,51,104,.301,.368,.539,.906,272,17,8,0,10,4,,1
Chris Latham#,25,97,438,377,81,122,21,4,11,51,29,5,56,99,.324,.412,.488,.901,184,5,1,4,0,4,,1
Matt LeCroy,22,3,13,13,2,4,1,0,2,4,0,0,0,7,.308,.308,.846,1.154,11,0,0,0,0,0,,1
Marc Lewis,23,119,473,444,61,130,31,1,14,68,10,11,23,64,.293,.328,.462,.789,205,16,1,3,2,0,,0
Travis Miller,25,34,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Paul Molitor,41,2,10,10,0,5,1,0,0,0,0,0,0,0,.500,.500,.600,1.100,6,1,0,0,0,0,,1
Mike Moriarty,24,64,187,161,21,36,8,2,3,19,2,1,22,39,.224,.319,.354,.673,57,1,1,2,1,0,,1
Jamie Ogden*,26,94,293,272,29,68,16,0,6,32,4,2,16,65,.250,.297,.375,.672,102,7,2,3,0,0,,0
David Ortiz*,22,11,40,37,5,9,3,0,2,6,0,0,3,9,.243,.300,.486,.786,18,0,0,0,0,0,,1
Jayhawk Owens,29,52,179,161,19,33,9,0,3,16,1,2,13,63,.205,.271,.317,.588,51,1,2,2,1,0,,1
A.J. Pierzynski*,21,59,220,208,29,53,7,2,7,30,3,1,9,24,.255,.284,.409,.693,85,4,0,2,1,2,,1
Ken Ramos*,31,18,76,69,6,18,4,1,1,11,1,1,6,13,.261,.320,.391,.711,27,1,0,1,0,0,,1
Chad Rupp,26,115,489,413,78,120,25,3,20,89,8,3,61,105,.291,.383,.511,.894,211,3,6,1,8,4,,0
Jon Shave,30,90,370,317,63,107,20,1,4,41,8,9,34,46,.338,.422,.445,.867,141,7,13,5,1,1,,1
Jeff Smith*,24,23,73,67,9,17,3,0,0,2,0,0,4,13,.254,.296,.299,.594,20,2,0,2,0,0,,0
Scott Stahoviak*,28,111,452,399,71,126,33,6,18,82,5,2,45,94,.316,.381,.564,.944,225,9,1,0,7,4,,1
Gary Wilson,28,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
