Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Greg Blosser*,27,115,453,371,78,94,23,0,25,72,10,5,73,114,.253,.374,.518,.891,192,4,2,1,6,3,1
Jim Buccheri,29,106,387,351,51,107,14,3,6,34,37,13,25,28,.305,.360,.413,.773,145,11,5,6,0,1,0
Rich Butler*,25,38,172,145,28,43,8,0,8,35,6,2,22,24,.297,.390,.517,.907,75,1,2,0,3,3,1
Darron Cox,30,84,314,278,45,84,16,1,9,35,2,2,23,41,.302,.366,.464,.830,129,6,5,8,0,0,1
Steve Cox*,23,119,495,430,64,109,23,2,13,67,3,4,56,100,.253,.339,.407,.746,175,9,2,2,5,6,1
Eddy De Los Santos,23,4,12,11,2,3,2,0,0,2,0,0,0,6,.273,.333,.455,.788,5,0,1,0,0,0,0
Cesar Devarez,28,38,125,116,11,31,5,2,4,20,4,2,8,24,.267,.320,.448,.768,52,3,1,0,0,0,1
Danny Donato*,25,17,41,35,5,8,2,0,1,2,0,0,4,5,.229,.341,.371,.713,13,0,2,0,0,0,0
John Flaherty,30,6,25,23,1,3,1,0,0,2,0,0,1,5,.130,.160,.174,.334,4,1,0,0,1,0,1
Kraig Hawkins,26,6,23,23,2,6,0,0,0,1,1,0,0,2,.261,.261,.261,.522,6,0,0,0,0,0,0
Mike Kelly,28,4,16,12,2,1,0,0,0,0,0,0,4,5,.083,.313,.083,.396,1,1,0,0,0,0,1
Brooks Kieschnick*,26,7,27,23,4,3,1,0,1,2,0,1,4,8,.130,.259,.304,.564,7,2,0,0,0,0,1
Tim Laker,28,40,164,134,36,32,7,0,11,26,1,1,28,32,.239,.372,.537,.909,72,4,1,0,1,1,1
Chris Martin,30,131,530,448,71,116,26,2,8,49,19,11,62,80,.259,.356,.379,.735,170,9,8,7,5,1,0
Francisco Matos,28,32,119,114,13,27,2,3,0,14,2,1,1,15,.237,.248,.307,.555,35,4,1,2,1,0,1
Scott McClain,26,126,544,472,91,141,35,0,34,109,6,2,66,113,.299,.385,.589,.974,278,9,2,1,3,5,1
Carlos Mendoza*,23,51,224,201,32,54,8,0,0,11,9,9,16,29,.269,.324,.308,.633,62,5,1,5,1,0,1
Russ Morman,36,98,405,367,48,104,26,1,10,67,0,1,32,65,.283,.343,.441,.785,162,13,3,0,3,0,1
Rob Natal,32,4,17,15,0,4,1,0,0,4,1,0,0,0,.267,.250,.333,.583,5,1,0,1,1,0,1
John Patterson#,31,25,78,73,12,22,5,0,2,11,1,1,3,12,.301,.338,.452,.790,33,0,1,1,0,0,1
Herbert Perry,28,5,18,17,1,5,4,0,0,1,0,0,0,2,.294,.333,.529,.863,9,2,1,0,0,0,1
Kerry Robinson*,24,58,268,242,28,73,7,4,1,28,18,11,23,30,.302,.361,.376,.737,91,1,0,2,1,0,1
Dave Silvestri,30,129,557,480,74,133,31,2,8,56,12,9,61,73,.277,.359,.400,.759,192,7,4,6,6,1,1
Bubba Trammell,26,57,256,217,46,63,12,0,16,48,6,1,38,42,.290,.395,.567,.961,123,2,0,0,1,1,1
Luke Wilcox*,24,43,169,151,17,34,11,0,2,17,0,0,16,27,.225,.302,.338,.640,51,6,1,0,1,0,0
Randy Winn#,24,29,142,123,25,35,5,2,1,16,10,4,15,24,.285,.362,.382,.744,47,1,0,4,0,0,1
