Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Bryan Bogle,25,10,31,30,5,8,2,0,1,4,0,0,1,8,.267,.290,.433,.724,13,0,0,0,0,0,,0
Howie Clark*,24,30,104,95,13,22,4,1,3,8,1,2,9,11,.232,.298,.389,.688,37,2,0,0,0,0,,1
Danny Clyburn,24,84,363,322,58,92,21,1,14,54,11,5,34,72,.286,.358,.488,.846,157,9,4,0,3,0,,1
Tim DeCinces*,24,7,23,21,1,2,1,0,0,0,0,0,2,6,.095,.174,.143,.317,3,0,0,0,0,0,,0
Bo Dodson*,27,116,456,387,57,107,26,2,8,48,5,2,62,65,.276,.382,.416,.798,161,6,5,0,2,1,,0
P.J. Forbes,30,116,512,460,74,135,37,3,6,52,10,2,36,54,.293,.349,.426,.775,196,15,5,8,3,1,,1
Jim Foster,26,43,174,153,22,36,9,0,5,26,3,1,18,22,.235,.322,.392,.714,60,5,2,0,1,1,,0
Jesse Garcia,24,44,175,160,20,47,6,4,0,18,7,5,7,22,.294,.329,.381,.711,61,3,3,2,3,0,,1
Charlie Greene,27,77,267,250,23,53,10,0,4,28,1,1,9,54,.212,.248,.300,.548,75,4,3,5,0,0,,1
Johnny Isom,24,39,162,142,13,32,4,0,2,13,2,0,18,31,.225,.321,.296,.617,42,1,2,0,0,0,,0
Gene Kingsale#,21,18,61,55,3,12,1,1,0,2,3,3,4,8,.218,.283,.273,.556,15,3,1,1,0,0,,1
David Lamb#,23,48,201,178,24,53,7,1,1,16,1,5,17,25,.298,.365,.365,.730,65,4,3,1,2,1,,1
Chip Lawrence,23,13,37,30,1,9,1,0,0,2,0,0,7,6,.300,.432,.333,.766,10,0,0,0,0,0,,0
Derek Lee*,31,107,415,364,63,103,17,3,18,57,5,6,49,61,.283,.371,.495,.866,180,12,2,0,0,0,,1
Ryan Luzinski,24,4,13,12,0,0,0,0,0,1,0,0,0,3,.000,.000,.000,.000,0,1,0,0,1,0,,0
Scott Lydy,29,20,72,66,3,9,5,0,1,8,1,0,4,15,.136,.194,.258,.452,17,2,1,0,1,0,,1
Orlando Miller,29,37,157,143,21,42,4,1,5,25,3,1,9,31,.294,.357,.441,.797,63,1,5,0,0,0,,1
Lyle Mouton,29,37,152,137,23,44,9,2,7,32,1,1,13,31,.321,.388,.569,.958,78,8,2,0,0,0,,1
Mike Murphy,26,8,32,29,3,11,0,0,1,2,1,1,3,7,.379,.438,.483,.920,14,0,0,0,0,0,,0
Willis Otanez,25,124,537,481,87,137,24,2,27,100,1,0,41,104,.285,.343,.511,.855,246,8,6,1,8,6,,1
Ricky Otero#,26,87,381,354,53,102,25,6,4,45,10,5,21,30,.288,.331,.427,.757,151,4,3,0,3,1,,1
Roberto Ramirez,28,13,44,41,5,11,0,0,0,3,0,1,1,10,.268,.302,.268,.571,11,0,1,1,0,0,,0
Melvin Rosario#,25,34,121,113,10,28,4,0,3,10,5,2,6,24,.248,.289,.363,.652,41,1,1,0,1,0,,1
Rick Short,25,13,40,34,3,6,1,0,1,4,0,0,4,4,.176,.275,.294,.569,10,0,1,0,1,0,,1
Mitch Simons,29,59,213,190,21,41,8,2,1,16,7,2,20,16,.216,.292,.295,.587,56,4,1,1,1,0,,0
Dwight Smith*,34,20,80,69,5,12,2,0,0,8,2,0,7,20,.174,.238,.203,.440,14,1,0,0,4,0,,1
Jesus Tavarez#,27,102,401,364,62,102,17,6,1,30,22,3,27,59,.280,.331,.368,.699,134,4,2,5,3,0,,1
Andy Utting#,20,5,20,18,4,5,1,0,1,3,0,0,2,5,.278,.350,.500,.850,9,1,0,0,0,0,,0
Julio Vinas,25,62,215,199,26,70,15,4,6,40,2,1,12,30,.352,.388,.558,.946,111,3,1,1,2,0,,0
