Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Justin Baughman,23,54,246,222,35,66,10,4,0,15,26,8,13,28,.297,.344,.378,.723,84,7,4,5,2,0,,1
Randy Betten,26,10,13,10,1,1,1,0,0,2,1,1,2,2,.100,.231,.200,.431,2,1,0,0,1,0,,0
Frank Bolick#,32,75,301,269,40,71,10,2,13,29,0,1,28,47,.264,.336,.461,.797,124,9,2,0,2,1,,1
Jamie Burke,26,61,185,162,16,35,6,0,2,14,0,1,13,25,.216,.295,.290,.585,47,7,6,2,2,0,,1
Danny Buxbaum,25,27,105,100,10,32,4,0,2,17,0,1,2,17,.320,.333,.420,.753,42,3,1,0,2,0,,0
Jovino Carvajal#,29,115,418,389,47,104,20,5,6,34,20,11,20,72,.267,.303,.391,.693,152,8,1,5,3,2,,0
Fausto Cruz,26,117,464,420,47,110,26,6,4,43,7,4,28,76,.262,.306,.381,.687,160,4,2,7,7,2,,1
Geoff Edsell,26,57,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Angelo Encarnacion,29,8,25,25,3,6,2,0,0,2,0,1,0,2,.240,.240,.320,.560,8,1,0,0,0,0,,1
Carlos Garcia,30,44,172,161,18,41,6,0,3,15,2,5,8,22,.255,.297,.348,.644,56,2,2,0,1,1,,1
Troy Glaus,21,59,243,219,33,67,16,0,16,42,3,2,21,55,.306,.374,.598,.973,131,1,3,0,0,0,,1
Todd Greene,27,30,125,108,16,30,12,0,7,20,1,0,12,17,.278,.360,.583,.943,63,2,3,0,2,0,,1
Eric Helfand*,29,2,8,5,2,2,0,0,0,1,0,0,3,1,.400,.625,.400,1.025,2,0,0,0,0,0,,1
Bret Hemphill#,26,47,167,155,16,39,10,2,4,12,0,1,12,33,.252,.305,.419,.725,65,4,0,0,0,0,,1
Jason Herrick*,24,59,216,207,17,45,8,3,6,19,0,4,4,65,.217,.238,.372,.610,77,2,2,2,1,0,,0
Norm Hutchins#,22,7,33,29,4,6,0,0,1,3,1,2,2,9,.207,.273,.310,.583,9,0,1,0,1,0,,0
Keith Luuloa,23,8,35,30,4,10,1,0,0,3,1,1,4,3,.333,.400,.367,.767,11,1,0,0,1,0,,1
Damon Mashore,28,42,164,143,19,39,7,0,2,15,1,1,18,28,.273,.358,.364,.722,52,2,1,2,0,0,,1
Bengie Molina,23,49,191,184,13,54,9,1,1,22,1,1,5,14,.293,.311,.370,.680,68,6,0,1,1,0,,1
Troy Neel*,32,14,60,45,9,11,1,0,5,13,0,0,9,10,.244,.400,.600,1.000,27,4,4,0,2,0,,1
Tom Nevers,26,30,95,89,7,18,0,0,1,4,1,0,5,18,.202,.242,.236,.478,21,3,0,0,1,0,,0
Chris Norton,27,43,168,148,14,31,11,0,5,17,0,0,18,46,.209,.298,.385,.683,57,4,1,0,1,0,,0
Orlando Palmeiro*,29,43,168,140,21,42,13,3,1,29,3,1,16,10,.300,.363,.457,.820,64,2,0,8,4,0,,1
Chris Pritchett*,28,104,419,374,42,97,21,1,7,41,2,2,37,72,.259,.322,.377,.699,141,14,0,3,5,3,,1
Steve Scarsone,32,115,451,407,50,110,24,4,20,55,4,2,34,112,.270,.335,.496,.831,202,10,7,0,3,0,,1
Gary Thurman,33,58,209,182,24,40,6,2,1,16,8,1,20,42,.220,.311,.291,.602,53,5,4,3,0,0,,1
Jerrey Thurston,26,9,28,25,0,4,1,0,0,1,0,0,3,8,.160,.250,.200,.450,5,0,0,0,0,0,,0
Lee Tinsley#,29,24,103,89,5,16,4,1,1,8,6,1,10,28,.180,.275,.281,.555,25,4,2,1,1,0,,1
Randy Velarde,35,4,18,16,0,4,2,0,0,2,1,1,1,4,.250,.333,.375,.708,6,0,1,0,0,0,,1
Reggie Williams#,32,100,435,373,58,105,25,5,5,39,13,12,53,98,.282,.378,.416,.793,155,2,6,1,2,2,,1
