Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Terry Bradshaw*,29,105,352,295,61,78,12,0,13,35,12,6,51,52,.264,.379,.437,.816,129,2,4,1,1,2,,1
Tim Byrdak*,24,27,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,1
Jeremy Carr,27,49,202,178,40,52,14,3,5,23,19,5,19,31,.292,.360,.489,.849,87,3,1,2,2,1,,0
Jeff Conine,32,2,9,9,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,1
Roland de la Maza,26,34,7,7,1,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,1,0,0,0,0,0,,1
Jermaine Dye,24,41,180,157,29,47,6,0,12,35,7,0,19,29,.299,.374,.567,.941,89,8,1,1,2,0,,1
Roman Escamilla,24,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Sal Fasano,26,4,15,14,1,3,1,0,1,2,0,1,1,4,.214,.267,.500,.767,7,1,0,0,0,0,,1
Jeremy Giambi*,23,96,394,325,68,121,21,2,20,66,8,5,57,64,.372,.469,.634,1.103,206,4,6,2,4,8,,1
Phil Grundy,25,16,7,7,0,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,2,0,0,0,0,0,,0
Shane Halter,28,22,107,97,15,30,6,1,1,13,4,1,6,15,.309,.350,.423,.772,41,2,0,4,0,1,,1
Greg Hansell,27,47,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,1
Jed Hansen,25,127,476,417,63,116,19,7,16,56,17,9,44,125,.278,.347,.472,.820,197,7,4,4,7,0,,1
Chris Hatcher,29,126,516,485,84,150,21,2,46,106,8,6,25,125,.309,.345,.645,.990,313,9,3,0,3,3,,1
Steve Hosey,29,3,12,10,2,3,0,0,1,1,1,0,2,2,.300,.417,.600,1.017,6,1,0,0,0,0,,1
Joe Kmak,35,24,71,63,6,14,3,0,2,9,0,0,7,8,.222,.300,.365,.665,23,3,0,1,0,0,,1
Scott Leius,32,71,280,258,40,77,10,0,15,46,7,3,17,30,.298,.343,.512,.854,132,14,2,0,3,0,,1
Ryan Long,25,18,69,59,6,12,2,0,4,8,0,0,8,13,.203,.319,.441,.760,26,0,2,0,0,0,,1
Mendy Lopez,24,60,217,195,18,35,6,1,3,14,2,3,18,44,.179,.252,.267,.519,52,0,1,3,0,0,,1
Felix Martinez#,24,51,186,164,27,41,8,3,2,16,6,2,15,40,.250,.315,.372,.687,61,1,1,5,1,0,,1
Carlos Mendez,24,50,186,173,23,47,13,0,2,18,3,0,10,24,.272,.312,.382,.693,66,4,1,0,2,0,,1
Orlando Miller,29,39,132,114,16,28,10,0,2,15,1,0,15,32,.246,.333,.386,.719,44,5,1,0,2,1,,1
Rod Myers*,25,30,116,101,15,22,4,1,0,10,4,4,12,25,.218,.296,.277,.573,28,3,0,1,2,0,,1
Hector Ortiz,28,63,203,191,17,43,7,0,0,12,0,0,9,26,.225,.264,.262,.525,50,10,1,2,0,0,,1
Luis Ortiz,28,44,148,138,27,42,13,0,5,22,0,2,10,11,.304,.351,.507,.859,70,6,0,0,0,1,,1
Kit Pellow,24,14,58,54,8,10,3,0,2,6,2,0,2,19,.185,.207,.352,.559,19,1,0,0,2,0,,1
Terry Pendleton#,37,7,29,25,2,9,4,0,1,6,0,0,4,3,.360,.448,.640,1.088,16,2,0,0,0,0,,1
Steve Sisco,28,109,405,371,58,104,20,0,20,58,4,6,26,58,.280,.325,.496,.821,184,11,0,5,3,1,,1
Andy Stewart,27,8,31,29,5,10,4,0,1,6,0,1,1,1,.345,.387,.586,.973,17,3,1,0,0,0,,1
Chris Turner,29,67,244,200,32,60,14,1,1,16,6,3,39,36,.300,.420,.395,.815,79,4,3,1,1,2,,1
Matt Turner,31,42,8,7,0,1,0,0,0,2,0,0,1,3,.143,.250,.143,.393,1,0,0,0,0,0,,1
Joe Vitiello,28,103,428,376,44,107,20,2,18,71,0,0,39,68,.285,.355,.492,.847,185,19,6,0,7,2,,1
Ernie Young,28,79,332,297,58,97,13,1,22,55,6,4,29,68,.327,.395,.599,.994,178,8,5,0,1,2,,1
