Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chris Ashby,23,5,14,11,0,1,0,0,0,1,0,0,3,6,.091,.286,.091,.377,1,0,0,0,0,0,0,1998,AAA,NYY
Clay Bellinger,29,115,442,397,35,89,20,2,9,40,6,3,35,79,.224,.293,.353,.645,140,10,5,1,4,2,1,1998,AAA,NYY
Mike Berry,27,25,101,87,7,25,6,0,1,9,0,0,10,14,.287,.347,.391,.737,34,2,0,0,4,0,0,1998,AAA,NYY
Kurt Bierek*,25,14,55,50,8,15,5,1,1,8,0,0,5,8,.300,.364,.500,.864,25,2,0,0,0,0,0,1998,AAA,NYY
Bubba Carpenter*,29,63,237,198,28,45,14,2,7,24,3,2,36,48,.227,.349,.424,.773,84,9,1,2,0,2,1,1998,AAA,NYY
Ivan Cruz*,30,56,236,204,34,54,10,0,13,36,0,0,29,44,.265,.360,.505,.865,103,6,2,0,1,3,1,1998,AAA,NYY
Chili Davis#,38,6,27,22,4,8,1,0,0,3,0,0,4,3,.364,.481,.409,.891,9,0,1,0,0,0,1,1998,AAA,NYY
Mike Figga,27,123,499,461,57,129,30,3,26,95,2,2,35,109,.280,.333,.527,.860,243,15,2,0,1,4,1,1998,AAA,NYY
Grant Fithian,26,5,11,9,1,1,0,1,0,0,0,0,2,1,.111,.273,.333,.606,3,1,0,0,0,0,0,1998,AAA,NYY
Chip Glass*,27,8,15,15,2,3,1,0,0,2,0,0,0,1,.200,.200,.267,.467,4,1,0,0,0,0,0,1998,AAA,NYY
Rudy Gomez,23,67,272,234,34,48,6,2,6,25,5,5,26,37,.205,.299,.325,.624,76,2,7,1,4,0,0,1998,AAA,NYY
Ken Huckaby,27,36,115,101,13,21,3,1,1,10,0,2,11,14,.208,.286,.287,.573,29,3,0,3,0,0,1,1998,AAA,NYY
Derek Jeter,24,1,5,5,2,2,2,0,0,0,0,0,0,2,.400,.400,.800,1.200,4,0,0,0,0,0,1,1998,AAA,NYY
D'Angelo Jimenez#,20,91,397,344,55,88,19,4,8,51,6,6,46,67,.256,.341,.404,.745,139,7,1,1,5,0,1,1998,AAA,NYY
Ricky Ledee*,24,96,424,360,70,102,21,1,19,41,7,2,54,108,.283,.378,.506,.884,182,7,4,1,5,5,1,1998,AAA,NYY
Jose Lobaton,24,6,7,7,0,1,1,0,0,0,0,0,0,2,.143,.143,.286,.429,2,1,0,0,0,0,0,1998,AAA,NYY
Mike Lowell,24,126,558,510,79,155,34,3,26,99,4,0,37,85,.304,.355,.535,.890,273,10,6,0,5,2,1,1998,AAA,NYY
Gabby Martinez,24,36,139,131,17,31,3,1,0,8,5,3,4,22,.237,.263,.275,.538,36,6,1,2,1,0,0,1998,AAA,NYY
Francisco Matos,28,76,316,293,42,99,18,2,2,33,3,2,20,26,.338,.383,.433,.816,127,13,2,0,1,0,1,1998,AAA,NYY
Scott Pose*,31,133,559,489,78,145,23,10,3,46,47,14,53,72,.297,.370,.403,.772,197,8,6,7,4,0,1,1998,AAA,NYY
Angel Ramirez,25,57,212,197,36,62,12,2,6,26,4,2,12,41,.315,.360,.487,.847,96,8,2,1,0,0,0,1998,AAA,NYY
Chris Singleton*,25,121,455,413,55,105,17,10,6,45,9,3,27,78,.254,.304,.387,.691,160,7,4,7,4,0,1,1998,AAA,NYY
Luis Sojo,33,6,24,23,1,5,2,0,0,2,1,0,1,1,.217,.250,.304,.554,7,1,0,0,0,0,1,1998,AAA,NYY
Shane Spencer,26,87,388,342,66,110,29,1,18,67,1,3,41,59,.322,.397,.570,.967,195,8,3,0,2,0,1,1998,AAA,NYY
Jaime Torres,27,16,58,55,2,9,1,0,0,3,0,0,3,7,.164,.207,.182,.389,10,3,0,0,0,0,0,1998,AAA,NYY
Jason Troilo,25,8,15,14,0,2,0,0,0,1,0,0,1,7,.143,.200,.143,.343,2,0,0,0,0,0,0,1998,AAA,NYY
