Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brad Allison,24,4,7,6,1,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,0,0,0,0,0,0,,0
Jeff Barndollar,21,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Juan Bautista,19,9,24,20,1,3,0,0,0,1,0,0,2,5,.150,.250,.150,.400,3,2,1,0,1,0,,0
Jason Boyd,25,15,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,1
Brent Brede*,26,29,118,96,16,30,8,1,2,16,2,1,21,20,.313,.432,.479,.911,46,3,0,0,1,0,,1
Chris Clemons,25,20,15,15,0,1,0,0,0,0,0,0,0,7,.067,.067,.067,.133,1,0,0,0,0,0,,1
Brent Cookson,28,36,121,100,24,36,12,0,6,19,0,0,18,26,.360,.463,.660,1.123,66,1,2,0,1,0,,1
Bryan Corey,24,42,17,15,1,2,0,0,0,0,0,0,2,10,.133,.235,.133,.369,2,0,0,0,0,0,,1
Reid Cornelius,28,19,15,11,1,5,1,0,0,1,0,0,0,5,.455,.455,.545,1.000,6,0,0,4,0,0,,1
Brad Cornett,29,6,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,,1
Omar Daal*,26,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
David Dellucci*,24,17,78,72,17,22,4,3,1,11,4,0,5,8,.306,.346,.486,.832,35,2,0,0,1,0,,1
Edwin Diaz,23,131,548,510,61,134,31,12,2,49,9,6,27,105,.263,.302,.382,.685,195,9,4,2,5,0,,1
Jorge Fabregas*,28,6,23,20,2,5,1,0,0,3,0,0,3,1,.250,.348,.300,.648,6,2,0,0,0,0,,1
Nelson Figueroa#,24,8,14,12,2,2,1,0,0,1,0,0,1,4,.167,.231,.250,.481,3,1,0,1,0,0,,1
Tim Florez,28,77,253,227,31,64,5,1,3,23,4,2,18,49,.282,.336,.352,.688,80,10,3,0,5,1,,0
Ben Ford,22,48,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Hanley Frias#,24,63,282,253,32,73,10,4,1,21,16,7,24,41,.289,.346,.372,.718,94,4,0,2,3,0,,1
Karim Garcia*,22,27,122,106,21,33,4,2,10,27,5,1,15,24,.311,.393,.670,1.063,71,2,0,0,1,1,,1
