Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Hudson,27,16,7,.696,2.70,34,34,0,3,2,0,240.0,197,84,72,15,61,9,162,10,0,6,967,1.075,7.4,0.6,2.3,6.1,2.66,1
Barry Zito*,25,14,12,.538,3.30,35,35,0,4,1,0,231.2,186,98,85,19,88,3,146,6,0,4,957,1.183,7.2,0.7,3.4,5.7,1.66,1
Mark Mulder*,25,15,9,.625,3.13,26,26,0,9,2,0,186.2,180,66,65,15,40,2,128,2,0,7,747,1.179,8.7,0.7,1.9,6.2,3.20,1
Ted Lilly*,27,12,10,.545,4.34,32,31,0,0,0,0,178.1,179,92,86,24,58,3,147,5,4,5,773,1.329,9.0,1.2,2.9,7.4,2.53,1
Rich Harden,21,5,4,.556,4.46,15,13,0,0,0,0,74.2,72,38,37,5,40,1,67,1,0,6,324,1.500,8.7,0.6,4.8,8.1,1.68,1
Keith Foulke,30,9,1,.900,2.08,72,0,67,0,0,43,86.2,57,21,20,10,20,2,88,7,1,0,338,0.888,5.9,1.0,2.1,9.1,4.40,1
John Halama*,31,3,5,.375,4.22,35,13,4,0,0,0,108.2,117,68,51,18,36,2,51,2,3,3,484,1.408,9.7,1.5,3.0,4.2,1.42,1
Chad Bradford,28,7,4,.636,3.04,72,0,12,0,0,2,77.0,67,28,26,7,30,9,62,7,1,0,322,1.260,7.8,0.8,3.5,7.2,2.07,1
Ricardo Rincon*,33,8,4,.667,3.25,64,0,16,0,0,0,55.1,45,21,20,4,32,4,40,3,0,0,241,1.392,7.3,0.7,5.2,6.5,1.25,1
Jim Mecir,33,2,3,.400,5.59,41,0,7,0,0,1,37.0,40,25,23,4,16,1,25,1,0,1,165,1.514,9.7,1.0,3.9,6.1,1.56,1
Michael Neu,25,0,0,,3.64,32,0,26,0,0,1,42.0,43,18,17,2,26,2,20,2,0,4,194,1.643,9.2,0.4,5.6,4.3,0.77,1
Aaron Harang,25,1,3,.250,5.34,7,6,1,0,0,0,30.1,41,19,18,5,9,0,16,0,1,0,136,1.648,12.2,1.5,2.7,4.7,1.78,1
Chad Harville,26,1,0,1.000,5.82,21,0,5,0,0,1,21.2,25,15,14,3,17,1,18,1,0,3,104,1.938,10.4,1.2,7.1,7.5,1.06,1
Steve Sparks,37,0,0,,5.71,9,0,2,0,0,0,17.1,19,11,11,2,3,0,5,0,0,0,74,1.269,9.9,1.0,1.6,2.6,1.67,1
Justin Duchscherer,25,1,1,.500,3.31,4,3,0,0,0,0,16.1,17,7,6,1,3,0,15,2,0,0,71,1.224,9.4,0.6,1.7,8.3,5.00,1
Jeremy Fikac,28,0,1,.000,4.50,14,0,1,0,0,0,16.0,14,8,8,4,11,1,9,3,0,0,71,1.563,7.9,2.3,6.2,5.1,0.82,1
Mike Wood,23,2,1,.667,10.54,7,1,2,0,0,0,13.2,24,17,16,1,7,2,15,2,0,2,72,2.268,15.8,0.7,4.6,9.9,2.14,1
Micah Bowie*,28,0,1,.000,7.56,6,0,3,0,0,0,8.1,13,7,7,1,2,0,4,0,0,0,38,1.800,14.0,1.1,2.2,4.3,2.00,1
