Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Felix Hernandez,24,13,12,.520,2.27,34,34,0,6,1,0,249.2,194,80,63,17,70,1,232,8,1,14,1001,174,3.04,1.057,7.0,0.6,2.5,8.4,3.31,1
SP,Jason Vargas*,27,9,12,.429,3.78,31,31,0,0,0,0,192.2,187,86,81,18,54,3,116,1,4,1,811,104,3.95,1.251,8.7,0.8,2.5,5.4,2.15,1
SP,Doug Fister,26,6,14,.300,4.11,28,28,0,0,0,0,171.0,187,85,78,13,32,2,93,6,3,8,720,96,3.65,1.281,9.8,0.7,1.7,4.9,2.91,1
SP,Ryan Rowland-Smith*,27,1,10,.091,6.75,27,20,2,0,0,0,109.1,141,94,82,25,44,2,49,7,0,7,510,58,6.55,1.692,11.6,2.1,3.6,4.0,1.11,1
SP,Cliff Lee*,31,8,3,.727,2.34,13,13,0,5,1,0,103.2,92,31,27,5,6,0,89,0,1,2,408,168,2.16,0.945,8.0,0.4,0.5,7.7,14.83,1
SP,David Pauley,27,4,9,.308,4.07,19,15,2,0,0,0,90.2,89,44,41,13,30,2,51,4,0,4,390,97,4.94,1.313,8.8,1.3,3.0,5.1,1.70,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,David Aardsma,28,0,6,.000,3.44,53,0,43,0,0,31,49.2,33,19,19,5,25,5,49,2,0,2,202,115,4.05,1.168,6.0,0.9,4.5,8.9,1.96,1
RP,Brandon League,27,9,7,.563,3.42,70,0,30,0,0,6,79.0,67,38,30,7,27,6,56,2,0,7,326,116,3.91,1.190,7.6,0.8,3.1,6.4,2.07,1
RP,Garrett Olson*,26,0,3,.000,4.54,35,0,11,0,0,1,37.2,42,20,19,6,15,1,31,0,0,4,172,88,4.70,1.513,10.0,1.4,3.6,7.4,2.07,1
RP,Jamey Wright,35,0,1,.000,3.41,28,0,8,0,0,0,37.0,30,15,14,2,16,1,19,1,1,3,151,117,4.13,1.243,7.3,0.5,3.9,4.6,1.19,1
RP,Sean White,29,0,1,.000,5.24,38,0,13,0,0,0,34.1,45,20,20,4,11,4,15,0,1,0,150,76,4.68,1.631,11.8,1.0,2.9,3.9,1.36,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Luke French*,24,5,7,.417,4.83,16,13,2,0,0,0,87.2,88,47,47,13,29,2,37,4,0,4,371,82,5.29,1.335,9.0,1.3,3.0,3.8,1.28,1
,Ian Snell,28,0,5,.000,6.41,12,8,0,0,0,0,46.1,60,36,33,10,25,0,26,1,0,3,227,62,6.45,1.835,11.7,1.9,4.9,5.1,1.04,1
,Brian Sweeney,36,1,2,.333,3.16,24,0,8,0,0,0,37.0,33,16,13,5,6,1,14,0,0,2,148,126,4.57,1.054,8.0,1.2,1.5,3.4,2.33,1
,Shawn Kelley,26,3,1,.750,3.96,22,0,7,0,0,0,25.0,26,11,11,5,12,2,26,1,0,0,112,101,5.16,1.520,9.4,1.8,4.3,9.4,2.17,1
,Chris Seddon*,26,1,0,1.000,5.64,14,0,5,0,0,0,22.1,21,14,14,4,10,0,16,0,0,2,95,71,5.32,1.388,8.5,1.6,4.0,6.4,1.60,1
,Kanekoa Texeira,24,0,1,.000,5.30,16,0,7,0,0,0,18.2,22,12,11,0,10,0,14,1,0,2,87,76,3.35,1.714,10.6,0.0,4.8,6.8,1.40,1
,Jesus Colome,32,0,1,.000,5.29,12,0,1,0,0,0,17.0,15,10,10,1,11,0,16,1,0,3,77,76,4.08,1.529,7.9,0.5,5.8,8.5,1.45,1
,Mark Lowe,27,1,3,.250,3.48,11,0,4,0,0,0,10.1,11,5,4,1,5,1,7,0,0,1,45,117,4.43,1.548,9.6,0.9,4.4,6.1,1.40,1
,Chad Cordero,28,0,1,.000,6.52,9,0,4,0,0,0,9.2,10,7,7,1,5,0,6,1,0,1,41,63,5.04,1.552,9.3,0.9,4.7,5.6,1.20,1
,Dan Cortes,23,0,1,.000,3.38,4,0,2,0,0,0,5.1,3,3,2,0,3,0,6,0,0,2,23,125,2.52,1.125,5.1,0.0,5.1,10.1,2.00,1
,Anthony Varvaro,25,0,1,.000,11.25,4,0,2,0,0,0,4.0,6,5,5,2,6,0,5,0,0,1,24,38,11.58,3.000,13.5,4.5,13.5,11.3,0.83,1
,Team Totals,27.0,61,101,.377,3.93,162,162,151,11,2,38,1438.0,1402,698,628,157,452,33,973,40,11,73,6091,100,4.17,1.289,8.8,1.0,2.8,6.1,2.15,1
,Rank in 14 AL teams,,14,1,,3,,,,1,6,10,10 ,5,6,3,9,2,,13,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
