Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mike Pelfrey,26,15,9,.625,3.66,34,33,1,0,0,1,204.0,213,88,83,12,68,5,113,6,1,1,870,107,3.82,1.377,9.4,0.5,3.0,5.0,1.66,1
SP,Johan Santana*,31,11,9,.550,2.98,29,29,0,4,2,0,199.0,179,67,66,16,55,2,144,2,2,2,817,131,3.54,1.176,8.1,0.7,2.5,6.5,2.62,1
SP,R.A. Dickey,35,11,9,.550,2.84,27,26,0,2,1,0,174.1,165,62,55,13,42,3,104,4,0,11,713,138,3.65,1.187,8.5,0.7,2.2,5.4,2.48,1
SP,Jon Niese*,23,9,10,.474,4.20,30,30,0,2,1,0,173.2,192,97,81,20,62,3,148,9,0,5,770,93,4.10,1.463,10.0,1.0,3.2,7.7,2.39,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Francisco Rodriguez,28,4,2,.667,2.20,53,0,46,0,0,25,57.1,45,14,14,3,21,4,67,2,1,3,236,179,2.63,1.151,7.1,0.5,3.3,10.5,3.19,1
RP,Hisanori Takahashi*,35,10,6,.625,3.61,53,12,21,0,0,8,122.0,116,51,49,13,43,7,114,0,1,1,516,108,3.65,1.303,8.6,1.0,3.2,8.4,2.65,1
RP,Pedro Feliciano*,33,3,6,.333,3.30,92,0,16,0,0,0,62.2,66,24,23,1,30,6,56,6,0,1,280,119,3.22,1.532,9.5,0.1,4.3,8.0,1.87,1
RP,Elmer Dessens,39,4,2,.667,2.30,53,0,6,0,0,0,47.0,41,14,12,4,16,6,16,3,0,0,194,171,4.72,1.213,7.9,0.8,3.1,3.1,1.00,1
RP,Manny Acosta,29,3,2,.600,2.95,41,0,12,0,0,1,39.2,30,13,13,4,18,1,42,0,0,3,157,134,3.63,1.210,6.8,0.9,4.1,9.5,2.33,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Raúl Valdés*,32,3,3,.500,4.91,38,1,8,0,0,1,58.2,59,33,32,7,27,1,56,4,0,2,262,80,4.31,1.466,9.1,1.1,4.1,8.6,2.07,1
,Oliver Perez*,28,0,5,.000,6.80,17,7,4,0,0,0,46.1,54,37,35,9,42,3,37,4,0,4,234,58,6.99,2.072,10.5,1.7,8.2,7.2,0.88,1
,Fernando Nieve,27,2,4,.333,6.00,40,1,9,0,0,0,42.0,37,28,28,10,22,2,38,2,0,2,185,66,6.08,1.405,7.9,2.1,4.7,8.1,1.73,1
,John Maine,29,1,3,.250,6.13,9,9,0,0,0,0,39.2,47,29,27,8,25,1,39,2,0,3,190,64,5.78,1.815,10.7,1.8,5.7,8.8,1.56,1
,Jenrry Mejia,20,0,4,.000,4.62,33,3,8,0,0,0,39.0,46,21,20,3,20,2,22,3,0,7,183,85,4.72,1.692,10.6,0.7,4.6,5.1,1.10,1
,Pat Misch*,28,0,4,.000,3.82,12,6,2,0,0,0,37.2,43,20,16,4,4,1,23,1,0,0,159,103,3.64,1.248,10.3,1.0,1.0,5.5,5.75,1
,Bobby Parnell,25,0,1,.000,2.83,41,0,10,0,0,0,35.0,41,13,11,1,8,2,33,0,0,0,149,140,2.25,1.400,10.5,0.3,2.1,8.5,4.13,1
,Dillon Gee,24,2,2,.500,2.18,5,5,0,0,0,0,33.0,25,10,8,2,15,2,17,0,0,0,136,181,4.20,1.212,6.8,0.5,4.1,4.6,1.13,1
,Ryota Igarashi,31,1,1,.500,7.12,34,0,11,0,0,0,30.1,29,24,24,4,18,1,25,0,0,3,135,56,4.93,1.549,8.6,1.2,5.3,7.4,1.39,1
,Sean Green,31,0,0,,3.86,11,0,0,0,0,0,9.1,7,6,4,1,8,3,12,4,0,0,48,105,5.76,1.607,6.8,1.0,7.7,11.6,1.50,1
,Tobi Stoner,25,0,1,.000,3.86,1,0,0,0,0,0,2.1,3,1,1,0,1,0,0,0,0,0,11,118,4.36,1.714,11.6,0.0,3.9,0.0,0.00,1
,Team Totals,29.4,79,83,.488,3.70,162,162,154,8,4,36,1453.0,1438,652,597,135,545,55,1106,52,5,48,6245,105,4.00,1.365,8.9,0.8,3.4,6.9,2.03,1
,Rank in 16 NL teams,,10,7,,6,,,,2,3,11,5 ,11,6,6,6,10,,12,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
