Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Chris Carpenter,35,16,9,.640,3.22,35,35,0,1,0,0,235.0,214,99,84,21,63,4,179,13,0,3,969,120,3.69,1.179,8.2,0.8,2.4,6.9,2.84,1
SP,Adam Wainwright,28,20,11,.645,2.42,33,33,0,5,2,0,230.1,186,68,62,15,56,2,213,4,0,2,910,160,2.86,1.051,7.3,0.6,2.2,8.3,3.80,1
SP,Jaime Garcia*,23,13,8,.619,2.70,28,28,0,1,1,0,163.1,151,64,49,9,64,4,132,3,1,4,695,143,3.41,1.316,8.3,0.5,3.5,7.3,2.06,1
SP,Kyle Lohse,31,4,8,.333,6.55,18,18,0,0,0,0,92.0,129,75,67,9,35,2,54,3,0,1,431,59,4.42,1.783,12.6,0.9,3.4,5.3,1.54,1
SP,Jake Westbrook,32,4,4,.500,3.48,12,12,0,0,0,0,75.0,70,31,29,5,24,0,55,2,0,2,317,112,3.52,1.253,8.4,0.6,2.9,6.6,2.29,1
SP,Jeff Suppan,35,3,6,.333,3.84,15,13,1,0,0,0,70.1,80,32,30,9,25,0,33,1,0,3,304,101,4.91,1.493,10.2,1.2,3.2,4.2,1.32,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Ryan Franklin,37,6,2,.750,3.46,59,0,51,0,0,27,65.0,57,25,25,7,10,1,42,4,0,5,264,112,3.83,1.031,7.9,1.0,1.4,5.8,4.20,1
RP,Kyle McClellan,26,1,4,.200,2.27,68,0,18,0,0,2,75.1,58,20,19,9,23,3,60,3,0,2,307,171,4.07,1.075,6.9,1.1,2.7,7.2,2.61,1
RP,Mitchell Boggs,26,2,3,.400,3.61,61,0,22,0,0,0,67.1,60,29,27,5,27,2,52,4,0,5,285,108,3.88,1.292,8.0,0.7,3.6,7.0,1.93,1
RP,Dennys Reyes*,33,3,1,.750,3.55,59,0,13,0,0,1,38.0,34,15,15,2,21,3,25,2,0,4,163,110,4.26,1.447,8.1,0.5,5.0,5.9,1.19,1
RP,Trever Miller*,37,0,1,.000,4.00,57,0,3,0,0,0,36.0,30,17,16,2,16,0,22,2,0,4,151,98,4.08,1.278,7.5,0.5,4.0,5.5,1.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Blake Hawksworth,27,4,8,.333,4.98,45,8,9,0,0,0,90.1,113,56,50,15,35,0,61,2,3,1,409,78,5.12,1.638,11.3,1.5,3.5,6.1,1.74,1
,Brad Penny,32,3,4,.429,3.23,9,9,0,0,0,0,55.2,63,25,20,4,9,1,35,3,0,1,232,120,3.40,1.293,10.2,0.6,1.5,5.7,3.89,1
,Jason Motte,28,4,2,.667,2.24,56,0,13,0,0,2,52.1,41,13,13,5,18,3,54,0,0,1,208,174,3.29,1.127,7.1,0.9,3.1,9.3,3.00,1
,Fernando Salas,25,0,0,,3.52,27,0,11,0,0,0,30.2,28,13,12,4,15,2,29,0,0,2,133,111,4.35,1.402,8.2,1.2,4.4,8.5,1.93,1
,P.J. Walters,25,2,0,1.000,6.00,7,3,3,0,0,0,30.0,32,20,20,5,10,0,22,0,0,0,129,65,4.78,1.400,9.6,1.5,3.0,6.6,2.20,1
,Adam Ottavino,24,0,2,.000,8.46,5,3,0,0,0,0,22.1,37,21,21,5,9,1,12,0,0,1,110,46,6.12,2.060,14.9,2.0,3.6,4.8,1.33,1
,Mike MacDougal,33,1,1,.500,7.23,17,0,7,0,0,0,18.2,23,15,15,1,12,2,14,1,0,1,92,55,4.36,1.875,11.1,0.5,5.8,6.8,1.17,1
,Aaron Miles,33,0,0,,0.00,2,0,2,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,,3.08,1.000,9.0,0.0,0.0,0.0,,1
,Joe Mather,27,0,1,.000,9.00,1,0,1,0,0,0,2.0,2,2,2,0,3,2,0,1,0,0,12,51,9.08,2.500,9.0,0.0,13.5,0.0,0.00,1
,Evan MacLane*,27,0,1,.000,9.00,2,0,1,0,0,0,1.0,1,1,1,1,1,0,0,0,0,0,4,60,19.08,2.000,9.0,9.0,9.0,0.0,0.00,1
,Felipe Lopez,30,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,,6.08,2.000,9.0,0.0,9.0,0.0,0.00,1
,Team Totals,29.8,86,76,.531,3.57,162,162,155,7,3,32,1453.2,1412,641,577,133,477,32,1094,48,4,42,6137,109,3.85,1.299,8.7,0.8,3.0,6.8,2.29,1
,Rank in 16 NL teams,,6,11,,4,,,,3,6,15,4 ,9,5,4,2,2,,13,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
