Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Anibal Sanchez,26,13,12,.520,3.55,32,32,0,1,1,0,195.0,192,89,77,10,70,5,157,7,0,7,841,117,3.32,1.344,8.9,0.5,3.2,7.2,2.24,1
SP,Josh Johnson,26,11,6,.647,2.30,28,28,0,1,0,0,183.2,155,51,47,7,48,2,186,5,0,4,744,180,2.41,1.105,7.6,0.3,2.4,9.1,3.88,1
SP,Chris Volstad,23,12,9,.571,4.58,30,30,0,2,1,0,175.0,187,94,89,17,60,5,102,8,1,8,758,91,4.34,1.411,9.6,0.9,3.1,5.2,1.70,1
SP,Ricky Nolasco,27,14,9,.609,4.51,26,26,0,1,0,0,157.2,169,82,79,24,33,1,147,2,0,5,665,92,3.86,1.281,9.6,1.4,1.9,8.4,4.45,1
SP,Nate Robertson*,32,6,8,.429,5.47,19,18,1,0,0,0,100.1,110,70,61,11,40,1,61,6,1,1,450,76,4.66,1.495,9.9,1.0,3.6,5.5,1.53,1
SP,Alex Sanabia,21,5,3,.625,3.73,15,12,0,0,0,0,72.1,74,32,30,6,16,2,47,3,0,0,307,112,3.65,1.244,9.2,0.7,2.0,5.8,2.94,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Juan Carlos Oviedo,28,4,3,.571,3.46,68,0,50,0,0,30,65.0,62,27,25,5,21,2,71,0,1,1,270,120,2.86,1.277,8.6,0.7,2.9,9.8,3.38,1
RP,Clay Hensley,30,3,4,.429,2.16,68,0,23,0,0,7,75.0,54,20,18,3,29,4,77,4,0,2,307,193,2.87,1.107,6.5,0.4,3.5,9.2,2.66,1
RP,Burke Badenhop,27,2,5,.286,3.99,53,0,16,0,0,1,67.2,62,33,30,5,21,5,47,2,0,1,281,104,3.67,1.227,8.2,0.7,2.8,6.3,2.24,1
RP,Brian Sanches,31,2,2,.500,2.26,61,0,14,0,0,0,63.2,43,20,16,7,27,0,54,1,0,5,254,184,4.13,1.099,6.1,1.0,3.8,7.6,2.00,1
RP,Jose Veras,29,3,3,.500,3.75,48,0,11,0,0,0,48.0,32,20,20,5,29,0,54,1,0,2,201,111,4.06,1.271,6.0,0.9,5.4,10.1,1.86,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jorge Sosa,32,2,3,.400,4.66,22,2,4,0,0,0,36.2,39,22,19,4,18,4,19,0,0,2,165,90,4.93,1.555,9.6,1.0,4.4,4.7,1.06,1
,Andrew Miller*,25,1,5,.167,8.54,9,7,1,0,0,0,32.2,51,34,31,6,26,2,28,1,0,5,171,49,6.23,2.357,14.1,1.7,7.2,7.7,1.08,1
,Tim Wood,27,0,1,.000,5.53,26,0,8,0,0,1,27.2,33,19,17,2,15,1,10,0,0,0,129,76,4.92,1.735,10.7,0.7,4.9,3.3,0.67,1
