Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Gio Gonzalez*,24,15,9,.625,3.23,33,33,0,1,0,0,200.2,171,75,72,15,92,1,171,4,1,4,851,127,3.78,1.311,7.7,0.7,4.1,7.7,1.86,1
SP,Trevor Cahill,22,18,8,.692,2.97,30,30,0,1,1,0,196.2,155,73,65,19,63,1,118,6,2,2,783,138,4.19,1.108,7.1,0.9,2.9,5.4,1.87,1
SP,Dallas Braden*,26,11,14,.440,3.50,30,30,0,5,2,0,192.2,180,83,75,17,43,0,113,5,1,2,781,117,3.80,1.157,8.4,0.8,2.0,5.3,2.63,1
SP,Vin Mazzaro,23,6,8,.429,4.27,24,18,4,0,0,0,122.1,127,70,58,19,50,0,79,4,0,5,537,96,5.13,1.447,9.3,1.4,3.7,5.8,1.58,1
SP,Ben Sheets,31,4,9,.308,4.53,20,20,0,0,0,0,119.1,123,65,60,18,43,2,84,0,0,3,511,91,4.71,1.391,9.3,1.4,3.2,6.3,1.95,1
SP,Brett Anderson*,22,7,6,.538,2.80,19,19,0,0,0,0,112.1,112,41,35,6,22,2,75,7,2,4,470,147,3.21,1.193,9.0,0.5,1.8,6.0,3.41,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Andrew Bailey,26,1,3,.250,1.47,47,0,42,0,0,25,49.0,34,8,8,3,13,1,42,0,0,0,189,281,2.96,0.959,6.2,0.6,2.4,7.7,3.23,1
RP,Craig Breslow*,29,4,4,.500,3.01,75,0,23,0,0,5,74.2,53,26,25,9,29,4,71,0,1,0,304,137,3.91,1.098,6.4,1.1,3.5,8.6,2.45,1
RP,Brad Ziegler,30,3,7,.300,3.26,64,0,12,0,0,0,60.2,54,24,22,4,28,9,41,3,1,0,257,126,4.12,1.352,8.0,0.6,4.2,6.1,1.46,1
RP,Jerry Blevins*,26,2,1,.667,3.70,63,0,9,0,0,1,48.2,54,20,20,7,18,1,46,1,0,0,220,112,4.23,1.479,10.0,1.3,3.3,8.5,2.56,1
RP,Michael Wuertz,31,2,3,.400,4.31,48,0,14,0,0,6,39.2,35,21,19,6,21,5,40,0,0,6,171,96,4.62,1.412,7.9,1.4,4.8,9.1,1.90,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tyson Ross,23,1,4,.200,5.49,26,2,9,0,0,1,39.1,39,24,24,4,20,0,32,0,0,5,169,75,4.30,1.500,8.9,0.9,4.6,7.3,1.60,1
,Justin Duchscherer,32,2,1,.667,2.89,5,5,0,0,0,0,28.0,26,11,9,3,12,0,18,1,0,2,116,144,4.58,1.357,8.4,1.0,3.9,5.8,1.50,1
,Henry Rodriguez,23,1,0,1.000,4.55,29,0,8,0,0,0,27.2,25,16,14,2,13,0,33,1,0,7,121,91,3.15,1.373,8.1,0.7,4.2,10.7,2.54,1
,Bobby Cramer*,30,2,1,.667,3.04,4,4,0,0,0,0,23.2,20,8,8,5,6,0,13,0,0,0,93,137,5.49,1.099,7.6,1.9,2.3,4.9,2.17,1
,Boof Bonser,28,1,0,1.000,5.09,13,0,3,0,0,0,23.0,27,13,13,2,6,0,17,0,0,1,99,82,3.51,1.435,10.6,0.8,2.3,6.7,2.83,1
,Chad Gaudin,27,0,2,.000,8.83,12,0,6,0,0,0,17.1,27,18,17,5,5,0,20,3,0,0,86,47,5.91,1.846,14.0,2.6,2.6,10.4,4.00,1
,Cedrick Bowers*,32,0,1,.000,4.50,14,0,10,0,0,0,14.0,12,9,7,4,6,1,18,1,0,0,62,94,5.72,1.286,7.7,2.6,3.9,11.6,3.00,1
,Ross Wolf,27,0,0,,4.26,11,0,7,0,0,0,12.2,12,6,6,1,6,1,9,1,0,0,56,99,4.34,1.421,8.5,0.7,4.3,6.4,1.50,1
,Edwar Ramirez,29,1,0,1.000,4.91,7,0,3,0,0,0,11.0,9,7,6,1,10,1,10,0,0,1,54,86,5.17,1.727,7.4,0.8,8.2,8.2,1.00,1
,Brad Kilby*,27,0,0,,2.16,5,0,2,0,0,0,8.1,7,2,2,2,0,0,8,0,0,0,32,198,4.28,0.840,7.6,2.2,0.0,8.6,,1
,Clayton Mortensen,25,0,0,,4.50,1,1,0,0,0,0,6.0,6,4,3,1,2,0,7,0,0,0,26,97,3.91,1.333,9.0,1.5,3.0,10.5,3.50,1
,Justin James,28,0,0,,4.50,5,0,3,0,0,0,4.0,7,2,2,0,4,0,5,1,0,0,23,100,4.33,2.750,15.8,0.0,9.0,11.3,1.25,1
,Team Totals,25.7,81,81,.500,3.56,162,162,155,7,3,38,1431.2,1315,626,566,153,512,29,1070,38,8,42,6011,115,4.13,1.276,8.3,1.0,3.2,6.7,2.09,1
,Rank in 14 AL teams,,8,6,,1,,,,5,1,10,14 ,1,1,1,7,5,,8,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
