Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Rodrigo Lopez,34,7,16,.304,5.00,33,33,0,0,0,0,200.0,227,126,111,37,56,1,116,3,0,2,874,85,5.21,1.415,10.2,1.7,2.5,5.2,2.07,1
SP,Ian Kennedy,25,9,10,.474,3.80,32,32,0,0,0,0,194.0,163,87,82,26,70,2,168,10,0,16,810,111,4.33,1.201,7.6,1.2,3.2,7.8,2.40,1
SP,Dan Haren,29,7,8,.467,4.60,21,21,0,1,0,0,141.0,161,79,72,23,29,4,141,3,1,8,607,92,3.88,1.348,10.3,1.5,1.9,9.0,4.86,1
SP,Edwin Jackson,26,6,10,.375,5.16,21,21,0,1,1,0,134.1,141,80,77,13,60,2,104,5,0,13,587,82,4.24,1.496,9.4,0.9,4.0,7.0,1.73,1
SP,Barry Enright,24,6,7,.462,3.91,17,17,0,0,0,0,99.0,97,43,43,20,29,0,49,1,0,0,410,109,5.62,1.273,8.8,1.8,2.6,4.5,1.69,1
SP,Joe Saunders*,29,3,7,.300,4.25,13,13,0,1,0,0,82.2,97,50,39,11,19,0,50,4,0,3,358,100,4.43,1.403,10.6,1.2,2.1,5.4,2.63,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,J.C. Gutierrez,26,0,6,.000,5.08,58,0,35,0,0,15,56.2,55,33,32,13,23,5,47,4,0,1,247,84,5.83,1.376,8.7,2.1,3.7,7.5,2.04,1
RP,Aaron Heilman,31,5,8,.385,4.50,70,0,26,0,0,6,72.0,73,37,36,9,26,4,55,5,0,8,316,94,4.47,1.375,9.1,1.1,3.3,6.9,2.12,1
RP,Blaine Boyer,28,3,2,.600,4.26,54,0,11,0,0,0,57.0,59,32,27,3,29,1,29,1,0,2,251,100,4.32,1.544,9.3,0.5,4.6,4.6,1.00,1
RP,Esmerling Vasquez,26,1,6,.143,5.20,57,0,16,0,0,0,53.2,46,32,31,6,38,3,55,6,1,3,240,82,4.94,1.565,7.7,1.0,6.4,9.2,1.45,1
RP,Chad Qualls,31,1,4,.200,8.29,43,0,28,0,0,12,38.0,61,41,35,5,15,4,34,1,0,3,190,51,4.26,2.000,14.4,1.2,3.6,8.1,2.27,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Daniel Hudson,23,7,1,.875,1.69,11,11,0,0,0,0,79.2,51,15,15,7,16,1,70,4,0,3,301,251,3.22,0.841,5.8,0.8,1.8,7.9,4.38,1
,Sam Demel,24,2,1,.667,5.35,37,0,10,0,0,2,37.0,42,27,22,5,12,2,33,1,0,5,165,80,4.11,1.459,10.2,1.2,2.9,8.0,2.75,1
,D.J. Carrasco,33,1,0,1.000,3.18,18,0,2,0,0,0,22.2,18,15,8,1,12,2,20,1,0,2,98,135,3.61,1.324,7.1,0.4,4.8,7.9,1.67,1
,Dontrelle Willis*,28,1,1,.500,6.85,6,5,0,0,0,0,22.1,24,17,17,3,27,0,14,3,2,4,114,63,7.60,2.284,9.7,1.2,10.9,5.6,0.52,1
,Carlos Rosa,25,0,2,.000,4.50,22,0,9,0,0,0,20.0,20,10,10,1,12,2,9,0,0,0,89,96,4.63,1.600,9.0,0.5,5.4,4.1,0.75,1
,Jordan Norberto*,23,0,2,.000,5.85,33,0,5,0,0,0,20.0,16,13,13,3,22,1,15,0,0,2,94,74,6.83,1.900,7.2,1.4,9.9,6.8,0.68,1
,Cesar Valdez,25,1,2,.333,7.65,9,2,3,0,0,0,20.0,29,19,17,2,10,2,13,1,0,3,97,56,4.73,1.950,13.1,0.9,4.5,5.9,1.30,1
,Leo Rosales,29,2,0,1.000,7.16,16,0,3,0,0,0,16.1,25,13,13,2,9,0,12,0,0,1,80,60,4.85,2.082,13.8,1.1,5.0,6.6,1.33,1
,Bob Howry,36,1,0,1.000,10.67,14,0,4,0,0,0,14.1,18,17,17,6,6,1,6,0,0,1,67,41,8.94,1.674,11.3,3.8,3.8,3.8,1.00,1
,Kris Benson,35,1,1,.500,5.14,3,3,0,0,0,0,14.0,18,9,8,2,6,0,8,1,0,1,67,84,5.29,1.714,11.6,1.3,3.9,5.1,1.33,1
,Billy Buckner,26,0,3,.000,11.08,3,3,0,0,0,0,13.0,26,17,16,4,5,0,11,2,0,1,72,39,7.00,2.385,18.0,2.8,3.5,7.6,2.20,1
,Zach Kroenke*,26,1,0,1.000,6.75,3,1,0,0,0,0,6.2,9,5,5,2,4,0,2,0,0,0,32,66,8.18,1.950,12.2,2.7,5.4,2.7,0.50,1
,Mike Hampton*,37,0,0,,0.00,10,0,3,0,0,0,4.1,3,0,0,0,1,1,3,0,0,0,16,,2.39,0.923,6.2,0.0,2.1,6.2,3.00,1
,Daniel Stange,24,0,0,,13.50,4,0,1,0,0,0,4.0,4,6,6,1,6,0,2,0,0,0,22,34,9.83,2.500,9.0,2.3,13.5,4.5,0.33,1
,Saul Rivera,32,0,0,,22.09,4,0,1,0,0,0,3.2,11,9,9,2,3,0,1,0,0,0,25,21,12.08,3.818,27.0,4.9,7.4,2.5,0.33,1
,Kevin Mulvey,25,0,0,,6.00,2,0,1,0,0,0,3.0,5,2,2,2,2,0,1,1,0,0,17,79,14.08,2.333,15.0,6.0,6.0,3.0,0.50,1
,Rafael Rodriguez,25,0,0,,6.75,2,0,1,0,0,0,2.2,4,2,2,1,1,0,2,1,0,0,14,71,8.70,1.875,13.5,3.4,3.4,6.8,2.00,1
,Team Totals,27.9,65,97,.401,4.81,162,162,159,3,1,35,1432.0,1503,836,765,210,548,38,1070,58,4,82,6260,89,4.76,1.432,9.4,1.3,3.4,6.7,1.95,1
,Rank in 16 NL teams,,15,2,,15,,,,10,16,12,15 ,15,15,15,16,11,,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
