Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Valentino Arce,22,28,70,66,9,16,4,0,1,3,2,0,1,11,.242,.286,.348,.634,23,2,3,0,0,0,,0
Jake Blalock,23,30,121,111,4,17,4,0,1,8,2,0,8,19,.153,.208,.216,.425,24,2,0,1,1,0,,0
Craig Brazell*,27,30,120,109,15,38,5,0,7,15,0,0,11,19,.349,.408,.587,.995,64,1,0,0,0,1,,1
Jace Brewer,28,47,180,168,22,42,10,1,2,12,2,2,5,32,.250,.280,.357,.637,60,1,2,5,0,0,,0
Adam Donachie,23,84,307,271,34,56,12,0,9,35,0,0,31,76,.207,.293,.351,.643,95,9,2,3,0,0,,0
Damaso Espino,24,72,257,231,17,60,11,0,2,21,1,2,22,29,.260,.332,.333,.665,77,9,3,1,0,0,,0
Jeff Eure,26,24,100,91,9,19,4,1,2,11,2,1,6,29,.209,.280,.341,.621,31,0,3,0,0,0,,0
Irving Falu#,24,131,525,476,46,115,12,6,1,28,15,9,35,44,.242,.294,.298,.592,142,13,1,11,2,0,,1
Mike Gaffney,25,67,242,218,20,53,10,0,3,17,2,0,17,33,.243,.305,.330,.636,72,9,3,3,1,0,,0
Adam Greenberg*,26,132,562,467,73,124,30,11,8,43,23,9,74,107,.266,.373,.428,.802,200,1,7,13,1,2,,1
Jeff Howell,24,2,5,5,0,3,1,0,0,0,0,0,0,1,.600,.600,.800,1.400,4,0,0,0,0,0,,0
Onil Joseph#,25,105,378,347,39,88,12,4,3,30,11,12,20,73,.254,.296,.337,.634,117,7,2,7,2,0,,0
Kila Ka'aihue*,23,70,288,244,37,60,13,0,12,40,0,0,41,40,.246,.359,.447,.806,109,4,2,1,0,3,,1
Richard Lewis,27,15,55,50,2,13,1,0,0,6,0,1,3,6,.260,.296,.280,.576,14,2,0,1,1,1,,0
Chris Lubanski*,22,64,274,241,33,71,14,3,9,34,3,5,28,43,.295,.361,.490,.851,118,4,0,0,5,1,,0
Ed Lucas,25,34,135,125,19,35,6,1,3,17,2,1,9,23,.280,.328,.416,.744,52,5,0,1,0,0,,1
Jeff Nettles,28,58,241,221,24,59,14,0,8,41,1,0,16,52,.267,.311,.439,.750,97,4,0,0,4,0,,0
Jorge Padilla,27,69,292,247,51,83,13,1,10,49,11,3,32,40,.336,.424,.518,.942,128,10,8,2,3,2,,1
Jared Sandberg,29,18,78,68,5,7,0,0,1,2,0,0,9,20,.103,.218,.147,.365,10,1,1,0,0,0,,1
Mike Stodolka*,25,110,460,381,69,111,27,1,12,59,4,0,73,91,.291,.409,.462,.871,176,13,4,0,2,2,,0
Geraldo Valentin,24,112,480,437,48,126,19,3,2,54,5,11,25,46,.288,.328,.359,.688,157,23,3,11,4,0,,0
21 Players,24.9,140,5170,4574,576,1196,222,32,96,525,86,56,466,834,.261,.334,.387,.721,1770,120,44,60,26,12,,0
