Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Andrew Bowman*,25,4,2,.667,4.64,47,0,11,0,0,1,66.0,61,43,34,2,54,2,78,3,2,10,315,1.742,8.3,0.3,7.4,10.6,1.44,0
Jason Braun,24,0,0,,14.73,8,0,1,0,0,0,7.1,18,13,12,0,9,2,6,1,1,3,49,3.682,22.1,0.0,11.0,7.4,0.67,0
Tzu-Kai Chiu*,23,1,2,.333,6.82,22,1,5,0,0,0,34.1,48,36,26,7,9,0,21,1,0,3,159,1.660,12.6,1.8,2.4,5.5,2.33,0
Tim Crabbe,23,5,5,.500,3.41,21,15,4,0,0,0,111.0,97,48,42,9,46,2,123,5,1,10,467,1.288,7.9,0.7,3.7,10.0,2.67,0
Matt Fairel*,23,0,6,.000,12.09,7,7,0,0,0,0,22.1,48,36,30,8,14,0,12,0,0,3,124,2.776,19.3,3.2,5.6,4.8,0.86,0
Scott Gaffney,25,3,3,.500,6.42,51,0,24,0,0,3,61.2,66,49,44,8,52,3,49,10,0,10,310,1.914,9.6,1.2,7.6,7.2,0.94,0
Jose Gualdron,23,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,0,0,0,0,6,3.000,18.0,0.0,9.0,0.0,0.00,0
Tyree Hayes,22,3,3,.500,5.15,20,0,8,0,0,1,36.2,46,26,21,5,17,2,31,0,0,6,170,1.718,11.3,1.2,4.2,7.6,1.82,0
Stephen Hunt*,22,0,0,,4.50,2,0,1,0,0,0,2.0,2,1,1,0,3,0,2,0,0,0,10,2.500,9.0,0.0,13.5,9.0,0.67,0
Lance Janke,24,4,5,.444,7.03,15,14,0,0,0,0,73.0,92,61,57,6,34,0,74,7,0,9,339,1.726,11.3,0.7,4.2,9.1,2.18,0
Dan Jensen,21,0,0,,1.50,1,1,0,0,0,0,6.0,3,1,1,0,1,0,3,0,0,0,20,0.667,4.5,0.0,1.5,4.5,3.00,0
Matt Leonard*,22,0,0,,4.50,1,0,0,0,0,0,2.0,1,1,1,1,1,0,2,0,0,0,7,1.000,4.5,4.5,4.5,9.0,2.00,0
Derrik Lutz,26,1,2,.333,3.93,17,0,4,0,0,1,18.1,13,11,8,3,10,0,14,3,0,2,82,1.255,6.4,1.5,4.9,6.9,1.40,0
Chris Manno*,22,0,1,.000,0.53,13,0,8,0,0,2,17.0,6,2,1,0,6,0,31,3,0,1,66,0.706,3.2,0.0,3.2,16.4,5.17,0
Ruben Medina,24,0,0,,37.80,2,0,1,0,0,0,1.2,8,10,7,0,3,0,1,0,1,0,16,6.600,43.2,0.0,16.2,5.4,0.33,0
Curtis Partch,24,6,11,.353,5.25,21,21,0,2,0,0,121.2,161,92,71,14,28,0,93,12,1,7,561,1.553,11.9,1.0,2.1,6.9,3.32,1
Welinton Ramirez,24,0,0,,0.00,2,0,1,0,0,0,2.0,4,0,0,0,0,0,4,1,0,0,11,2.000,18.0,0.0,0.0,18.0,,0
Josh Ravin,23,2,8,.200,4.61,19,19,0,0,0,0,95.2,79,56,49,13,59,0,93,15,1,11,432,1.443,7.4,1.2,5.6,8.7,1.58,1
Daniel Renken,21,2,0,1.000,4.80,6,6,0,0,0,0,30.0,36,24,16,4,13,0,24,4,0,2,141,1.633,10.8,1.2,3.9,7.2,1.85,0
Doug Salinas,22,5,2,.714,4.47,47,0,41,0,0,14,50.1,46,27,25,6,19,0,55,1,0,3,214,1.291,8.2,1.1,3.4,9.8,2.89,0
Mark Serrano,25,6,9,.400,4.62,18,18,0,0,0,0,109.0,99,61,56,23,38,2,100,9,1,7,466,1.257,8.2,1.9,3.1,8.3,2.63,0
Clayton Shunick,24,3,3,.500,2.51,31,1,13,0,0,4,68.0,57,22,19,7,26,0,72,5,1,7,285,1.221,7.5,0.9,3.4,9.5,2.77,0
Ryan Smith,21,2,0,1.000,0.00,5,0,2,0,0,0,7.0,2,0,0,0,3,0,3,0,0,1,25,0.714,2.6,0.0,3.9,3.9,1.00,0
Juan Carlos Sulbaran,21,9,6,.600,4.60,26,26,0,0,0,0,137.0,140,77,70,10,50,0,155,14,5,21,602,1.387,9.2,0.7,3.3,10.2,3.10,0
Mace Thurman*,24,5,3,.625,5.51,48,1,11,0,0,0,65.1,69,46,40,8,38,1,61,5,0,2,304,1.638,9.5,1.1,5.2,8.4,1.61,0
Pedro Villarreal,23,4,3,.571,4.34,10,10,0,0,0,0,58.0,68,31,28,9,8,0,41,2,1,2,242,1.310,10.6,1.4,1.2,6.4,5.13,1
Jamie Walczak,24,1,0,1.000,5.13,18,0,2,0,0,0,26.1,23,15,15,3,16,0,35,0,0,7,113,1.481,7.9,1.0,5.5,12.0,2.19,0
Chase Ware,23,0,0,,16.20,2,0,0,0,0,0,3.1,8,7,6,0,3,0,1,0,0,1,20,3.300,21.6,0.0,8.1,2.7,0.33,0
