Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Chad Bell*,22,3,2,.600,2.98,32,9,10,1,0,1,81.2,76,30,27,2,23,1,69,2,0,3,341,1.212,8.4,0.2,2.5,7.6,3.00,1,2011,Adv A,TEX
Wilfredo Boscan,21,4,12,.250,4.69,22,20,0,0,0,0,119.0,144,74,62,11,30,0,72,2,0,4,525,1.462,10.9,0.8,2.3,5.4,2.40,1,2011,Adv A,TEX
Miguel De Los Santos*,22,6,3,.667,3.82,13,12,0,0,0,0,63.2,46,32,27,2,28,0,97,0,1,3,266,1.162,6.5,0.3,4.0,13.7,3.46,0,2011,Adv A,TEX
Kyle DeVore,20,0,0,,0.00,1,0,0,0,0,0,0.2,3,2,0,0,0,0,0,0,0,0,6,4.500,40.5,0.0,0.0,0.0,,0,2011,Adv A,TEX
Andrew Doyle,23,1,0,1.000,4.35,5,0,0,0,0,0,10.1,12,6,5,0,6,0,13,1,0,2,49,1.742,10.5,0.0,5.2,11.3,2.17,0,2011,Adv A,TEX
Robbie Erlin*,20,3,2,.600,2.14,9,9,0,0,0,0,54.2,25,15,13,7,5,0,62,3,0,1,198,0.549,4.1,1.2,0.8,10.2,12.40,1,2011,Adv A,TEX
Kennil Gomez,23,2,7,.222,3.81,35,11,7,0,0,1,101.2,98,54,43,7,41,0,80,9,1,8,445,1.367,8.7,0.6,3.6,7.1,1.95,0,2011,Adv A,TEX
Justin Grimm,22,5,2,.714,3.39,16,16,0,0,0,0,90.1,84,40,34,2,30,0,73,6,0,4,386,1.262,8.4,0.2,3.0,7.3,2.43,1,2011,Adv A,TEX
Trevor Hurley,23,2,4,.333,2.70,38,0,17,0,0,4,56.2,43,24,17,8,28,0,69,1,0,5,244,1.253,6.8,1.3,4.4,11.0,2.46,0,2011,Adv A,TEX
Ryan Kelly,23,3,6,.333,3.95,40,5,17,0,0,9,82.0,74,44,36,6,23,1,64,2,0,8,341,1.183,8.1,0.7,2.5,7.0,2.78,1,2011,Adv A,TEX
Kasey Kiker*,23,3,4,.429,7.05,30,1,8,0,0,0,44.2,45,39,35,3,52,0,54,7,0,11,236,2.172,9.1,0.6,10.5,10.9,1.04,0,2011,Adv A,TEX
Colby Killian,23,0,1,.000,3.65,9,0,3,0,0,0,12.1,15,6,5,1,6,0,7,0,0,1,55,1.703,10.9,0.7,4.4,5.1,1.17,0,2011,Adv A,TEX
Barret Loux,22,8,5,.615,3.80,21,21,0,0,0,0,109.0,106,50,46,6,34,0,127,8,0,17,469,1.284,8.8,0.5,2.8,10.5,3.74,0,2011,Adv A,TEX
Joe Ortiz*,20,5,5,.500,2.15,40,0,15,0,0,5,67.0,54,18,16,4,14,1,55,0,0,3,270,1.015,7.3,0.5,1.9,7.4,3.93,1,2011,Adv A,TEX
Zach Osborne,23,5,2,.714,3.36,34,1,19,0,0,3,56.1,51,24,21,2,13,3,48,6,0,2,235,1.136,8.1,0.3,2.1,7.7,3.69,0,2011,Adv A,TEX
Neil Ramirez,22,0,0,,0.00,1,1,0,0,0,0,4.2,1,0,0,0,1,0,9,0,0,1,17,0.429,1.9,0.0,1.9,17.4,9.00,1,2011,Adv A,TEX
Jimmy Reyes*,22,0,1,.000,4.15,7,0,5,0,0,2,8.2,9,4,4,1,0,0,7,2,0,0,37,1.038,9.3,1.0,0.0,7.3,,0,2011,Adv A,TEX
Ryan Rodebaugh,22,1,1,.500,5.21,16,0,12,0,0,2,19.0,20,11,11,3,9,0,22,1,0,1,84,1.526,9.5,1.4,4.3,10.4,2.44,0,2011,Adv A,TEX
Robbie Ross*,22,9,4,.692,2.26,21,20,0,1,0,0,123.1,102,37,31,1,28,0,98,6,0,5,491,1.054,7.4,0.1,2.0,7.2,3.50,1,2011,Adv A,TEX
Tyler Tufts,24,1,0,1.000,1.35,6,0,5,0,0,3,6.2,4,1,1,1,1,0,9,0,0,0,24,0.750,5.4,1.4,1.4,12.2,9.00,0,2011,Adv A,TEX
Matt West,22,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1,2011,Adv A,TEX
Joe Wieland,21,6,3,.667,2.10,14,13,0,1,1,0,85.2,78,23,20,7,4,0,96,2,0,7,333,0.957,8.2,0.7,0.4,10.1,24.00,1,2011,Adv A,TEX
Johan Yan,22,5,3,.625,1.52,26,0,17,0,0,10,41.1,33,11,7,2,13,2,48,3,0,1,173,1.113,7.2,0.4,2.8,10.5,3.69,0,2011,Adv A,TEX
