Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Joseph Batten,23,58,239,214,24,53,12,1,1,15,5,3,22,39,.248,.318,.327,.645,70,2,1,0,2,0,0,2008,Adv A,ARI
Justin Brashear*,23,26,99,82,11,16,5,0,1,8,1,0,17,27,.195,.333,.293,.626,24,2,0,0,0,0,0,2008,Adv A,ARI
Eric Byrnes,32,3,14,12,1,1,0,0,0,0,0,0,1,4,.083,.214,.083,.298,1,0,1,0,0,0,1,2008,Adv A,ARI
Pedro Ciriaco,22,124,562,520,85,161,26,5,5,61,40,9,18,89,.310,.333,.408,.741,212,7,6,7,11,0,1,2008,Adv A,ARI
Peter Clifford*,24,131,564,476,81,134,41,5,11,75,11,8,75,126,.282,.385,.458,.843,218,5,8,0,5,2,0,2008,Adv A,ARI
Ed Easley,22,118,502,453,52,112,20,1,6,53,1,1,42,106,.247,.313,.336,.648,152,10,3,0,4,1,1,2008,Adv A,ARI
Manuel Ferrer,23,97,373,320,25,68,4,1,1,22,2,6,37,82,.213,.315,.241,.555,77,11,12,1,3,0,0,2008,Adv A,ARI
Evan Frey*,22,56,272,229,44,68,5,5,3,18,17,5,37,46,.297,.399,.402,.800,92,0,3,1,2,1,0,2008,Adv A,ARI
Mark Hallberg,22,69,311,272,42,77,10,2,3,29,5,2,30,28,.283,.357,.368,.725,100,9,3,3,3,0,0,2008,Adv A,ARI
Tyler Jones*,24,41,149,133,15,30,4,2,4,17,6,3,11,26,.226,.288,.376,.664,50,3,1,3,1,0,0,2008,Adv A,ARI
Mike Mee*,24,39,160,131,18,35,8,0,2,21,0,1,26,24,.267,.394,.374,.768,49,10,2,0,1,0,0,2008,Adv A,ARI
Steve Mena,23,102,404,370,41,75,14,2,5,45,1,5,25,103,.203,.262,.292,.554,108,7,6,0,3,0,0,2008,Adv A,ARI
Richard Mercado,25,32,127,114,6,26,6,0,0,13,0,1,10,23,.228,.291,.281,.572,32,1,1,0,2,0,0,2008,Adv A,ARI
Brad Miller,25,59,221,213,18,38,10,1,5,22,0,0,5,47,.178,.199,.305,.504,65,5,1,0,2,0,0,2008,Adv A,ARI
Bill Musselman,23,9,31,26,3,4,0,0,0,1,0,1,4,9,.154,.258,.154,.412,4,1,0,0,1,0,0,2008,Adv A,ARI
Gerardo Parra*,21,50,224,196,26,59,8,4,2,19,12,4,23,31,.301,.381,.413,.794,81,7,3,1,1,1,1,2008,Adv A,ARI
Konrad Schmidt,23,40,160,152,21,50,10,1,1,19,0,0,3,26,.329,.356,.428,.784,65,2,4,0,1,1,1,2008,Adv A,ARI
Joey Side,24,44,188,178,22,50,7,1,2,26,4,1,6,51,.281,.303,.365,.668,65,6,1,0,3,0,0,2008,Adv A,ARI
Chris Snyder,27,1,5,5,1,2,0,0,1,4,0,0,0,2,.400,.400,1.000,1.400,5,0,0,0,0,0,1,2008,Adv A,ARI
Ricardo Sosa,24,103,429,396,50,105,26,1,13,74,5,5,21,65,.265,.317,.434,.751,172,12,10,0,2,2,0,2008,Adv A,ARI
Greg Thomson*,24,68,282,261,37,69,16,2,6,31,8,4,17,40,.264,.319,.410,.729,107,3,4,0,0,2,0,2008,Adv A,ARI
