Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Julio Borbon*,22,66,314,291,47,89,20,0,2,36,36,7,15,30,.306,.346,.395,.741,115,4,4,2,2,0,1,2008,Adv A,TEX
Adam Cobb*,22,11,34,34,0,7,1,0,0,0,0,1,0,9,.206,.206,.235,.441,8,0,0,0,0,0,0,2008,Adv A,TEX
Ian Gac,22,63,273,245,28,63,8,0,13,49,0,0,17,96,.257,.311,.449,.760,110,1,5,0,6,1,0,2008,Adv A,TEX
Grant Gerrard*,24,108,466,435,59,122,33,3,11,63,4,0,28,116,.280,.322,.446,.768,194,11,0,0,3,2,0,2008,Adv A,TEX
Mauro Gomez,23,80,336,316,30,77,13,0,8,41,0,0,14,93,.244,.281,.361,.641,114,9,3,1,2,1,1,2008,Adv A,TEX
Chris Gradoville,23,71,284,265,32,82,20,1,4,26,0,1,7,41,.309,.343,.438,.780,116,8,8,1,3,1,0,2008,Adv A,TEX
K.C. Herren*,22,89,344,292,36,55,7,2,3,27,7,1,43,81,.188,.295,.257,.552,75,6,3,2,4,2,0,2008,Adv A,TEX
Jacob Kaase*,22,25,98,93,11,27,1,0,1,6,3,1,3,17,.290,.309,.333,.643,31,1,0,1,1,0,0,2008,Adv A,TEX
Marcus Lemon*,20,118,517,447,80,132,30,4,8,47,12,8,46,69,.295,.374,.434,.808,194,3,10,14,0,0,0,2008,Adv A,TEX
Truan Mehl*,25,123,503,450,44,111,15,2,3,46,27,8,43,89,.247,.313,.309,.622,139,10,2,4,4,3,0,2008,Adv A,TEX
Erik Morrison,22,32,120,106,12,25,4,0,3,11,2,0,13,27,.236,.317,.358,.675,38,1,0,0,1,0,0,2008,Adv A,TEX
Renny Osuna,23,62,284,259,45,82,18,1,1,23,6,3,22,38,.317,.371,.405,.776,105,2,1,1,1,1,0,2008,Adv A,TEX
Manny Pina,21,61,244,223,31,59,10,1,3,24,1,0,14,22,.265,.313,.359,.672,80,7,3,1,3,0,1,2008,Adv A,TEX
Alberto Puello,20,6,15,15,0,2,0,0,0,1,0,0,0,5,.133,.133,.133,.267,2,1,0,0,0,0,0,2008,Adv A,TEX
J.T. Restko,23,38,164,150,14,44,10,0,5,25,0,0,10,40,.293,.350,.460,.810,69,3,3,1,0,0,0,2008,Adv A,TEX
Tim Rodriguez,21,12,38,37,0,3,0,0,0,0,0,0,1,11,.081,.105,.081,.186,3,1,0,0,0,0,0,2008,Adv A,TEX
Davis Stoneburner,23,23,77,72,12,16,4,0,2,10,2,0,4,17,.222,.273,.361,.634,26,0,1,0,0,0,0,2008,Adv A,TEX
Chad Tracy,22,106,477,420,67,120,37,1,13,67,2,1,40,98,.286,.361,.471,.832,198,8,12,0,5,0,0,2008,Adv A,TEX
Jose Vallejo#,21,75,344,310,48,89,14,2,9,50,27,3,26,46,.287,.349,.432,.781,134,3,5,0,3,0,0,2008,Adv A,TEX
John Whittleman*,21,118,525,439,72,113,36,1,7,59,1,2,81,113,.257,.370,.392,.762,172,10,0,1,4,1,0,2008,Adv A,TEX
