Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Luis Alejandro Basabe#,21,27,112,94,10,29,5,1,0,7,0,3,18,23,.309,.420,.383,.803,36,1,0,0,0,2,,0
Jose Caballero,21,33,150,129,23,38,7,2,4,16,5,5,16,16,.295,.389,.473,.862,61,2,4,1,0,0,,0
Jazz Chisholm*,20,76,341,307,52,75,17,4,15,43,8,2,30,97,.244,.311,.472,.783,145,3,1,0,3,0,,1
Jancarlos Cintron,23,97,377,342,51,102,19,2,7,39,3,4,18,45,.298,.347,.427,.774,146,7,11,0,6,0,,0
Terence Connelly*,24,11,42,34,2,7,0,0,0,3,2,0,7,12,.206,.333,.206,.539,7,0,0,0,1,0,,0
Ernie De La Trinidad*,22,91,375,312,52,97,13,2,8,56,6,7,45,48,.311,.403,.442,.845,138,5,9,0,9,0,,0
Eduardo Diaz,20,33,128,120,12,27,5,2,2,11,3,0,3,40,.225,.262,.350,.612,42,3,3,2,0,0,,0
Ryan Dobson,23,31,118,99,15,19,3,1,1,8,5,1,14,26,.192,.314,.273,.586,27,1,4,0,1,0,,0
Will Gorman*,23,24,87,76,9,14,2,3,0,6,1,0,11,38,.184,.287,.289,.577,22,0,0,0,0,2,,0
Ryan Grotjohn*,22,80,335,297,51,90,22,6,7,49,3,5,25,54,.303,.361,.488,.849,145,4,6,0,7,0,,0
Jose Herrera#,21,32,123,115,6,26,5,0,1,11,0,0,7,21,.226,.268,.296,.564,34,5,0,0,1,0,,0
Tra Holmes,21,30,124,104,10,16,5,0,0,7,9,3,14,38,.154,.279,.202,.481,21,2,4,2,0,0,,0
Manny Jefferson,23,8,31,26,3,3,0,1,0,2,0,0,4,7,.115,.226,.192,.418,5,1,0,0,1,0,,0
Luis Lara#,23,36,132,116,9,23,3,0,0,14,1,2,15,26,.198,.295,.224,.520,26,5,1,0,0,0,,0
Gabriel Maciel#,19,68,313,279,44,80,10,0,1,16,14,5,30,50,.287,.362,.333,.696,93,4,3,1,0,0,,0
Renae Martinez,24,44,189,165,30,55,17,0,5,35,0,0,16,36,.333,.402,.527,.929,87,4,5,0,3,0,,0
Jorge Perez*,20,9,28,25,1,4,0,0,0,0,0,0,3,4,.160,.250,.160,.410,4,0,0,0,0,0,,0
Eudy Ramos,22,99,406,378,34,89,17,3,11,57,1,0,23,121,.235,.283,.384,.667,145,10,3,0,2,0,,0
Joey Rose,20,50,189,160,19,28,7,2,3,26,1,0,24,71,.175,.291,.300,.591,48,0,3,0,2,0,,0
Yan Sanchez,21,122,497,454,55,125,21,2,2,40,9,9,37,92,.275,.329,.344,.672,156,12,1,1,4,1,,0
Luis Silverio,23,43,178,169,21,47,13,4,3,25,3,2,7,54,.278,.309,.456,.765,77,2,1,0,1,0,,0
Stephen Smith,23,5,20,13,2,0,0,0,0,1,0,1,5,5,.000,.300,.000,.300,0,0,1,0,1,0,,0
Tim Susnara*,22,78,318,275,32,65,18,0,4,40,1,2,37,78,.236,.331,.345,.677,95,7,3,1,2,1,,0
Ryan Tufts,23,14,50,44,4,9,3,0,0,2,0,0,2,12,.205,.300,.273,.573,12,1,4,0,0,0,,0
Yoel Yanqui*,22,126,552,495,83,143,22,4,5,60,13,9,49,100,.289,.356,.380,.736,188,6,4,1,3,6,,0
25 Players,21.6,138,5215,4628,630,1211,234,39,79,574,88,60,460,1114,.262,.335,.380,.715,1760,85,71,9,47,12,,0
