Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Yasel Antuna#,18,87,362,323,44,71,14,2,6,27,8,7,32,79,.220,.293,.331,.624,107,8,3,0,4,1,,0
Jeyner Baez,22,27,100,90,10,18,3,0,0,4,2,0,7,14,.200,.265,.233,.499,21,1,1,2,0,0,,0
Nick Banks*,23,56,215,200,25,52,9,0,6,27,10,4,13,45,.260,.307,.395,.702,79,2,1,0,1,0,,0
Branden Boggetto,24,29,109,96,17,33,10,2,2,13,1,1,11,22,.344,.422,.552,.974,53,2,2,0,0,0,,0
Gage Canning*,21,31,128,112,15,25,9,0,4,16,2,0,11,36,.223,.294,.411,.704,46,1,1,2,2,0,,0
Phil Caulfield*,23,24,84,69,7,13,3,1,0,4,1,0,6,14,.188,.260,.261,.521,18,1,1,7,1,0,,0
Nick Choruby*,23,52,197,167,18,38,5,1,0,8,14,6,27,41,.228,.338,.269,.608,45,1,1,2,0,0,,0
Aldrem Corredor*,22,56,208,187,21,54,7,2,4,30,0,0,17,33,.289,.353,.412,.764,77,5,2,1,1,0,,0
Alex Dunlap,23,35,135,112,15,31,9,0,5,16,0,0,13,26,.277,.373,.491,.864,55,4,6,1,3,0,,0
Kameron Esthay*,23,97,369,334,38,72,16,4,10,30,3,4,27,126,.216,.283,.377,.660,126,6,5,1,2,0,,0
Alejandro Flores#,22,66,245,213,22,46,13,3,6,29,3,1,24,44,.216,.309,.390,.698,83,5,5,2,1,0,,0
Anderson Franco,20,63,260,228,21,54,14,0,3,34,2,1,25,45,.237,.312,.338,.649,77,10,2,0,5,0,,0
Cole Freeman,23,122,522,447,78,119,32,3,3,43,26,8,47,59,.266,.354,.371,.725,166,8,16,8,4,1,,0
Luis Garcia*,18,78,323,296,48,88,14,4,3,31,8,5,19,49,.297,.335,.402,.737,119,6,0,4,4,0,,1
Joey Harris*,24,8,29,24,2,5,0,0,0,1,0,0,4,12,.208,.345,.208,.553,5,0,1,0,0,0,,0
Omar Meregildo,20,65,254,228,23,61,19,0,7,34,0,0,19,70,.268,.327,.443,.770,101,3,3,0,4,0,,0
Oliver Ortiz*,22,8,29,25,2,3,2,0,0,2,0,0,3,7,.120,.207,.200,.407,5,1,0,0,1,0,,0
Paul Panaccione,24,44,150,135,13,22,1,0,1,13,4,1,12,44,.163,.233,.193,.426,26,2,1,0,2,0,,0
Juan Pascal,20,37,130,113,7,21,4,1,0,8,5,2,10,27,.186,.268,.239,.507,27,2,3,3,1,0,,0
Nic Perkins,22,1,4,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,,0
Adderling Ruiz,27,1,4,3,0,0,0,0,0,0,0,0,0,2,.000,.250,.000,.250,0,0,1,0,0,0,,0
Jake Scudder*,23,86,345,311,36,76,19,0,7,55,1,2,25,66,.244,.307,.373,.680,116,8,5,0,4,0,,0
Juan Soto*,19,16,74,59,12,22,5,3,5,24,2,0,14,13,.373,.486,.814,1.300,48,4,0,0,1,1,,1
Jack Sundberg*,24,14,61,55,4,11,2,0,0,4,2,0,3,20,.200,.250,.236,.486,13,1,1,1,1,0,,0
Armond Upshaw#,22,113,419,363,48,85,13,1,2,25,24,9,42,129,.234,.317,.292,.609,106,4,3,9,2,0,,0
25 Players,21.6,133,4756,4194,527,1021,223,27,74,478,118,51,411,1023,.243,.317,.362,.680,1520,85,64,43,44,3,,0
