Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ramon Beltre,21,28,97,91,12,22,5,0,1,13,0,0,2,26,.242,.253,.330,.582,30,4,0,2,2,0,,0
Tate Blackman,23,129,527,450,67,110,18,2,17,65,6,5,62,153,.244,.344,.407,.751,183,6,9,1,5,2,,0
Nolan Brown*,24,56,206,179,34,51,11,1,0,19,8,2,19,42,.285,.358,.358,.715,64,1,3,2,3,1,,0
Johan Cruz,22,91,348,304,37,69,11,2,1,36,3,2,30,64,.227,.297,.286,.583,87,4,2,8,4,0,,0
Luis Curbelo,20,83,343,317,35,75,19,2,3,31,0,0,18,87,.237,.282,.338,.620,107,6,3,3,2,0,,0
Ian Dawkins,22,37,145,132,16,37,6,0,1,8,6,3,12,23,.280,.340,.348,.689,46,3,0,1,0,2,,0
Craig Dedelow*,23,129,540,502,60,123,33,6,12,69,2,2,30,128,.245,.294,.406,.701,204,5,5,3,0,3,,0
Alex Destino*,22,3,12,10,1,2,0,0,0,1,0,0,2,2,.200,.333,.200,.533,2,1,0,0,0,0,,0
Tyler Frost*,22,124,464,407,61,98,21,4,18,65,7,4,46,129,.241,.324,.445,.769,181,3,5,4,2,0,,0
Luis Gonzalez*,22,55,255,230,35,69,16,2,8,26,7,2,21,57,.300,.358,.491,.850,113,4,1,1,2,0,,1
Michael Hickman*,21,80,309,286,29,69,17,1,3,33,0,3,19,82,.241,.298,.339,.637,97,5,4,0,0,0,,0
Nick Madrigal,21,12,49,44,9,15,3,0,0,6,2,2,1,0,.341,.347,.409,.756,18,1,1,0,3,0,,1
JJ Muno*,24,13,33,28,10,5,0,0,0,1,3,0,2,9,.179,.303,.179,.482,5,2,3,0,0,0,,0
Carlos Perez,21,78,286,276,33,80,18,1,3,32,0,1,4,31,.290,.298,.395,.693,109,10,1,1,4,0,,0
Laz Rivera,23,63,265,237,42,82,15,2,6,24,7,3,6,48,.346,.395,.502,.897,119,9,14,7,1,0,,0
Luis Robert,20,13,50,45,5,13,3,1,0,4,4,2,4,12,.289,.360,.400,.760,18,0,1,0,0,0,,1
Evan Skoug*,22,83,311,271,35,52,10,2,5,31,4,0,34,93,.192,.283,.299,.582,81,8,2,0,4,0,,0
Anthony Villa,24,65,249,211,25,55,17,0,3,28,1,0,28,74,.261,.361,.384,.745,81,3,7,0,3,0,,0
Steele Walker*,21,31,126,113,13,21,5,0,3,17,5,1,8,29,.186,.246,.310,.556,35,3,2,0,3,0,,0
Justin Yurchak*,21,95,363,313,44,80,17,1,1,36,0,2,45,53,.256,.348,.326,.674,102,11,1,1,3,0,,0
Corey Zangari,21,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,,0
21 Players,22.0,137,4979,4447,603,1128,245,27,85,545,65,34,393,1142,.254,.321,.378,.699,1682,90,64,34,41,8,,0
