Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Sandy Aracena,23,47,178,162,12,46,12,2,2,26,2,1,12,34,.284,.337,.420,.757,68,6,2,0,2,0,,0
Robbie Bouman,21,9,35,32,4,6,2,0,0,5,2,1,1,10,.188,.257,.250,.507,8,0,2,0,0,0,,0
Irwin Centeno,23,21,78,70,10,13,3,0,1,5,4,3,8,17,.186,.269,.271,.541,19,1,0,0,0,0,,0
Brent Cordell#,24,106,399,341,47,94,22,1,13,68,4,1,40,73,.276,.368,.460,.829,157,5,13,0,5,4,,0
Aneudi Cuevas,22,5,15,11,1,2,0,0,1,2,1,1,4,6,.182,.400,.455,.855,5,0,0,0,0,0,,0
Luis DePaula,21,94,419,372,60,109,18,3,3,39,30,12,28,79,.293,.348,.382,.730,142,10,4,14,1,1,,0
Kris Dufner#,24,79,296,268,24,53,4,3,0,23,5,0,22,73,.198,.263,.235,.498,63,2,2,3,1,0,,0
Elijah Dukes,20,58,244,211,44,70,16,2,8,34,16,7,26,50,.332,.416,.540,.956,114,1,5,1,1,1,,1
Jesus Feliciano*,25,70,282,251,41,76,13,3,0,23,9,4,18,20,.303,.348,.378,.726,95,7,1,9,3,0,,1
Joey Gomes,24,72,306,277,41,83,17,1,7,45,7,1,18,44,.300,.359,.444,.804,123,8,9,0,2,0,,0
Vince Harrison,24,69,309,256,46,72,17,1,11,42,8,5,45,49,.281,.399,.484,.884,124,9,6,1,1,0,,0
Mitch Jones,22,18,57,53,11,12,4,0,1,4,2,1,2,13,.226,.268,.358,.626,19,1,1,1,0,0,,0
Justin Lincoln,25,50,195,167,21,44,13,0,5,16,2,2,20,62,.263,.352,.431,.783,72,3,4,2,2,0,,0
Matt Maniscalco,23,124,530,463,56,117,23,1,0,47,22,10,52,66,.253,.329,.307,.636,142,14,2,10,3,1,,0
Gabby Martinez*,21,116,471,436,54,141,39,3,4,47,4,8,30,90,.323,.371,.454,.825,198,12,3,2,0,1,,0
Luis Mateo,22,120,493,476,59,143,28,2,19,69,13,3,10,131,.300,.320,.487,.808,232,4,5,0,2,1,,0
Graig Merritt,25,51,166,152,10,28,4,0,0,7,1,3,6,33,.184,.228,.211,.439,32,3,3,4,1,0,,0
Carlos Ramos*,24,30,129,114,24,31,4,0,0,7,7,5,11,10,.272,.339,.307,.646,35,2,1,2,1,0,,0
Eric Reece*,26,54,231,213,31,56,9,2,7,35,3,0,13,49,.263,.303,.423,.726,90,2,1,0,4,0,,0
Matt Rico,22,97,371,338,44,77,10,3,7,33,6,4,23,94,.228,.286,.337,.624,114,5,6,1,3,0,,0
Shawn Riggans,23,34,144,127,20,44,11,0,5,22,0,1,15,23,.346,.417,.551,.968,70,3,1,0,1,0,,1
Ryan Riley,25,5,20,16,2,3,0,0,0,0,1,0,2,4,.188,.350,.188,.538,3,0,2,0,0,0,,0
Jason St. Clair,21,6,17,15,1,0,0,0,0,0,0,1,0,7,.000,.118,.000,.118,0,0,2,0,0,0,,0
23 Players,23.0,140,5385,4821,663,1320,269,27,94,599,149,74,406,1037,.274,.338,.399,.737,1925,98,75,50,33,9,,0
