Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Joaquin Arias,19,123,543,500,77,150,20,8,4,62,30,14,31,53,.300,.344,.396,.740,198,3,5,2,5,2,,1
Patrick Boyd#,25,48,209,183,31,39,9,1,3,30,6,1,18,56,.213,.301,.322,.624,59,2,6,0,2,0,,0
Jeremy Cleveland,22,129,555,487,72,135,32,5,8,70,11,2,53,110,.277,.354,.413,.767,201,12,8,1,6,0,,0
Cameron Coughlan#,22,127,546,455,71,115,9,5,1,38,35,10,69,107,.253,.361,.301,.662,137,3,10,9,3,0,,0
Brian Esposito,25,22,84,78,10,20,2,1,5,13,1,0,6,17,.256,.310,.500,.810,39,0,0,0,0,1,,1
Adam Fox,22,131,564,483,64,116,24,4,15,77,4,3,60,106,.240,.330,.400,.729,193,6,10,0,11,1,,0
Nate Gold,24,135,584,500,85,121,32,2,20,94,5,0,65,140,.242,.337,.434,.771,217,10,11,0,8,2,,0
Chris Hamblen#,24,13,45,41,1,10,3,0,0,5,0,0,3,13,.244,.311,.317,.628,13,1,1,0,0,0,,0
Josh Hoffpauir*,26,47,192,178,18,47,10,0,0,24,8,3,14,13,.264,.318,.320,.638,57,7,0,0,0,1,,0
Chris Jaile,23,55,209,171,26,40,8,1,3,21,1,1,29,39,.234,.353,.345,.698,59,4,4,2,3,0,,0
Ben Margalski*,24,38,143,125,19,24,5,3,2,15,0,2,18,50,.192,.294,.328,.622,41,1,0,0,0,1,,0
Craig Ringe,24,105,407,338,54,78,21,3,3,41,5,2,51,99,.231,.341,.337,.678,114,9,9,2,7,0,,0
Abigail Sandoval,22,20,83,72,6,16,3,1,0,11,0,2,6,14,.222,.305,.292,.597,21,2,3,1,1,0,,0
Juan Senreiso,22,56,250,233,36,69,12,2,6,32,12,5,15,47,.296,.344,.442,.786,103,8,2,0,0,0,,0
Randall Shelley,24,13,52,47,4,8,5,0,1,6,0,0,4,8,.170,.231,.340,.571,16,3,0,0,1,0,,0
Vince Sinisi*,22,63,287,248,39,77,13,3,7,40,7,3,33,45,.310,.383,.472,.855,117,7,0,0,6,1,,0
Cody Smith,22,37,16,15,0,4,3,0,0,0,0,0,0,0,.267,.313,.467,.779,7,2,1,0,0,0,,0
Dustin Smith,23,57,221,194,29,65,12,1,6,21,1,2,18,31,.335,.414,.500,.914,97,6,8,1,0,2,,0
Tobin Swope,23,3,11,9,2,3,0,0,0,1,0,0,1,2,.333,.455,.333,.788,3,0,1,0,0,0,,0
Seth Taylor,26,7,27,26,1,6,2,0,0,3,0,0,0,9,.231,.259,.308,.567,8,0,1,0,0,0,,0
Anthony Webster*,21,99,429,380,66,109,20,7,8,44,20,4,39,69,.287,.363,.439,.802,167,6,7,2,1,0,,0
21 Players,22.5,140,5457,4763,711,1252,245,47,92,648,146,54,533,1028,.263,.344,.392,.736,1867,92,87,20,54,11,,0
