Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Octavio Amezquita,22,9,27,27,0,2,1,0,0,0,0,0,0,3,.074,.074,.111,.185,3,1,0,0,0,0,,0
Justin Barnes,23,2,6,5,1,2,0,0,0,0,0,0,1,2,.400,.500,.400,.900,2,0,0,0,0,0,,0
Russ Cleveland,24,24,76,68,7,11,3,2,0,4,0,1,6,24,.162,.224,.265,.488,18,2,0,0,2,0,,0
Brent Clevlen,20,117,473,420,49,94,23,6,6,50,2,1,44,127,.224,.300,.350,.650,147,12,4,0,5,1,,1
Pedro Cotto*,22,61,202,182,17,39,4,1,0,17,0,1,11,21,.214,.259,.247,.506,45,7,1,5,3,0,,0
Nate Doyle,23,7,15,14,4,2,2,0,0,2,0,0,0,5,.143,.200,.286,.486,4,0,1,0,0,0,,0
Tony Giarratano#,21,53,227,202,30,76,11,0,5,25,14,8,16,38,.376,.421,.505,.926,102,1,1,6,2,0,,1
Luis Gil,20,24,30,29,3,5,1,0,0,1,1,0,1,11,.172,.200,.207,.407,6,0,0,0,0,0,,0
Anderson Hernandez#,21,37,151,139,23,43,6,3,0,14,8,0,8,31,.309,.342,.396,.738,55,0,0,2,2,0,,1
Neil Jenkins,23,37,140,131,17,33,5,1,4,11,4,0,7,51,.252,.300,.397,.697,52,0,2,0,0,0,,0
Chris Maples,24,121,477,428,66,116,33,1,17,73,7,11,37,86,.271,.340,.472,.812,202,4,9,0,3,1,,0
David Mattle*,24,101,373,335,44,81,16,2,4,37,1,1,31,72,.242,.310,.337,.647,113,7,2,5,0,3,,0
Gilberto Mejia#,21,96,399,354,50,94,13,5,7,31,16,10,35,76,.266,.330,.390,.720,138,5,1,5,4,2,,0
Victor Mendez#,24,120,456,402,53,97,20,9,12,58,8,7,42,100,.241,.313,.425,.738,171,10,2,5,5,3,,0
Scott Moore*,20,118,453,391,52,87,13,4,14,56,2,4,49,125,.223,.322,.384,.706,150,10,10,0,3,1,,1
Mike Rabelo#,24,92,362,327,36,94,20,2,0,38,3,2,25,56,.287,.349,.361,.710,118,9,7,1,2,1,,1
Ryan Raburn,23,3,12,11,1,3,1,0,1,3,0,0,1,6,.273,.333,.636,.970,7,0,0,0,0,0,,1
Wilton Reynolds,24,32,109,99,9,17,3,2,1,11,0,0,8,30,.172,.248,.273,.520,27,0,2,0,0,0,,0
Joel Roa,20,4,12,11,1,1,0,0,0,0,0,0,1,4,.091,.167,.091,.258,1,0,0,0,0,0,,0
Jody Roughton*,23,100,374,343,43,93,21,4,5,44,2,5,25,73,.271,.326,.399,.726,137,4,4,0,2,2,,0
Alex Trezza*,23,27,78,66,7,15,3,2,0,11,0,1,10,20,.227,.338,.333,.671,22,0,1,1,0,0,,0
Michael Woods,23,67,294,270,45,76,16,4,2,23,9,3,20,52,.281,.333,.393,.726,106,2,2,0,2,0,,0
22 Players,22.4,132,4746,4254,558,1081,215,48,78,509,77,55,378,1013,.254,.320,.382,.702,1626,74,49,30,35,14,,0
