Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
A.J. Ellis,32,115,448,390,43,93,17,1,10,52,0,2,45,78,.238,.318,.364,.682,142,11,3,4,6,1,1
Adrian Gonzalez*,31,157,641,583,69,171,32,0,22,100,1,0,47,98,.293,.342,.461,.803,269,12,1,0,10,6,1
Mark Ellis,36,126,480,433,46,117,13,2,6,48,4,1,26,74,.270,.323,.351,.674,152,5,10,6,5,2,1
Hanley Ramirez,29,86,336,304,62,105,25,2,20,57,10,2,27,52,.345,.402,.638,1.040,194,5,3,0,2,3,1
Juan Uribe,34,132,426,388,47,108,22,2,12,50,5,0,30,81,.278,.331,.438,.769,170,12,2,3,3,3,1
Carl Crawford*,31,116,469,435,62,123,30,3,6,31,15,4,28,66,.283,.329,.407,.736,177,4,3,0,2,2,1
Andre Ethier*,31,142,553,482,54,131,33,2,12,52,4,3,61,95,.272,.360,.423,.783,204,9,7,0,3,11,1
Yasiel Puig,22,104,432,382,66,122,21,2,19,42,11,8,36,97,.319,.391,.534,.925,204,6,11,0,3,6,1
Skip Schumaker*,33,125,356,319,31,84,16,0,2,30,2,2,28,54,.263,.332,.332,.665,106,11,5,3,0,0,1
Nick Punto#,35,116,335,294,34,75,15,0,2,21,3,3,33,67,.255,.328,.327,.655,96,4,0,6,2,0,1
Matt Kemp,28,73,290,263,35,71,15,0,6,33,9,0,22,76,.270,.328,.395,.723,104,11,2,0,3,3,1
Jerry Hairston,37,96,226,204,17,43,7,0,2,22,0,0,14,22,.211,.265,.275,.539,56,7,2,3,3,0,1
Tim Federowicz,25,56,173,160,12,37,8,0,4,16,0,0,10,56,.231,.275,.356,.631,57,5,0,2,1,5,1
Scott Van Slyke,26,53,152,129,13,31,8,0,7,19,1,1,20,37,.240,.342,.465,.807,60,7,1,0,2,0,1
Luis Cruz,29,45,128,118,12,15,2,0,1,6,0,0,5,20,.127,.175,.169,.344,20,3,2,2,1,1,1
Dee Strange-Gordon*,25,38,106,94,9,22,1,1,1,6,10,2,10,21,.234,.314,.298,.612,28,0,1,1,0,2,1
Justin Sellers,27,27,77,69,6,13,1,0,1,2,0,0,5,20,.188,.263,.246,.510,17,3,2,1,0,0,1
Ramon Hernandez,37,17,55,48,4,10,2,0,3,6,1,0,6,7,.208,.291,.438,.728,21,6,0,0,1,0,1
Michael Young,36,21,53,51,3,16,2,1,0,4,0,0,1,5,.314,.321,.392,.713,20,3,0,0,1,0,1
Nick Buss*,26,8,20,19,0,2,0,0,0,0,0,0,1,1,.105,.150,.105,.255,2,0,0,0,0,0,1
Alex Castellanos,26,8,18,18,2,3,1,0,1,1,0,0,0,5,.167,.167,.389,.556,7,0,0,0,0,0,1
Elian Herrera#,28,4,8,8,0,2,0,0,0,0,0,0,0,2,.250,.250,.250,.500,2,0,0,0,0,0,1
Drew Butera,29,4,7,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,1,0,0,0,0,0,1
