Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jim Brink,21,3,0,1.000,4.31,24,1,17,0,0,11,56.1,63,32,27,4,16,2,43,1,2,2,241,1.402,10.1,0.6,2.6,6.9,2.69,0
Donato Calandriello*,22,1,0,1.000,3.71,6,0,1,0,0,1,17.0,19,8,7,1,8,2,15,0,0,1,75,1.588,10.1,0.5,4.2,7.9,1.88,0
Jay Crawford*,19,0,0,,13.50,2,0,1,0,0,0,2.2,6,4,4,0,3,0,3,0,0,0,17,3.375,20.3,0.0,10.1,10.1,1.00,0
Jason Dobis,22,7,4,.636,4.25,16,12,1,0,0,0,78.1,76,44,37,3,36,3,46,2,0,6,346,1.430,8.7,0.3,4.1,5.3,1.28,0
Jason Faust*,22,2,0,1.000,1.42,7,0,6,0,0,0,12.2,9,3,2,1,3,0,17,0,0,3,53,0.947,6.4,0.7,2.1,12.1,5.67,0
Bryan Garcia,20,1,2,.333,7.25,7,3,1,0,0,0,22.1,36,21,18,4,9,1,6,1,1,3,111,2.015,14.5,1.6,3.6,2.4,0.67,0
Seth Kenny,21,0,0,,0.00,2,0,2,0,0,0,2.0,2,0,0,0,0,0,3,0,0,0,8,1.000,9.0,0.0,0.0,13.5,,0
Matt Klein,23,4,1,.800,4.15,16,2,8,0,0,3,47.2,56,25,22,3,22,2,43,3,5,4,222,1.636,10.6,0.6,4.2,8.1,1.95,0
Agustin Montero,20,2,3,.400,8.68,14,3,6,0,0,0,37.1,47,42,36,5,26,0,28,4,2,6,191,1.955,11.3,1.2,6.3,6.8,1.08,1
Brad Moore,22,1,1,.500,3.20,17,2,6,0,0,3,39.1,29,24,14,1,34,0,33,4,2,8,184,1.602,6.6,0.2,7.8,7.6,0.97,0
Wayne Nix,21,6,6,.500,5.32,16,15,1,0,0,0,71.0,76,56,42,7,37,0,56,1,2,10,319,1.592,9.6,0.9,4.7,7.1,1.51,0
Brandon Nogowski*,22,4,4,.500,3.71,17,8,8,0,0,1,68.0,74,44,28,6,11,0,66,3,0,6,299,1.250,9.8,0.8,1.5,8.7,6.00,0
Scott Oyler,22,4,4,.500,3.48,22,0,14,0,0,3,54.1,53,28,21,5,29,3,42,5,2,5,243,1.509,8.8,0.8,4.8,7.0,1.45,0
Juan Pena*,20,1,2,.333,2.15,8,8,0,0,0,0,46.0,46,21,11,2,10,1,38,2,3,0,194,1.217,9.0,0.4,2.0,7.4,3.80,0
Ara Petrosian,23,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0.000,0.0,0.0,0.0,27.0,,0
Jeff Schultz,22,1,0,1.000,0.00,2,0,0,0,0,0,4.2,0,0,0,0,1,0,10,0,0,1,16,0.214,0.0,0.0,1.9,19.3,10.00,0
Bert Snow,21,1,3,.250,5.64,11,8,1,0,0,0,44.2,52,38,28,2,18,1,35,6,1,5,215,1.567,10.5,0.4,3.6,7.1,1.94,0
Rigoberto Suazo,21,0,0,,0.00,2,0,1,0,0,1,1.1,0,0,0,0,1,0,0,0,0,0,5,0.750,0.0,0.0,6.8,0.0,0.00,0
Eric Thompson,20,5,2,.714,4.45,13,12,0,0,0,0,56.2,60,34,28,7,25,0,51,3,5,2,252,1.500,9.5,1.1,4.0,8.1,2.04,0
Denny Wagner,21,0,1,.000,18.00,2,2,0,0,0,0,4.0,11,9,8,0,3,0,5,0,0,1,26,3.500,24.8,0.0,6.8,11.3,1.67,0
Tyler Yates,20,0,0,,0.00,2,0,1,0,0,1,2.1,2,0,0,0,0,0,1,0,0,0,9,0.857,7.7,0.0,0.0,3.9,,1
