Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tommy Bond,22,6,6,.500,4.71,15,15,0,0,0,0,80.1,99,57,42,9,14,4,57,3,2,6,363,1.407,11.1,1.0,1.6,6.4,4.07,0
Doug Bridges*,21,6,2,.750,2.98,15,15,0,0,0,0,81.2,73,37,27,6,35,1,63,4,2,4,349,1.322,8.0,0.7,3.9,6.9,1.80,0
Mike Brunet,21,0,0,,10.80,4,0,0,0,0,0,3.1,4,4,4,1,3,0,4,1,1,1,21,2.100,10.8,2.7,8.1,10.8,1.33,0
Chris Demouy*,22,5,1,.833,1.54,20,0,17,0,0,9,23.1,11,5,4,0,11,0,29,1,2,2,96,0.943,4.2,0.0,4.2,11.2,2.64,0
Brandon Emanuel,22,4,5,.444,4.59,15,15,0,0,0,0,80.1,96,59,41,8,21,1,42,8,0,4,356,1.456,10.8,0.9,2.4,4.7,2.00,0
Denny Gilich,22,1,1,.500,3.24,13,0,9,0,0,1,16.2,11,9,6,3,9,0,27,0,0,0,70,1.200,5.9,1.6,4.9,14.6,3.00,0
Oliver Harwas,22,1,3,.250,3.16,20,1,5,0,0,0,37.0,42,19,13,2,12,0,29,1,0,4,166,1.459,10.2,0.5,2.9,7.1,2.42,0
Jeff Hundley*,21,8,3,.727,3.40,16,16,0,0,0,0,92.2,77,42,35,7,27,1,89,2,2,7,376,1.122,7.5,0.7,2.6,8.6,3.30,0
Greg Jacobs*,21,3,2,.600,4.24,25,0,6,0,0,0,23.1,23,16,11,0,20,2,16,2,0,4,113,1.843,8.9,0.0,7.7,6.2,0.80,0
Greg Jones,21,0,2,.000,4.93,22,0,3,0,0,1,34.2,37,22,19,3,13,0,28,3,0,3,152,1.442,9.6,0.8,3.4,7.3,2.15,1
Mike Leach,22,4,2,.667,4.50,15,14,0,1,0,0,70.0,79,49,35,8,26,1,45,6,1,5,320,1.500,10.2,1.0,3.3,5.8,1.73,0
Matt Lubozynski*,21,2,1,.667,1.63,9,0,2,0,0,1,27.2,17,5,5,1,7,0,21,0,0,2,103,0.867,5.5,0.3,2.3,6.8,3.00,0
Brandon McGuire,20,0,0,,5.27,8,0,2,0,0,0,13.2,13,9,8,3,9,0,6,1,0,1,65,1.610,8.6,2.0,5.9,4.0,0.67,0
Cody Morrison,23,5,1,.833,1.78,30,0,20,0,0,6,35.1,25,10,7,0,16,0,40,3,1,9,154,1.160,6.4,0.0,4.1,10.2,2.50,0
John Romero,22,0,0,,5.93,10,0,6,0,0,0,13.2,24,12,9,4,6,0,8,0,0,1,72,2.195,15.8,2.6,4.0,5.3,1.33,0
Felipe Suarez,22,0,0,,3.86,11,0,3,0,0,1,16.1,15,7,7,2,3,1,18,1,0,0,69,1.102,8.3,1.1,1.7,9.9,6.00,0
Kris Williams,21,2,0,1.000,5.52,10,0,2,0,0,0,14.2,19,9,9,2,5,0,12,2,0,4,69,1.636,11.7,1.2,3.1,7.4,2.40,0
