Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Cary Ammons*,21,5,3,.625,1.70,15,14,0,0,0,0,74.1,56,23,14,4,32,0,83,1,1,8,298,1.184,6.8,0.5,3.9,10.0,2.59,0,1998,Short-Season A,KCR
Francisco Bautista,22,3,1,.750,3.77,22,0,9,0,0,1,28.2,22,21,12,1,16,1,19,4,2,2,131,1.326,6.9,0.3,5.0,6.0,1.19,0,1998,Short-Season A,KCR
Matt Burch,21,3,2,.600,4.79,12,12,0,0,0,0,56.1,64,34,30,2,25,0,47,4,5,2,264,1.580,10.2,0.3,4.0,7.5,1.88,0,1998,Short-Season A,KCR
Michael Casper,23,3,2,.600,2.87,19,0,5,0,0,1,37.2,42,25,12,3,10,0,23,0,1,0,170,1.381,10.0,0.7,2.4,5.5,2.30,0,1998,Short-Season A,KCR
Jason Gilfillan,21,0,0,,4.91,6,0,0,0,0,0,7.1,7,5,4,0,6,0,8,1,0,0,36,1.773,8.6,0.0,7.4,9.8,1.33,1,1998,Short-Season A,KCR
Jimmy Hooper,23,4,2,.667,2.78,17,0,4,0,0,1,35.2,39,14,11,1,17,1,36,1,2,1,159,1.570,9.8,0.3,4.3,9.1,2.12,0,1998,Short-Season A,KCR
Jeremy Jackson*,22,0,1,.000,3.05,7,5,1,0,0,0,20.2,22,10,7,2,11,0,29,1,1,1,92,1.597,9.6,0.9,4.8,12.6,2.64,0,1998,Short-Season A,KCR
Wayne Lee,21,3,4,.429,3.82,31,0,18,0,0,3,35.1,28,22,15,1,23,3,48,0,0,3,161,1.443,7.1,0.3,5.9,12.2,2.09,0,1998,Short-Season A,KCR
Denny McDaniel*,21,1,5,.167,4.25,29,0,7,0,0,1,36.0,42,25,17,2,19,4,43,2,1,4,173,1.694,10.5,0.5,4.8,10.8,2.26,0,1998,Short-Season A,KCR
Robbie Morrison,21,3,0,1.000,2.13,26,0,22,0,0,13,25.1,15,8,6,2,18,2,33,1,0,1,111,1.303,5.3,0.7,6.4,11.7,1.83,0,1998,Short-Season A,KCR
Taylor Myers,20,0,0,,5.79,1,1,0,0,0,0,4.2,4,3,3,1,3,0,1,0,0,2,20,1.500,7.7,1.9,5.8,1.9,0.33,0,1998,Short-Season A,KCR
Javier Pamus,23,2,1,.667,5.20,12,4,0,0,0,0,36.1,40,30,21,2,16,1,33,3,1,3,169,1.541,9.9,0.5,4.0,8.2,2.06,0,1998,Short-Season A,KCR
Tony Penny,22,2,2,.500,2.91,28,0,7,0,0,3,52.2,55,25,17,2,20,2,48,0,0,3,231,1.424,9.4,0.3,3.4,8.2,2.40,0,1998,Short-Season A,KCR
Shawn Sedlacek,21,9,2,.818,3.45,16,13,0,0,0,0,86.0,89,43,33,2,18,0,62,6,5,4,371,1.244,9.3,0.2,1.9,6.5,3.44,1,1998,Short-Season A,KCR
Shawn Sonnier,21,0,0,,1.35,7,0,3,0,0,1,6.2,7,1,1,0,1,0,10,0,0,1,27,1.200,9.5,0.0,1.4,13.5,10.00,0,1998,Short-Season A,KCR
Corey Thurman,19,3,3,.500,4.05,12,12,0,0,0,0,60.0,72,35,27,3,31,0,49,5,0,6,278,1.717,10.8,0.5,4.7,7.4,1.58,1,1998,Short-Season A,KCR
Monty Ward,21,6,1,.857,3.79,15,15,0,0,0,0,71.1,66,33,30,4,35,1,76,1,1,7,304,1.416,8.3,0.5,4.4,9.6,2.17,0,1998,Short-Season A,KCR
