Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Austin Chrismon,21,6,3,.667,3.69,16,13,0,0,0,0,68.1,65,32,28,2,15,2,49,1,2,3,279,1.171,8.6,0.3,2.0,6.5,3.27,,0
Zach Davis*,22,1,0,1.000,16.88,2,0,0,0,0,0,2.2,6,5,5,0,2,0,2,0,1,0,15,3.000,20.3,0.0,6.8,6.8,1.00,,0
Randall Fant*,23,2,3,.400,4.62,12,5,1,0,0,0,37.0,48,22,19,1,6,0,39,0,2,1,161,1.459,11.7,0.2,1.5,9.5,6.50,,0
Kevin Ferguson*,22,0,0,,5.23,11,0,2,0,0,0,10.1,9,6,6,3,9,1,10,1,1,3,52,1.742,7.8,2.6,7.8,8.7,1.11,,0
Junior Garcia*,18,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,0.500,4.5,0.0,0.0,4.5,,,0
Jay Gause,22,0,1,.000,9.45,9,3,0,0,0,0,13.1,15,15,14,2,9,0,13,1,0,1,66,1.800,10.1,1.4,6.1,8.8,1.44,,0
Angel Heredia,21,0,0,,3.38,5,0,3,0,0,0,8.0,5,3,3,1,5,0,8,0,0,0,31,1.250,5.6,1.1,5.6,9.0,1.60,,0
Krishawn Holley,22,0,0,,0.00,3,0,0,0,0,0,3.1,6,5,0,0,2,0,1,0,0,0,19,2.400,16.2,0.0,5.4,2.7,0.50,,0
Robert Kahana,21,1,3,.250,3.48,5,5,0,0,0,0,20.2,27,13,8,0,3,0,15,1,0,3,97,1.452,11.8,0.0,1.3,6.5,5.00,,0
Sebastian Kessay*,21,1,0,1.000,8.03,5,2,0,0,0,0,12.1,13,11,11,2,5,0,20,0,0,1,53,1.459,9.5,1.5,3.6,14.6,4.00,,0
Brandon McNitt,22,2,1,.667,2.78,12,3,1,0,0,0,32.1,22,10,10,2,11,1,30,1,0,3,129,1.021,6.1,0.6,3.1,8.4,2.73,,0
Daniel Mengden,21,0,0,,1.93,2,1,0,0,0,0,4.2,5,1,1,0,1,0,6,0,0,1,19,1.286,9.6,0.0,1.9,11.6,6.00,,1
Jordan Mills*,22,1,2,.333,1.88,21,0,9,0,0,2,24.0,21,7,5,0,9,0,30,1,0,2,102,1.250,7.9,0.0,3.4,11.3,3.33,,0
Chris Munnelly,23,2,0,1.000,3.38,15,0,7,0,0,4,26.2,24,11,10,2,8,1,31,0,2,0,112,1.200,8.1,0.7,2.7,10.5,3.88,,0
Joe Musgrove,21,7,1,.875,2.81,15,13,0,0,0,0,77.0,64,25,24,4,10,1,67,2,0,0,301,0.961,7.5,0.5,1.2,7.8,6.70,,1
Luis Ordosgoitti,21,2,5,.286,4.53,14,9,2,0,0,0,59.2,60,37,30,3,19,1,53,1,0,3,258,1.324,9.1,0.5,2.9,8.0,2.79,,0
Bryan Radziewski*,22,2,0,1.000,3.04,15,1,1,0,0,1,26.2,18,9,9,0,13,0,29,1,0,5,109,1.163,6.1,0.0,4.4,9.8,2.23,,0
Francis Ramirez,22,2,5,.286,3.62,15,8,2,1,0,0,49.2,45,24,20,3,21,0,45,5,1,9,214,1.329,8.2,0.5,3.8,8.2,2.14,,0
Raul Rivera,23,3,0,1.000,3.09,19,0,2,0,0,0,32.0,26,15,11,3,11,0,32,1,0,1,132,1.156,7.3,0.8,3.1,9.0,2.91,,0
Troy Scribner,22,7,1,.875,1.38,10,10,0,1,0,0,52.0,36,11,8,1,14,0,60,1,0,6,206,0.962,6.2,0.2,2.4,10.4,4.29,,1
Blaine Sims*,25,1,0,1.000,3.06,5,3,0,0,0,0,17.2,15,6,6,1,10,0,13,1,1,3,73,1.415,7.6,0.5,5.1,6.6,1.30,,0
Ryan Thompson,22,2,1,.667,2.96,23,0,17,0,0,12,24.1,22,9,8,2,9,2,19,3,0,0,104,1.274,8.1,0.7,3.3,7.0,2.11,,1
Aaron Vaughn,22,2,0,1.000,1.15,14,0,4,0,0,0,15.2,12,2,2,1,4,1,15,3,0,2,65,1.021,6.9,0.6,2.3,8.6,3.75,,0
Derick Velazquez,20,2,1,.667,1.57,18,0,12,0,0,4,23.0,18,4,4,1,2,0,24,0,0,2,85,0.870,7.0,0.4,0.8,9.4,12.00,,0
Kyle Weiland,27,1,0,1.000,0.00,5,0,3,0,0,0,6.0,4,0,0,0,1,0,6,0,0,0,22,0.833,6.0,0.0,1.5,9.0,6.00,,1
Vince Wheeland,22,1,1,.500,5.89,15,0,8,0,0,0,18.1,26,12,12,0,6,0,10,0,0,3,88,1.745,12.8,0.0,2.9,4.9,1.67,,0
26 Players,21.9,48,28,.632,3.42,76,76,74,2,8,23,667.2,613,295,254,34,205,10,628,24,10,52,2799,1.225,8.3,0.5,2.8,8.5,3.06,,0
