Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Casey Bookout*,22,50,234,204,49,74,14,1,13,63,0,1,26,37,.363,.440,.632,1.073,129,5,3,0,1,1,,0
Ben Broussard*,22,38,184,145,39,59,11,2,14,48,1,0,34,30,.407,.527,.800,1.327,116,0,4,0,1,2,,1
Mark Burnett*,22,60,279,224,56,73,13,2,4,29,12,9,46,32,.326,.446,.455,.901,102,3,4,3,2,0,,0
Wandel Campana,21,45,170,157,27,42,10,2,1,20,6,4,7,22,.268,.303,.376,.679,59,3,1,5,0,0,,0
Lou Chighisola*,23,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Matt Dehner,22,61,263,225,34,69,11,1,3,25,7,2,23,73,.307,.392,.404,.797,91,5,10,3,2,0,,0
Scott Dunn,21,9,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Lance Haver,22,11,39,35,5,12,4,0,0,4,0,1,0,15,.343,.368,.457,.826,16,0,2,1,1,0,,0
Jason Howard,22,6,23,21,2,4,1,0,0,3,0,0,1,7,.190,.261,.238,.499,5,0,1,0,0,0,,0
Omar Hurtado,20,60,247,223,33,58,18,4,4,35,3,1,19,56,.260,.312,.430,.742,96,4,0,0,5,0,,0
Jason Huth#,22,59,282,251,52,70,12,9,1,29,3,3,25,53,.279,.345,.410,.756,103,4,1,4,1,0,,0
Robbie Kison,22,9,34,27,4,4,0,0,0,2,0,0,6,4,.148,.324,.148,.472,4,1,1,0,0,0,,0
John Koronka*,18,8,3,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,1,0,0,,1
Alex LeFlore,18,2,7,6,0,0,0,0,0,0,0,0,0,1,.000,.143,.000,.143,0,2,1,0,0,0,,0
Ruddy Liriano,18,17,62,54,10,19,2,0,1,8,1,0,6,12,.352,.426,.444,.871,24,1,1,1,0,0,,0
Samone Peters,20,29,119,111,13,25,3,0,9,23,0,0,5,57,.225,.261,.495,.756,55,0,1,0,2,0,,0
Duane Price,23,10,38,29,6,6,0,0,0,7,2,1,6,5,.207,.324,.207,.531,6,1,0,1,2,0,,0
Nate Rewers#,22,3,16,15,3,1,1,0,0,2,1,0,1,2,.067,.125,.133,.258,2,1,0,0,0,0,,0
Francisco Rivera*,19,31,121,112,11,24,1,0,2,15,2,0,4,14,.214,.250,.277,.527,31,5,2,1,2,0,,0
Serafin Rodriguez,24,33,157,150,30,44,13,1,0,13,2,0,2,23,.293,.305,.393,.699,59,2,1,3,1,0,,0
Kevin Schnall,22,18,76,54,22,17,4,0,2,14,0,0,20,10,.315,.513,.500,1.013,27,2,2,0,0,0,,0
Josh Spoerl,20,66,289,258,43,74,15,1,8,45,1,0,24,64,.287,.360,.446,.806,115,9,6,0,1,0,,0
Jacob Wallis,19,26,104,94,10,22,6,0,0,12,0,0,8,31,.234,.298,.298,.596,28,3,1,0,1,0,,0
Corey Ward,20,49,184,167,24,45,7,4,3,19,8,4,12,49,.269,.320,.413,.734,69,0,1,3,1,0,,0
Jon Weber*,21,22,96,80,16,19,6,0,5,17,1,1,16,15,.238,.365,.500,.865,40,2,0,0,0,1,,0
25 Players,21.1,75,3029,2645,489,761,152,27,70,433,50,27,292,613,.288,.365,.445,.810,1177,53,43,26,23,4,,0
