Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jose Castellanos,18,23,83,70,11,16,3,1,1,11,1,1,8,18,.229,.341,.343,.684,24,1,4,1,0,0,,0
Tommy Clark,19,38,146,112,18,19,8,0,4,13,5,3,30,46,.170,.356,.348,.704,39,3,3,0,1,1,,0
David Geisbush,22,23,91,78,12,18,4,0,2,11,1,1,8,21,.231,.333,.359,.692,28,1,4,1,0,0,,0
Earl Guilliams,18,18,39,35,1,4,1,0,0,0,0,0,4,7,.114,.205,.143,.348,5,1,0,0,0,0,,0
Shaun Harper,19,51,204,191,20,47,8,0,2,16,6,1,9,61,.246,.286,.319,.605,61,1,2,1,1,0,,0
Wes Helms,23,9,39,33,1,15,2,0,0,10,0,1,5,4,.455,.538,.515,1.054,17,1,1,0,0,0,,1
Garrett Jones*,18,46,188,170,17,41,3,0,3,18,1,2,16,47,.241,.309,.312,.620,53,1,1,0,1,0,,1
Jason King,19,45,185,168,15,33,4,3,1,11,5,2,13,40,.196,.257,.274,.531,46,3,1,2,1,0,,0
Alejandro Machado#,17,56,252,223,45,62,11,0,0,14,19,6,20,22,.278,.348,.327,.675,73,3,5,2,2,1,,1
Pat Manning,19,24,105,89,21,37,9,1,4,19,4,1,14,14,.416,.500,.674,1.174,60,2,1,1,0,0,,0
Lou Martinez,22,26,112,97,10,30,5,1,0,16,0,2,12,14,.309,.391,.381,.772,37,1,1,2,0,0,,0
Wes Rasmussen,18,36,145,122,16,27,5,1,1,15,2,2,19,40,.221,.333,.303,.637,37,1,2,1,1,0,,0
Gabriel Romero,19,13,38,35,4,7,1,0,0,2,0,0,2,12,.200,.243,.229,.472,8,0,0,1,0,0,,0
Jose Salas#,17,42,155,140,19,38,7,1,1,16,2,1,14,27,.271,.342,.357,.699,50,1,1,0,0,0,,0
Ray Serrano,18,38,112,97,14,25,6,0,5,21,1,0,13,15,.258,.342,.474,.817,46,0,0,1,1,0,,0
Toebius Smith,19,29,105,94,11,18,3,0,0,7,6,0,10,24,.191,.276,.223,.500,21,1,1,0,0,0,,0
Alva Thompson,22,27,91,76,11,17,3,0,3,11,1,1,13,22,.224,.352,.382,.733,29,2,2,0,0,0,,0
Alec Zumwalt,18,51,208,188,19,39,3,1,3,22,1,2,15,48,.207,.284,.282,.566,53,6,5,0,0,0,,0
18 Players,18.7,60,2298,2018,265,493,86,9,30,233,55,26,225,482,.244,.329,.340,.670,687,29,34,13,8,2,,0
