Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Juan Aparicio,19,32,121,107,14,40,10,4,1,15,3,2,9,22,.374,.446,.570,1.016,61,0,5,0,0,0,,0
Keudy Bocio,20,2,6,6,0,1,1,0,0,0,0,0,0,0,.167,.167,.333,.500,2,1,0,0,0,0,,0
Mitchell Edwards#,19,17,63,57,5,9,1,0,0,1,0,0,6,18,.158,.238,.175,.414,10,1,0,0,0,0,,0
Nate Fassnacht,21,45,171,150,22,34,8,1,2,17,6,2,18,42,.227,.322,.333,.655,50,3,3,0,0,0,,0
Julio Francisco*,21,7,25,21,2,6,2,0,0,2,2,1,4,3,.286,.400,.381,.781,8,0,0,0,0,0,,0
Brayan Gonzalez#,19,13,52,48,2,4,2,0,0,1,3,0,4,26,.083,.154,.125,.279,6,1,0,0,0,0,,0
Hunter Hearn,22,52,195,178,12,32,8,0,5,19,1,7,12,55,.180,.251,.309,.560,55,1,5,0,0,0,,0
Jake Holmes,20,44,170,146,14,36,3,0,0,21,11,4,19,36,.247,.331,.267,.598,39,3,1,1,3,0,,0
Herbert Iser*,21,32,116,106,12,19,4,1,2,6,2,0,6,38,.179,.224,.292,.517,31,0,1,0,3,0,,0
Seth Lancaster*,23,2,7,6,2,5,1,0,0,1,2,0,1,1,.833,.857,1.000,1.857,6,0,0,0,0,0,,0
Connor Litton,22,4,13,8,0,3,0,0,0,1,2,2,4,1,.375,.615,.375,.990,3,0,1,0,0,0,,0
Edgar Made#,19,6,23,23,1,4,0,0,1,2,1,1,0,6,.174,.174,.304,.478,7,1,0,0,0,0,,0
Hunter Markwardt*,21,18,68,62,7,19,1,1,0,8,6,1,2,14,.306,.324,.355,.678,22,1,1,0,3,0,,0
Nick Matera,22,8,29,26,2,7,3,0,1,3,0,0,3,4,.269,.345,.500,.845,13,0,0,0,0,0,,0
Tucker Maxwell*,22,14,51,45,2,2,1,0,0,1,1,0,5,20,.044,.137,.067,.204,3,0,0,0,1,0,,0
Logan O'Hoppe,19,45,177,162,20,35,12,2,5,26,3,0,12,49,.216,.266,.407,.673,66,7,0,0,3,0,,0
Johan Rojas,18,42,172,164,17,40,5,6,2,11,11,4,5,29,.244,.273,.384,.657,63,3,2,0,1,0,,0
Rudy Rott*,22,46,179,159,11,37,5,1,1,13,2,2,13,25,.233,.309,.296,.605,47,2,5,1,1,0,,0
Logan Simmons,19,51,205,171,31,40,7,3,12,34,5,6,20,54,.234,.333,.520,.854,89,4,8,1,5,2,,0
Juan Carlos Smith,21,5,18,18,0,2,0,0,0,0,1,2,0,7,.111,.111,.111,.222,2,2,0,0,0,0,,0
D.J. Stewart,20,39,140,125,11,33,11,1,0,11,3,4,10,31,.264,.321,.368,.689,46,3,2,0,3,0,,0
Bryson Stott*,21,44,182,157,27,43,8,2,5,24,5,3,22,39,.274,.370,.446,.816,70,0,2,1,0,1,,0
McCarthy Tatum,23,14,53,46,6,15,3,1,0,5,3,3,5,12,.326,.415,.435,.850,20,2,2,0,0,0,,0
Nicolas Torres,19,47,166,150,21,39,4,0,0,10,8,2,13,36,.260,.323,.287,.610,43,2,1,2,0,0,,0
Christian Valerio,19,8,23,22,1,4,2,0,0,1,0,1,0,6,.182,.174,.273,.447,6,1,0,0,1,0,,0
Corbin Williams,21,58,232,200,28,44,4,1,0,8,30,6,21,74,.220,.302,.250,.552,50,4,3,7,1,0,,0
26 Players,20.3,76,2657,2363,270,553,106,24,37,241,111,53,214,648,.234,.306,.346,.652,818,42,42,13,25,3,,0
