Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Luis Arcaya,19,19,43,39,5,9,2,0,0,5,0,1,3,8,.231,.302,.282,.584,11,2,1,0,0,0,,0
Will Banfield,18,24,94,82,7,21,8,1,0,14,0,1,7,28,.256,.330,.378,.708,31,2,3,0,2,0,,0
Jared Barnes,22,5,22,19,2,2,0,0,0,1,0,0,2,7,.105,.227,.105,.333,2,1,1,0,0,0,,0
Corey Bird*,22,3,11,11,0,1,0,0,0,0,0,0,0,2,.091,.091,.091,.182,1,0,0,0,0,0,,0
Davis Bradshaw*,20,27,106,93,18,35,4,3,0,13,15,1,10,13,.376,.453,.484,.937,45,1,3,0,0,1,,0
Jorge Caballero,18,45,194,160,19,48,8,1,0,21,2,2,29,49,.300,.408,.363,.771,58,2,1,3,1,0,,0
Samuel Castro#,20,2,9,9,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Harrison DiNicola*,21,16,74,57,10,15,5,0,0,5,5,1,15,14,.263,.432,.351,.783,20,3,2,0,0,0,,0
Walner Espinal,18,45,171,151,17,38,8,1,3,26,0,2,11,46,.252,.308,.377,.685,57,3,3,2,4,1,,0
Keegan Fish#,18,16,49,38,3,7,2,0,0,3,0,0,9,15,.184,.347,.237,.584,9,0,1,0,1,0,,0
Nick Fortes,21,11,45,35,8,7,2,0,0,7,0,0,6,4,.200,.311,.257,.568,9,1,1,0,3,0,,1
Stone Garrett,22,4,17,15,2,5,1,2,1,5,0,0,0,3,.333,.353,.867,1.220,13,0,1,0,1,0,,0
Connor Grant,21,35,129,114,23,28,6,0,1,8,16,3,12,23,.246,.320,.325,.645,37,0,1,1,1,0,,0
Osiris Johnson,17,25,111,103,12,31,8,2,1,13,7,2,4,19,.301,.333,.447,.780,46,2,2,0,2,0,,0
Omar Lebron*,19,42,175,151,23,34,9,0,6,17,5,4,14,38,.225,.312,.404,.716,61,1,6,2,2,1,,0
Ynmanol Marinez,17,11,54,53,3,9,0,0,0,6,2,2,1,9,.170,.185,.170,.355,9,3,0,0,0,0,,0
Daniel Paulino,19,25,83,73,14,19,4,1,0,7,5,1,7,16,.260,.329,.342,.672,25,2,1,1,1,0,,0
Miguel Pena,20,6,20,18,3,6,1,1,0,1,0,0,2,3,.333,.400,.500,.900,9,0,0,0,0,0,,0
Tristan Pompey#,21,4,15,12,1,3,0,0,0,1,1,1,3,4,.250,.400,.250,.650,3,0,0,0,0,0,,0
Ronal Reynoso*,20,36,132,113,15,32,3,2,1,13,4,3,11,30,.283,.357,.372,.728,42,1,3,3,2,0,,0
Christopher Rodriguez,18,39,151,129,12,24,6,1,3,21,1,0,14,37,.186,.280,.318,.598,41,0,4,1,3,0,,0
Gunnar Schubert,22,8,30,26,4,7,2,1,0,3,1,1,3,9,.269,.367,.423,.790,11,2,1,0,0,0,,0
Connor Scott*,18,27,119,103,15,23,1,4,0,8,8,5,14,29,.223,.319,.311,.630,32,1,1,0,1,0,,0
John Silviano,23,5,19,16,2,2,0,0,1,2,1,0,2,4,.125,.263,.313,.576,5,0,1,0,0,0,,0
Milton Smith*,20,31,122,105,23,37,6,0,0,2,7,3,14,21,.352,.433,.410,.843,43,1,1,2,0,0,,0
Chris Torres#,20,2,7,6,1,0,0,0,0,0,0,0,1,1,.000,.143,.000,.143,0,0,0,0,0,0,,0
Andrew Turner,22,33,126,105,17,18,6,0,1,7,1,2,14,22,.171,.304,.257,.561,27,4,6,1,0,0,,0
Chad Wallach,26,4,16,14,2,5,1,0,0,5,0,0,2,1,.357,.438,.429,.866,6,0,0,0,0,0,,1
28 Players,19.3,56,2144,1850,261,466,93,20,18,214,81,35,210,456,.252,.338,.353,.691,653,32,44,16,24,3,,0
