Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Buddy Baumann*,30,1,0,1.000,6.04,26,0,9,0,0,0,25.1,27,20,17,5,12,0,26,7,0,0,124,1.539,9.6,1.8,4.3,9.2,2.17,1,2018,AAA,NYM
Gerson Bautista,23,3,1,.750,5.22,31,0,13,0,0,3,39.2,54,30,23,3,18,0,54,2,0,9,192,1.815,12.3,0.7,4.1,12.3,3.00,1,2018,AAA,NYM
Chris Beck,27,1,1,.500,8.15,17,0,11,0,0,3,17.2,24,16,16,0,11,2,16,1,0,0,84,1.981,12.2,0.0,5.6,8.2,1.45,1,2018,AAA,NYM
Patrick Biondi,27,0,0,,13.50,2,0,1,0,0,0,1.1,4,2,2,0,1,0,0,0,0,1,9,3.750,27.0,0.0,6.8,0.0,0.00,0,2018,AAA,NYM
Jamie Callahan,23,0,1,.000,9.72,7,0,6,0,0,1,8.1,14,10,9,0,4,1,9,2,0,0,44,2.160,15.1,0.0,4.3,9.7,2.25,1,2018,AAA,NYM
Andrew Church,23,1,1,.500,6.00,2,1,1,0,0,0,9.0,12,6,6,1,3,0,7,2,0,0,43,1.667,12.0,1.0,3.0,7.0,2.33,0,2018,AAA,NYM
P.J. Conlon*,24,4,9,.308,6.55,23,21,1,0,0,0,114.0,147,88,83,20,39,1,82,7,0,4,526,1.632,11.6,1.6,3.1,6.5,2.10,1,2018,AAA,NYM
Scott Copeland,30,3,3,.500,3.09,8,8,0,0,0,0,46.2,48,22,16,1,15,2,33,4,0,2,203,1.350,9.3,0.2,2.9,6.4,2.20,1,2018,AAA,NYM
Nabil Crismatt,23,3,4,.429,8.84,9,9,0,0,0,0,38.2,61,40,38,8,19,0,35,4,1,0,197,2.069,14.2,1.9,4.4,8.1,1.84,1,2018,AAA,NYM
Matt den Dekker*,30,0,0,,0.00,3,0,2,0,0,0,2.2,0,0,0,0,1,0,0,1,0,0,10,0.375,0.0,0.0,3.4,0.0,0.00,1,2018,AAA,NYM
Chris Flexen,23,6,7,.462,4.40,18,17,0,1,0,0,92.0,109,53,45,11,31,1,78,0,2,3,397,1.522,10.7,1.1,3.0,7.6,2.52,1,2018,AAA,NYM
Matt Gage*,25,1,1,.500,6.30,2,2,0,0,0,0,10.0,13,7,7,0,4,0,16,2,0,0,47,1.700,11.7,0.0,3.6,14.4,4.00,0,2018,AAA,NYM
Drew Gagnon,28,6,6,.500,4.57,27,27,0,2,1,0,157.2,151,82,80,23,43,1,167,6,0,8,647,1.230,8.6,1.3,2.5,9.5,3.88,1,2018,AAA,NYM
