Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ronald Bermudez,20,57,229,214,24,43,9,3,3,17,4,2,11,47,.201,.245,.313,.558,67,4,2,0,2,1,,0
Darren Blocker,21,24,85,78,9,16,2,2,0,9,1,3,6,24,.205,.262,.282,.544,22,0,0,1,0,0,,0
Deshaun Brooks,23,34,124,117,9,29,5,0,2,15,0,0,7,37,.248,.290,.342,.632,40,3,0,0,0,0,,0
Ricardo Burgos*,21,41,154,121,24,24,8,1,4,22,3,2,29,47,.198,.344,.380,.724,46,3,0,0,4,1,,0
Rafael Cabreja*,21,27,112,94,13,24,5,3,2,10,3,3,16,19,.255,.375,.436,.811,41,0,2,0,0,0,,0
Matthew Cooney,22,13,34,28,0,2,0,0,0,4,0,0,3,11,.071,.176,.071,.248,2,0,1,0,2,0,,0
Mitch Dening*,19,62,262,240,35,77,13,7,3,20,9,7,18,50,.321,.375,.471,.846,113,2,3,1,0,1,,0
Ryan Dent,19,58,238,201,33,31,7,2,6,21,17,4,29,87,.154,.267,.299,.565,60,2,3,2,3,0,,0
Tim Federowicz,20,36,148,127,14,31,6,0,1,15,10,3,19,24,.244,.338,.315,.653,40,2,0,0,2,0,,1
Carlos Fernandez-Oliva#,21,23,99,94,8,22,5,0,1,8,2,2,5,26,.234,.273,.319,.592,30,0,0,0,0,0,,0
Zach Gentile*,21,40,145,135,13,30,3,1,0,13,2,4,8,17,.222,.271,.259,.530,35,4,1,1,0,0,,0
Derrik Gibson,18,14,43,35,4,3,0,0,0,3,2,0,6,11,.086,.233,.086,.318,3,1,1,0,1,1,,0
Rafael Gil,22,25,90,86,7,12,2,0,1,7,1,0,4,25,.140,.178,.198,.375,17,5,0,0,0,0,,0
Jonathan Hee,22,47,177,143,19,28,6,0,0,9,4,3,29,26,.196,.347,.238,.584,34,0,4,1,0,0,,0
Peter Hissey*,18,9,39,34,3,9,0,0,0,2,6,0,5,11,.265,.359,.265,.624,9,0,0,0,0,1,,0
Casey Kelly,18,9,32,32,5,11,5,1,0,4,0,1,0,8,.344,.344,.563,.906,18,1,0,0,0,0,,1
Kade Keowen,22,38,146,137,15,33,7,2,0,13,2,3,9,43,.241,.288,.321,.609,44,2,0,0,0,0,,0
Ryan Khoury,24,5,23,16,2,5,1,0,0,2,1,1,5,8,.313,.478,.375,.853,6,0,1,0,1,0,,0
Bobby Kielty#,31,2,9,8,2,3,0,1,0,3,0,0,0,2,.375,.333,.625,.958,5,0,0,0,1,0,,1
Ryan Lavarnway,20,22,82,71,10,15,5,0,2,9,0,0,8,18,.211,.317,.366,.683,26,1,3,0,0,0,,1
Will Middlebrooks,19,59,226,209,21,53,17,2,1,21,10,0,12,73,.254,.298,.368,.666,77,9,2,1,2,1,,1
Jeff Natale,25,11,49,39,11,13,6,0,1,6,2,0,9,3,.333,.449,.564,1.013,22,2,0,0,1,1,,0
Wilfred Pichardo#,18,3,7,7,0,2,0,0,0,0,1,1,0,0,.286,.286,.286,.571,2,0,0,0,0,0,,0
Luis Sumoza,19,51,216,193,31,58,15,0,11,38,9,6,21,59,.301,.366,.549,.915,106,2,0,0,2,3,,0
24 Players,20.4,73,2769,2459,312,574,127,25,38,271,89,45,259,676,.233,.310,.352,.662,865,43,23,7,21,10,,0
