Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Devan Ahart*,21,16,72,69,5,21,6,0,0,4,3,0,1,8,.304,.310,.391,.701,27,1,0,1,1,0,,0
Jose Capellan,23,26,89,86,4,19,1,0,0,4,1,3,0,15,.221,.218,.233,.451,20,3,0,2,1,0,,0
Ralston Cash,22,29,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Justin Chigbogu*,19,24,96,90,13,14,4,1,3,12,1,0,5,39,.156,.200,.322,.522,29,1,0,1,0,0,,0
Josmar Cordero,22,103,421,389,41,95,18,1,11,41,10,5,20,86,.244,.298,.380,.678,148,7,10,1,1,0,,0
Joey Curletta,20,133,568,516,60,143,30,1,7,68,15,9,41,111,.277,.333,.380,.713,196,10,4,3,4,0,,0
Kyle Farmer,23,57,249,229,25,71,16,4,2,35,9,3,15,24,.310,.357,.441,.798,101,11,3,0,2,0,,1
Paul Hoenecke*,23,128,539,482,59,119,37,2,15,61,8,4,47,99,.247,.315,.425,.741,205,9,4,0,6,2,,0
Malcolm Holland,22,112,450,374,47,77,7,5,0,21,42,11,62,103,.206,.320,.251,.572,94,5,2,10,2,0,,0
Delvis Morales#,23,23,81,67,5,10,0,0,0,3,1,2,11,21,.149,.269,.149,.418,10,1,0,3,0,0,,0
Dillon Moyer,22,78,293,254,35,58,13,3,0,25,16,6,28,60,.228,.312,.303,.615,77,3,3,8,0,0,,0
Spencer Navin,21,53,206,175,25,41,6,1,1,13,5,2,10,67,.234,.328,.297,.626,52,2,15,5,1,0,,0
Faustino Oguisten,23,13,39,33,2,4,0,0,0,0,2,0,3,16,.121,.194,.121,.316,4,1,0,3,0,0,,0
Mark Pope,24,49,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Webster Rivas,23,91,346,319,25,81,18,2,5,32,2,1,23,56,.254,.303,.370,.673,118,6,0,3,1,1,,1
Leo Rodriguez,22,13,53,49,1,11,1,0,0,3,2,0,3,8,.224,.283,.245,.528,12,2,1,0,0,0,,0
Alex Santana,20,111,443,390,43,94,20,0,3,33,13,5,36,140,.241,.307,.315,.623,123,5,4,7,6,2,,0
Jacob Scavuzzo,20,108,444,402,46,84,18,4,5,35,17,4,32,126,.209,.277,.311,.588,125,7,6,3,1,2,,0
Brandon Trinkwon*,22,94,373,308,40,76,15,2,3,29,11,4,54,39,.247,.359,.338,.697,104,5,1,8,2,0,,0
Jesmuel Valentin#,20,108,462,407,73,114,22,9,7,47,24,7,38,72,.280,.349,.430,.779,175,3,7,7,3,1,,1
Tyler Wampler,22,14,50,42,2,3,1,0,0,3,1,0,4,10,.071,.167,.095,.262,4,1,1,2,1,0,,0
21 Players,21.4,139,5276,4682,551,1135,233,35,62,469,183,66,433,1101,.242,.313,.347,.660,1624,83,61,68,32,8,,0
