Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Bo Altobelli,23,44,165,143,22,32,8,0,1,5,0,0,13,22,.224,.319,.301,.620,43,3,7,2,0,0,,0
Carlos Avila,24,3,11,9,0,3,1,0,0,2,0,0,2,2,.333,.455,.444,.899,4,0,0,0,0,0,,0
Chad Christensen,23,127,553,492,84,134,24,7,9,73,30,5,42,133,.272,.339,.404,.744,199,10,11,2,6,0,,0
Mitch Garver,23,120,504,430,65,128,29,1,16,79,7,5,61,65,.298,.399,.481,.880,207,7,12,0,1,1,,1
Zack Granite*,21,21,85,79,9,23,2,2,0,2,1,4,4,8,.291,.321,.367,.689,29,0,0,1,1,0,,1
Bryan Haar,24,108,439,401,46,107,20,5,14,63,1,2,30,127,.267,.319,.446,.765,179,10,3,0,5,1,,0
Jonatan Hinojosa*,21,20,92,85,16,29,2,4,1,15,2,2,5,20,.341,.378,.494,.872,42,0,0,2,0,0,,0
Jason Kanzler,23,84,342,315,48,90,8,8,9,48,15,7,16,105,.286,.334,.448,.782,141,6,8,1,2,0,,0
Zack Larson,20,41,168,151,19,40,11,0,1,20,4,0,10,35,.265,.325,.358,.683,54,4,4,2,1,0,,0
Joel Licon,23,43,156,134,10,27,4,0,0,8,3,1,17,39,.201,.299,.231,.530,31,3,2,2,1,0,,0
Joe Mauer*,31,4,15,15,2,6,0,0,0,1,0,0,0,1,.400,.400,.400,.800,6,1,0,0,0,0,,1
John Murphy,24,47,168,145,12,30,5,0,1,9,4,3,20,49,.207,.301,.262,.563,38,2,0,2,1,0,,0
Max Murphy,21,32,137,124,15,30,7,0,4,15,1,1,8,40,.242,.314,.395,.709,49,4,5,0,0,0,,0
Jeremias Pineda#,23,15,56,49,7,8,0,1,1,6,4,1,6,18,.163,.268,.265,.533,13,2,1,0,0,0,,0
Michael Quesada,24,60,228,200,22,41,13,0,4,26,1,1,22,47,.205,.288,.330,.618,66,3,2,2,2,0,,0
Bryan Santy,24,15,59,54,5,11,3,0,2,9,0,0,3,9,.204,.259,.370,.629,20,5,1,1,0,0,,0
Alex Swim*,23,63,257,238,27,74,9,0,0,31,0,2,15,26,.311,.352,.349,.700,83,8,1,1,2,0,,0
Ivory Thomas,22,36,121,80,14,13,1,0,2,8,3,1,37,39,.163,.433,.250,.683,20,0,2,1,1,1,,0
Tanner Vavra,24,81,327,279,39,72,14,1,1,22,7,3,26,69,.258,.345,.326,.671,91,8,11,11,0,0,,0
Engelb Vielma#,20,112,459,418,63,111,13,4,1,33,10,6,28,71,.266,.313,.323,.636,135,11,3,5,5,0,,1
Logan Wade#,22,75,301,279,36,65,12,4,7,38,4,7,16,64,.233,.272,.380,.652,106,8,0,3,3,0,,0
Ryan Walker*,22,76,298,268,38,64,8,4,0,24,9,3,23,60,.239,.296,.299,.595,80,6,1,1,5,0,,0
J.D. Williams#,23,75,298,261,34,64,19,4,3,30,7,2,29,71,.245,.330,.383,.713,100,5,5,1,2,0,,0
23 Players,22.6,140,5239,4649,633,1202,213,45,77,567,113,56,433,1120,.259,.330,.373,.703,1736,106,79,40,38,3,,0
