Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Reinier Bermúdez,24,1,2,.333,1.67,19,0,9,0,0,3,32.1,20,7,6,1,18,0,44,2,1,5,134,1.175,5.6,0.3,5.0,12.2,2.44,,0
Sam Brown,22,2,1,.667,3.45,17,0,8,0,0,0,31.1,38,15,12,1,8,0,30,1,0,8,137,1.468,10.9,0.3,2.3,8.6,3.75,,0
Keith Campbell,21,0,0,,4.22,13,4,3,0,0,0,21.1,16,12,10,1,16,0,19,2,0,5,93,1.500,6.8,0.4,6.8,8.0,1.19,,0
Kevin Castner,21,0,1,.000,59.40,4,0,2,0,0,0,1.2,8,12,11,1,4,0,2,3,0,0,19,7.200,43.2,5.4,21.6,10.8,0.50,,0
Andrew Doyle,21,2,0,1.000,1.89,14,0,3,0,0,1,19.0,22,5,4,1,4,0,24,0,0,2,82,1.368,10.4,0.5,1.9,11.4,6.00,,0
Geuris Grullon*,19,0,1,.000,7.57,16,0,4,0,0,2,27.1,39,25,23,1,17,0,32,4,2,8,142,2.049,12.8,0.3,5.6,10.5,1.88,,0
Johnny Gunter,21,1,4,.200,4.94,17,0,7,0,0,1,27.1,21,17,15,1,15,0,24,0,0,4,116,1.317,6.9,0.3,4.9,7.9,1.60,,0
Ben Henry,20,2,5,.286,6.04,15,11,1,0,0,0,50.2,62,41,34,6,13,0,43,2,0,7,233,1.480,11.0,1.1,2.3,7.6,3.31,,0
Trevor Hurley,21,7,2,.778,3.36,15,15,0,0,0,0,80.1,71,35,30,3,33,0,77,6,3,4,346,1.295,8.0,0.3,3.7,8.6,2.33,,0
Justin King,22,3,2,.600,3.00,21,0,12,0,0,3,30.0,22,12,10,1,21,0,29,2,0,11,130,1.433,6.6,0.3,6.3,8.7,1.38,,0
Chris Matlock,22,1,7,.125,4.46,19,0,13,0,0,3,34.1,25,17,17,3,10,0,30,5,0,4,139,1.019,6.6,0.8,2.6,7.9,3.00,,0
Justin Miller,22,0,1,.000,9.00,5,0,0,0,0,0,6.0,6,7,6,0,7,0,11,1,0,3,31,2.167,9.0,0.0,10.5,16.5,1.57,,1
Kyle Ocampo,20,2,2,.500,5.02,17,2,3,0,0,3,37.2,33,23,21,2,15,0,33,3,0,3,159,1.274,7.9,0.5,3.6,7.9,2.20,,0
Joe Ortiz*,18,2,0,1.000,2.95,18,0,4,0,0,0,36.2,32,12,12,4,5,0,38,1,2,0,144,1.009,7.9,1.0,1.2,9.3,7.60,,1
Robbie Ross*,20,4,4,.500,2.66,15,15,0,0,0,0,74.1,68,28,22,5,17,0,76,10,2,6,315,1.143,8.2,0.6,2.1,9.2,4.47,,1
John Slusarz,24,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,0
Matt Thompson,19,4,4,.500,4.38,15,15,0,0,0,0,72.0,87,37,35,7,10,0,53,3,0,1,307,1.347,10.9,0.9,1.3,6.6,5.30,,0
Braden Tullis,19,4,3,.571,3.04,16,13,0,0,0,0,68.0,68,33,23,1,20,0,64,0,3,7,293,1.294,9.0,0.1,2.6,8.5,3.20,,0
Bobby Wilkins,19,0,0,,0.00,4,1,3,0,0,0,8.0,4,0,0,0,3,0,7,0,0,0,30,0.875,4.5,0.0,3.4,7.9,2.33,,0
Shane Zegarac*,23,2,0,1.000,3.60,9,0,4,0,0,0,10.0,12,4,4,0,10,0,10,0,0,2,50,2.200,10.8,0.0,9.0,9.0,1.00,,0
20 Players,20.6,37,39,.487,3.94,76,76,76,0,5,16,669.1,654,342,293,39,246,0,647,45,13,80,2903,1.345,8.8,0.5,3.3,8.7,2.63,,0
