Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Wander Alvino,22,4,7,.364,5.17,13,13,0,0,0,0,71.1,72,41,41,8,29,1,49,2,0,6,309,1.416,9.1,1.0,3.7,6.2,1.69,,0
Doug Arguello*,24,1,1,.500,5.63,3,3,0,0,0,0,8.0,9,5,5,0,2,0,7,0,0,1,33,1.375,10.1,0.0,2.3,7.9,3.50,,0
David Berner*,21,0,1,.000,10.50,7,0,2,0,0,0,6.0,11,10,7,2,5,0,4,0,0,0,35,2.667,16.5,3.0,7.5,6.0,0.80,,0
Kirk Clark,20,2,0,1.000,1.89,10,0,4,0,0,0,19.0,14,4,4,2,3,0,24,2,1,1,73,0.895,6.6,0.9,1.4,11.4,8.00,,0
Robby Donovan,21,2,5,.286,3.74,19,4,8,0,0,4,33.2,30,21,14,0,21,1,28,4,0,4,156,1.515,8.0,0.0,5.6,7.5,1.33,,0
David Duncan*,23,0,1,.000,3.10,3,3,0,0,0,0,20.1,17,8,7,1,3,0,17,2,1,3,79,0.984,7.5,0.4,1.3,7.5,5.67,,0
Max Fearnow,22,1,1,.500,4.42,17,4,5,0,0,0,36.2,40,19,18,4,17,0,21,7,0,2,166,1.555,9.8,1.0,4.2,5.2,1.24,,0
Kyle Godfrey,23,0,1,.000,5.54,3,3,0,0,0,0,13.0,16,9,8,1,4,0,8,1,0,0,59,1.538,11.1,0.7,2.8,5.5,2.00,,0
Zachary Grimmett,19,0,7,.000,7.34,12,12,0,0,0,0,41.2,63,41,34,5,16,0,28,11,1,4,204,1.896,13.6,1.1,3.5,6.0,1.75,,0
Justin Harper,21,0,1,.000,9.00,5,0,0,0,0,0,6.0,5,6,6,1,8,0,3,2,0,1,31,2.167,7.5,1.5,12.0,4.5,0.38,,0
Dallas Keuchel*,21,2,3,.400,2.70,11,10,0,0,0,0,56.2,52,18,17,2,9,0,44,2,0,2,231,1.076,8.3,0.3,1.4,7.0,4.89,,1
James MacDonald,22,2,1,.667,2.53,23,0,20,0,0,8,32.0,33,10,9,2,10,0,29,0,0,5,136,1.344,9.3,0.6,2.8,8.2,2.90,,0
Scott Migl,21,0,0,,14.54,8,0,4,0,0,0,8.2,16,15,14,0,13,0,7,0,0,3,54,3.346,16.6,0.0,13.5,7.3,0.54,,0
Mike Modica*,22,0,3,.000,2.61,27,0,10,0,0,0,31.0,31,13,9,2,13,0,19,1,0,0,132,1.419,9.0,0.6,3.8,5.5,1.46,,0
Antonio Noguera*,21,2,0,1.000,3.62,14,0,3,0,0,0,27.1,25,11,11,2,8,0,21,0,0,2,107,1.207,8.2,0.7,2.6,6.9,2.63,,0
Nate Pettus,20,2,1,.667,1.71,10,0,3,0,0,2,21.0,18,8,4,1,9,0,17,1,0,4,88,1.286,7.7,0.4,3.9,7.3,1.89,,0
Colton Pitkin*,19,4,8,.333,4.21,14,13,0,1,0,0,68.1,76,38,32,5,32,0,49,2,0,3,305,1.580,10.0,0.7,4.2,6.5,1.53,,0
Daniel Sarisky,21,0,0,,3.27,12,0,2,0,0,0,22.0,24,9,8,0,9,0,24,0,0,1,95,1.500,9.8,0.0,3.7,9.8,2.67,,0
Michael Schurz,22,1,0,1.000,0.66,8,0,3,0,0,0,13.2,9,1,1,0,7,0,15,1,0,1,56,1.171,5.9,0.0,4.6,9.9,2.14,,0
Brenden Stines,22,3,0,1.000,4.93,24,0,7,0,0,0,38.1,44,25,21,2,17,0,23,4,0,4,179,1.591,10.3,0.5,4.0,5.4,1.35,,0
Brandt Walker,21,1,7,.125,7.92,16,10,3,0,0,1,50.0,59,45,44,10,36,0,39,4,1,13,244,1.900,10.6,1.8,6.5,7.0,1.08,,0
21 Players,21.2,27,48,.360,4.52,75,75,74,1,2,15,624.2,664,357,314,50,271,2,476,46,4,60,2772,1.497,9.6,0.7,3.9,6.9,1.76,,0
