Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Michael Blazek,20,4,9,.308,4.50,15,12,1,0,0,0,64.0,73,45,32,3,24,1,62,5,0,13,292,1.516,10.3,0.4,3.4,8.7,2.58,,1
Jonny Bravo*,22,3,1,.750,4.58,13,0,4,0,0,0,17.2,21,9,9,1,8,0,22,1,0,2,82,1.642,10.7,0.5,4.1,11.2,2.75,,0
Daniel Calhoun*,22,2,0,1.000,1.86,12,6,1,0,0,0,48.1,40,14,10,1,6,0,42,1,0,0,193,0.952,7.4,0.2,1.1,7.8,7.00,,0
Chris Corrigan,21,2,2,.500,3.80,16,7,3,0,0,0,47.1,45,21,20,2,22,1,28,3,0,4,204,1.415,8.6,0.4,4.2,5.3,1.27,,0
Justin Edwards*,21,3,2,.600,3.25,15,8,0,0,0,0,52.2,50,21,19,1,16,0,54,3,0,2,221,1.253,8.5,0.2,2.7,9.2,3.38,,0
Eric Fornataro,21,4,0,1.000,2.15,8,5,0,0,0,0,37.2,23,9,9,0,6,0,14,5,0,1,142,0.770,5.5,0.0,1.4,3.3,2.33,,1
Deryk Hooker,20,1,6,.143,3.98,15,10,1,0,0,0,61.0,56,30,27,4,23,0,53,6,0,4,263,1.295,8.3,0.6,3.4,7.8,2.30,,0
Joe Kelly,21,2,3,.400,4.75,16,2,6,0,0,1,30.1,33,23,16,0,11,0,30,3,0,3,138,1.451,9.8,0.0,3.3,8.9,2.73,,1
Tyler Lavigne,20,2,2,.500,4.71,16,4,1,0,0,0,28.2,25,15,15,1,8,0,34,2,0,7,117,1.151,7.8,0.3,2.5,10.7,4.25,,0
Tyler Leach,22,1,2,.333,6.44,15,5,3,0,0,0,36.1,50,33,26,4,13,0,16,1,1,3,173,1.734,12.4,1.0,3.2,4.0,1.23,,0
Santo Maertz,23,3,1,.750,1.45,26,0,11,0,0,3,31.0,15,6,5,0,11,2,36,0,0,1,119,0.839,4.4,0.0,3.2,10.5,3.27,,0
LaCurtis Mayes,20,1,2,.333,3.20,26,0,21,0,0,6,25.1,18,13,9,1,13,0,33,1,0,0,109,1.224,6.4,0.4,4.6,11.7,2.54,,0
Andrew Moss,22,0,1,.000,13.50,1,1,0,0,0,0,4.2,8,7,7,0,1,0,5,0,0,0,21,1.929,15.4,0.0,1.9,9.6,5.00,,0
Daniel Richardson,24,0,1,.000,6.28,11,0,5,0,0,0,14.1,13,13,10,0,17,0,11,7,0,4,76,2.093,8.2,0.0,10.7,6.9,0.65,,0
Andres Rosales,21,2,2,.500,8.00,17,1,2,0,0,0,18.0,24,17,16,6,11,0,23,3,0,2,94,1.944,12.0,3.0,5.5,11.5,2.09,,0
Scott Schneider,21,2,0,1.000,0.92,12,5,3,0,0,1,39.1,25,8,4,0,8,0,47,2,0,1,155,0.839,5.7,0.0,1.8,10.8,5.88,,0
Kevin Siegrist*,19,1,0,1.000,3.86,10,4,2,0,0,2,28.0,30,14,12,4,11,0,23,5,0,2,128,1.464,9.6,1.3,3.5,7.4,2.09,,1
Jesse Simpson,22,0,1,.000,2.78,7,3,0,0,0,0,22.2,17,7,7,0,10,2,30,0,0,3,90,1.191,6.8,0.0,4.0,11.9,3.00,,0
Justin Smith,21,0,3,.000,4.50,7,3,0,0,0,0,20.0,17,12,10,1,8,0,27,3,0,5,87,1.250,7.7,0.5,3.6,12.2,3.38,,0
Josh Squatrito,22,4,1,.800,1.37,20,0,11,0,0,1,26.1,21,5,4,0,6,2,35,1,0,0,104,1.025,7.2,0.0,2.1,12.0,5.83,,0
Aaron Terry,22,0,0,,18.00,2,0,1,0,0,0,2.0,6,5,4,1,0,0,1,0,0,0,13,3.000,27.0,4.5,0.0,4.5,,,0
21 Players,21.1,37,39,.487,3.65,76,76,76,0,6,14,655.2,610,327,266,30,233,8,626,52,1,57,2821,1.286,8.4,0.4,3.2,8.6,2.69,,0
