Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Pedro Acosta,19,7,23,21,1,5,1,0,0,0,1,0,1,6,.238,.273,.286,.558,6,0,0,1,0,0,,0
Jose Behar,22,20,56,46,11,9,1,0,1,7,1,0,8,12,.196,.321,.283,.604,13,1,1,0,1,0,,0
Connor Burke,18,28,80,69,5,10,1,0,0,5,0,0,10,21,.145,.263,.159,.422,11,1,1,0,0,0,,0
Tony Caldwell,22,32,118,98,11,30,3,0,1,10,2,0,12,16,.306,.410,.367,.778,36,5,6,1,1,0,,0
Jose Ceballos,22,3,7,7,1,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kentrell Dewitt*,20,16,62,54,7,19,2,2,0,4,2,1,6,14,.352,.419,.463,.882,25,0,1,0,1,0,,0
Brian Dice,23,4,7,7,1,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,1,1,0,0,0,0,,0
Yeison Hernandez#,19,51,214,180,30,54,6,1,0,17,13,8,15,28,.300,.369,.344,.714,62,1,6,11,2,0,,0
Kenny Jackson*,21,37,117,99,14,20,4,0,0,15,3,1,16,22,.202,.308,.242,.550,24,0,0,0,2,0,,0
Juancito Martinez,22,38,116,109,22,30,8,2,0,10,6,3,2,25,.275,.298,.385,.684,42,2,2,2,1,0,,0
Ryan McIntyre*,21,4,14,13,2,5,2,0,0,2,0,0,1,0,.385,.429,.538,.967,7,1,0,0,0,0,,0
Todd Muecklisch,22,2,6,5,0,0,0,0,0,0,0,0,1,0,.000,.167,.000,.167,0,0,0,0,0,0,,0
Felix Munoz*,19,50,216,200,21,58,9,1,1,31,0,1,14,26,.290,.333,.360,.693,72,9,0,0,2,1,,0
Jon Myers,23,29,95,78,9,20,3,1,1,11,0,0,12,15,.256,.358,.359,.717,28,2,2,0,3,0,,0
Luis Ortiz#,19,47,181,149,28,36,4,0,1,9,11,0,20,23,.242,.343,.289,.631,43,2,4,6,2,0,,0
Sharif Othman*,22,3,12,11,0,0,0,0,0,0,0,0,0,7,.000,.083,.000,.083,0,0,1,0,0,0,,0
Sergio Pedroza*,27,4,15,11,3,5,1,0,0,6,0,1,4,1,.455,.600,.545,1.145,6,0,0,0,0,0,,0
Yefri Perez#,20,14,51,47,8,15,2,1,0,8,1,0,3,8,.319,.360,.404,.764,19,1,0,1,0,0,,1
Ryan Rieger*,20,5,15,10,3,6,1,0,0,3,0,0,4,0,.600,.733,.700,1.433,7,0,1,0,0,0,,0
Clint Sammons,28,4,7,6,1,2,0,0,1,3,0,0,1,0,.333,.429,.833,1.262,5,0,0,0,0,0,,1
John Schultz*,22,46,194,158,40,44,6,4,0,30,4,2,29,33,.278,.392,.367,.759,58,3,3,0,4,0,,0
Jesus Solorzano,20,51,214,194,34,58,13,4,3,31,18,7,13,30,.299,.355,.454,.809,88,3,5,0,2,0,,0
Mayobanex Soto,20,15,46,37,5,8,2,0,1,5,0,0,8,2,.216,.370,.351,.721,13,0,1,0,0,0,,0
Jhiomar Veras,21,32,111,101,17,24,4,1,3,15,2,2,7,24,.238,.306,.386,.692,39,2,3,0,0,0,,0
Nate Woods,22,24,105,87,17,29,13,1,2,16,0,0,10,12,.333,.448,.575,1.022,50,1,8,0,0,0,,0
25 Players,20.6,54,2082,1797,291,488,86,18,15,239,64,26,197,330,.272,.354,.364,.719,655,35,45,22,21,1,,0
