Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Argenis Angulo,23,5,2,.714,2.29,41,0,31,0,0,15,55.0,31,15,14,1,27,3,68,2,1,11,223,1.055,5.1,0.2,4.4,11.1,2.52,0
Shane Bieber,22,6,1,.857,3.10,14,14,0,0,0,0,90.0,95,35,31,5,4,2,82,2,0,6,358,1.100,9.5,0.5,0.4,8.2,20.50,1
Sean Brady*,23,3,1,.750,3.18,4,4,0,0,0,0,22.2,19,9,8,1,8,0,15,1,0,1,95,1.191,7.5,0.4,3.2,6.0,1.88,0
Shao-Ching Chiang,23,8,8,.500,3.67,19,19,0,2,1,0,122.2,122,61,50,12,22,2,81,8,1,3,505,1.174,9.0,0.9,1.6,5.9,3.68,0
Aaron Civale,22,11,2,.846,2.59,17,17,0,0,0,0,107.2,96,38,31,11,9,0,88,2,0,4,418,0.975,8.0,0.9,0.8,7.4,9.78,1
Dominic DeMasi,24,7,4,.636,2.58,31,13,8,1,0,2,101.0,85,31,29,5,22,2,58,2,0,7,400,1.059,7.6,0.4,2.0,5.2,2.64,0
Matt Esparza,22,3,3,.500,3.26,9,9,0,0,0,0,47.0,46,21,17,6,11,0,40,3,1,6,197,1.213,8.8,1.1,2.1,7.7,3.64,0
Luke Eubank,23,2,0,1.000,1.42,12,0,6,0,0,3,12.2,6,4,2,2,6,0,13,1,0,0,54,0.947,4.3,1.4,4.3,9.2,2.17,0
Justin Garcia,24,4,3,.571,3.26,32,0,15,0,0,2,47.0,41,18,17,6,27,5,47,1,1,6,207,1.447,7.9,1.1,5.2,9.0,1.74,0
Brock Hartson,23,6,5,.545,3.06,23,19,3,0,0,1,129.1,104,51,44,11,31,0,88,5,0,3,516,1.044,7.2,0.8,2.2,6.1,2.84,0
Paul Hendrix,25,0,2,.000,7.48,20,0,7,0,0,0,27.2,32,24,23,3,17,1,27,1,0,3,128,1.771,10.4,1.0,5.5,8.8,1.59,0
Alsis Herrera*,25,1,0,1.000,0.00,1,0,1,0,0,0,3.1,1,0,0,0,0,0,1,0,0,0,12,0.300,2.7,0.0,0.0,2.7,,0
Neil Holland,28,0,0,,2.08,4,0,4,0,0,1,4.1,5,2,1,0,1,0,4,0,1,0,17,1.385,10.4,0.0,2.1,8.3,4.00,0
Ben Krauth*,23,1,0,1.000,1.59,10,1,7,0,0,4,17.0,8,3,3,1,9,1,20,0,0,1,65,1.000,4.2,0.5,4.8,10.6,2.22,0
Leandro Linares,23,2,1,.667,0.78,19,0,10,0,0,5,23.0,19,6,2,2,11,4,20,3,0,5,101,1.304,7.4,0.8,4.3,7.8,1.82,0
Kieran Lovegrove,22,4,3,.571,5.01,38,2,15,0,0,1,50.1,43,29,28,5,25,1,51,3,0,6,219,1.351,7.7,0.9,4.5,9.1,2.04,0
Henry Martinez,23,0,0,,4.50,1,0,1,0,0,1,2.0,6,2,1,0,0,0,0,0,0,0,11,3.000,27.0,0.0,0.0,0.0,,0
Triston McKenzie,19,12,6,.667,3.46,25,25,0,0,0,0,143.0,105,62,55,14,45,2,186,1,1,7,568,1.049,6.6,0.9,2.8,11.7,4.13,1
Jordan Milbrath,25,2,1,.667,2.03,15,0,4,0,0,2,26.2,18,10,6,0,14,1,34,6,0,3,114,1.200,6.1,0.0,4.7,11.5,2.43,0
Thomas Pannone*,23,2,0,1.000,0.00,5,5,0,0,0,0,27.2,10,1,0,0,7,0,39,0,0,0,98,0.614,3.3,0.0,2.3,12.7,5.57,1
Nick Pasquale,26,3,0,1.000,5.19,8,3,1,0,0,0,17.1,16,10,10,0,13,0,21,2,0,2,83,1.673,8.3,0.0,6.8,10.9,1.62,0
Jared Robinson,22,3,4,.429,3.86,35,4,10,0,0,3,60.2,60,29,26,4,26,2,39,3,0,7,260,1.418,8.9,0.6,3.9,5.8,1.50,0
Billy Strode*,24,2,3,.400,3.74,42,1,11,0,0,1,55.1,55,30,23,3,24,5,57,5,0,2,249,1.428,8.9,0.5,3.9,9.3,2.38,0
Tanner Tully*,22,0,3,.000,4.94,5,3,2,0,0,1,23.2,22,18,13,2,6,0,12,1,0,1,99,1.183,8.4,0.8,2.3,4.6,2.00,0
