Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Gera Alvarez,23,100,397,331,47,86,21,2,5,43,18,9,46,48,.260,.362,.381,.742,126,6,8,10,2,1,0,2003,A,BAL
Tommy Arko,20,47,178,152,19,31,5,0,4,12,1,2,20,50,.204,.316,.316,.632,48,3,5,1,0,0,0,2003,A,BAL
Bryan Bass#,21,60,235,205,23,42,8,7,0,21,7,4,21,58,.205,.284,.312,.597,64,4,3,3,3,1,0,2003,A,BAL
Clemente Bonilla,23,3,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2003,A,BAL
Chris Carter,24,26,107,92,18,26,4,2,2,11,6,1,12,15,.283,.383,.435,.818,40,2,3,0,0,0,0,2003,A,BAL
Morgan Clendenin*,21,11,28,22,2,3,1,0,0,4,0,0,5,13,.136,.286,.182,.468,4,1,0,0,1,0,0,2003,A,BAL
Gregg Davies*,23,43,163,141,17,31,4,0,2,18,5,1,17,34,.220,.309,.291,.599,41,2,2,1,2,0,0,2003,A,BAL
Rafael Diaz,22,111,424,403,26,107,13,0,1,38,2,5,14,60,.266,.296,.305,.601,123,15,4,1,2,0,0,2003,A,BAL
Mike Done#,23,85,341,298,37,75,22,1,4,32,2,1,33,78,.252,.331,.372,.704,111,3,4,3,3,1,0,2003,A,BAL
Patrick Gonzalez,23,24,74,60,9,8,1,0,0,3,3,0,12,19,.133,.288,.150,.438,9,1,1,1,0,0,0,2003,A,BAL
Alex Gordon*,23,8,29,25,3,5,3,0,1,3,0,0,2,13,.200,.310,.440,.750,11,1,2,0,0,0,0,2003,A,BAL
Cory Harris,23,37,162,139,15,40,11,1,3,22,6,4,13,11,.288,.366,.446,.813,62,3,6,1,3,2,0,2003,A,BAL
Ryan Hubele,22,56,218,195,25,49,6,2,5,22,0,1,14,31,.251,.319,.379,.699,74,2,6,2,1,1,0,2003,A,BAL
Tom Joyce*,21,41,172,150,19,35,11,1,3,12,5,1,19,57,.233,.331,.380,.711,57,0,3,0,0,0,0,2003,A,BAL
B.J. Littleton#,23,34,138,119,21,35,2,4,0,12,12,2,15,19,.294,.375,.378,.753,45,1,1,2,1,0,0,2003,A,BAL
Val Majewski*,22,56,240,208,38,63,15,8,7,48,10,1,28,20,.303,.383,.553,.936,115,3,1,0,3,2,1,2003,A,BAL
Kyle Martin,23,13,43,40,10,10,1,1,0,2,0,0,3,9,.250,.302,.325,.627,13,1,0,0,0,0,0,2003,A,BAL
Josh McCurdy,23,7,25,23,0,2,1,0,0,0,2,0,1,2,.087,.125,.130,.255,3,1,0,1,0,0,0,2003,A,BAL
Pat O'Sullivan,26,10,43,41,4,13,5,0,1,7,2,0,2,12,.317,.349,.512,.861,21,0,0,0,0,0,0,2003,A,BAL
Kelly Ramos#,26,34,128,113,14,27,4,0,5,15,1,0,9,12,.239,.315,.407,.722,46,3,4,1,1,0,0,2003,A,BAL
Arturo Rivas,19,44,181,163,16,31,11,1,1,11,2,2,16,42,.190,.271,.288,.559,47,2,2,0,0,1,0,2003,A,BAL
Levi Robinson,23,97,338,281,51,68,18,3,0,17,12,9,43,53,.242,.358,.327,.686,92,5,8,6,0,1,0,2003,A,BAL
Whit Robinson-Pierce,21,10,33,32,1,6,0,0,0,1,0,0,1,12,.188,.212,.188,.400,6,1,0,0,0,0,0,2003,A,BAL
Randy Ruiz,25,67,276,239,33,74,18,2,11,51,3,3,29,70,.310,.391,.540,.931,129,4,5,0,3,1,1,2003,A,BAL
Mike Russell,21,27,83,74,10,13,5,0,1,3,0,1,5,31,.176,.256,.284,.540,21,2,3,1,0,0,0,2003,A,BAL
Erik Smallwood*,23,6,17,14,1,3,0,0,0,2,0,0,3,5,.214,.353,.214,.567,3,0,0,0,0,0,0,2003,A,BAL
Neal Stephenson*,23,124,489,437,56,99,23,3,10,48,6,5,42,137,.227,.300,.362,.662,158,5,5,3,2,1,0,2003,A,BAL
Eric Sultemeier,21,7,26,23,2,4,3,0,0,1,1,0,2,3,.174,.269,.304,.574,7,0,1,0,0,0,0,2003,A,BAL
Dustin Yount*,20,122,484,419,45,93,20,0,8,49,1,5,47,115,.222,.309,.327,.636,137,6,9,2,7,2,0,2003,A,BAL
