Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Andrew Beckwith,23,3,1,.750,1.84,25,0,14,0,0,2,49.0,33,17,10,3,13,1,43,4,0,1,191,0.939,6.1,0.6,2.4,7.9,3.31,0,2018,A,KCR
Sal Biasi,22,3,3,.500,5.06,27,0,15,0,0,3,42.2,42,27,24,9,17,1,46,8,1,2,190,1.383,8.9,1.9,3.6,9.7,2.71,0,2018,A,KCR
Holden Capps*,23,1,1,.500,2.98,24,4,6,0,0,2,63.1,68,28,21,5,10,0,69,3,0,4,270,1.232,9.7,0.7,1.4,9.8,6.90,0,2018,A,KCR
J.C. Cloney*,23,3,1,.750,2.73,5,5,0,0,0,0,29.2,32,11,9,2,9,0,18,1,0,2,124,1.382,9.7,0.6,2.7,5.5,2.00,0,2018,A,KCR
Jacob Condra-Bogan,23,1,1,.500,2.08,16,0,12,0,0,5,26.0,18,9,6,2,2,0,39,0,0,2,99,0.769,6.2,0.7,0.7,13.5,19.50,0,2018,A,KCR
Garrett Davila*,21,7,7,.500,4.21,25,18,2,0,0,0,107.0,94,58,50,22,49,0,84,9,0,11,467,1.336,7.9,1.9,4.1,7.1,1.71,0,2018,A,KCR
Yefri Del Rosario,18,6,5,.545,3.19,15,15,0,0,0,0,79.0,69,36,28,10,29,0,72,2,1,9,337,1.241,7.9,1.1,3.3,8.2,2.48,0,2018,A,KCR
Dillon Drabble,21,0,1,.000,45.00,2,0,1,0,0,0,1.0,2,5,5,1,2,0,2,3,0,0,11,4.000,18.0,9.0,18.0,18.0,1.00,0,2018,A,KCR
Daniel Duarte,21,1,0,1.000,2.31,6,0,1,0,0,0,11.2,8,3,3,1,5,0,11,0,0,0,47,1.114,6.2,0.8,3.9,8.5,2.20,0,2018,A,KCR
Robert Garcia*,22,0,2,.000,2.25,13,0,5,0,0,1,24.0,21,13,6,0,11,0,31,2,0,3,104,1.333,7.9,0.0,4.1,11.6,2.82,0,2018,A,KCR
Bryce Hensley*,22,0,0,,0.00,1,0,1,0,0,0,1.1,1,0,0,0,0,0,2,0,0,0,5,0.750,6.8,0.0,0.0,13.5,,0,2018,A,KCR
Carlos Hernandez,21,6,5,.545,3.29,15,15,0,0,0,0,79.1,71,36,29,7,23,0,82,4,0,3,331,1.185,8.1,0.8,2.6,9.3,3.57,1,2018,A,KCR
Carter Hope,23,4,0,1.000,1.32,6,0,1,0,0,1,13.2,6,3,2,1,1,0,16,0,0,0,49,0.512,4.0,0.7,0.7,10.5,16.00,0,2018,A,KCR
Danny Hrbek,23,4,2,.667,4.50,24,0,11,0,0,0,36.0,24,21,18,5,16,1,35,5,0,9,148,1.111,6.0,1.3,4.0,8.8,2.19,0,2018,A,KCR
Jackson Kowar,21,0,1,.000,3.42,9,9,0,0,0,0,26.1,19,10,10,2,12,0,22,0,0,4,107,1.177,6.5,0.7,4.1,7.5,1.83,1,2018,A,KCR
Janser Lara,21,4,3,.571,3.41,23,8,3,0,0,1,66.0,54,34,25,5,28,0,75,5,1,10,287,1.242,7.4,0.7,3.8,10.2,2.68,0,2018,A,KCR
Daniel Lynch*,21,5,1,.833,1.58,9,9,0,0,0,0,40.0,35,9,7,1,6,0,47,0,1,2,153,1.025,7.9,0.2,1.4,10.6,7.83,1,2018,A,KCR
Marcelo Martinez*,21,1,0,1.000,4.50,1,1,0,0,0,0,6.0,4,3,3,1,1,0,9,0,0,0,23,0.833,6.0,1.5,1.5,13.5,9.00,0,2018,A,KCR
Josh Mitchell*,23,1,0,1.000,0.90,7,0,1,0,0,0,10.0,8,4,1,1,1,0,11,0,0,1,40,0.900,7.2,0.9,0.9,9.9,11.00,0,2018,A,KCR
