Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Cory Abbott,22,4,5,.444,2.53,13,13,0,0,0,0,67.2,59,22,19,3,26,0,74,2,3,11,282,1.256,7.8,0.4,3.5,9.8,2.85,1,2018,Adv A,CHC
Casey Bloomquist,24,3,4,.429,3.71,30,2,11,0,0,1,63.0,64,29,26,2,23,2,51,4,0,8,281,1.381,9.1,0.3,3.3,7.3,2.22,0,2018,Adv A,CHC
James Buckelew*,26,0,0,,0.00,2,1,0,0,0,0,3.2,2,0,0,0,2,0,3,0,0,0,12,1.091,4.9,0.0,4.9,7.4,1.50,0,2018,Adv A,CHC
Roberto Caro,24,0,0,,0.00,3,0,2,0,0,0,1.2,0,0,0,0,1,0,0,0,0,0,6,0.600,0.0,0.0,5.4,0.0,0.00,0,2018,Adv A,CHC
Bailey Clark,23,2,2,.500,2.45,12,2,4,0,0,1,36.2,30,14,10,1,14,0,36,1,0,3,149,1.200,7.4,0.2,3.4,8.8,2.57,0,2018,Adv A,CHC
Elvis Diaz,25,0,0,,9.95,4,0,2,0,0,0,6.1,11,7,7,2,2,0,3,0,0,1,30,2.053,15.6,2.8,2.8,4.3,1.50,0,2018,Adv A,CHC
Yapson Gomez*,24,1,2,.333,2.45,10,0,7,0,0,1,18.1,17,7,5,1,4,2,12,3,0,0,76,1.145,8.3,0.5,2.0,5.9,3.00,0,2018,Adv A,CHC
Chad Hockin,23,0,2,.000,7.94,3,0,3,0,0,0,5.2,8,8,5,0,1,0,4,0,0,1,26,1.588,12.7,0.0,1.6,6.4,4.00,0,2018,Adv A,CHC
Bryan Hudson*,21,6,11,.353,4.70,23,23,0,0,0,0,113.0,102,72,59,4,58,0,78,12,2,14,499,1.416,8.1,0.3,4.6,6.2,1.34,0,2018,Adv A,CHC
Ryan Kellogg*,24,3,1,.750,3.58,37,0,16,0,0,4,78.0,81,39,31,4,29,1,52,5,0,5,331,1.410,9.3,0.5,3.3,6.0,1.79,0,2018,Adv A,CHC
Garrett Kelly,23,2,1,.667,2.08,5,0,2,0,0,0,8.2,5,4,2,2,4,0,9,0,0,2,35,1.038,5.2,2.1,4.2,9.3,2.25,0,2018,Adv A,CHC
Rollie Lacy,22,1,1,.500,5.79,2,2,0,0,0,0,9.1,11,6,6,2,4,0,10,1,0,0,42,1.607,10.6,1.9,3.9,9.6,2.50,0,2018,Adv A,CHC
Alex Lange,22,6,8,.429,3.74,23,23,0,0,0,0,120.1,104,52,50,6,38,0,101,8,0,19,495,1.180,7.8,0.4,2.8,7.6,2.66,1,2018,Adv A,CHC
Erick Leal,23,1,1,.500,1.41,21,8,3,0,0,1,63.2,35,12,10,2,17,0,61,2,0,5,244,0.817,4.9,0.3,2.4,8.6,3.59,0,2018,Adv A,CHC
Kyle Miller,24,0,0,,18.00,2,0,1,0,0,0,2.0,5,4,4,1,3,0,5,1,0,0,15,4.000,22.5,4.5,13.5,22.5,1.67,0,2018,Adv A,CHC
Tyson Miller,22,9,9,.500,3.54,23,23,0,1,0,0,127.0,104,53,50,12,35,0,126,7,0,7,516,1.094,7.4,0.9,2.5,8.9,3.60,1,2018,Adv A,CHC
Jordan Minch*,24,3,1,.750,3.65,18,0,8,0,0,1,24.2,19,15,10,2,13,1,28,0,0,3,104,1.297,6.9,0.7,4.7,10.2,2.15,0,2018,Adv A,CHC
Jose Paulino*,23,0,7,.000,6.12,29,7,12,0,0,3,78.0,110,80,53,7,21,1,57,5,2,5,369,1.679,12.7,0.8,2.4,6.6,2.71,0,2018,Adv A,CHC
Tyler Pearson,26,0,0,,0.00,2,0,1,0,0,0,1.0,2,4,0,0,5,0,3,0,0,0,11,7.000,18.0,0.0,45.0,27.0,0.60,0,2018,Adv A,CHC
Yeiler Peguero,20,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,0,2018,Adv A,CHC
Tyler Peyton,24,3,6,.333,3.07,38,0,20,0,0,10,67.1,69,32,23,1,38,4,52,1,0,5,304,1.589,9.2,0.1,5.1,7.0,1.37,0,2018,Adv A,CHC
Jhon Romero,23,1,2,.333,3.27,32,0,27,0,0,9,44.0,40,19,16,1,17,1,57,5,0,3,194,1.295,8.2,0.2,3.5,11.7,3.35,1,2018,Adv A,CHC
Manuel Rondon*,23,2,5,.286,2.10,19,1,6,0,0,1,34.1,25,11,8,2,22,1,40,1,0,2,148,1.369,6.6,0.5,5.8,10.5,1.82,0,2018,Adv A,CHC
Wyatt Short*,23,1,1,.500,2.27,22,0,12,0,0,4,31.2,19,9,8,1,12,1,38,1,0,3,128,0.979,5.4,0.3,3.4,10.8,3.17,0,2018,Adv A,CHC
Daniel Spingola*,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,5,2.000,0.0,0.0,18.0,0.0,0.00,0,2018,Adv A,CHC
Justin Steele*,22,2,1,.667,2.45,4,4,0,0,0,0,18.1,12,7,5,0,6,0,19,3,0,2,74,0.982,5.9,0.0,2.9,9.3,3.17,1,2018,Adv A,CHC
Matt Swarmer,24,5,2,.714,2.28,9,9,0,0,0,0,51.1,43,15,13,2,7,0,59,1,0,2,204,0.974,7.5,0.4,1.2,10.3,8.43,0,2018,Adv A,CHC
Keegan Thompson,23,3,3,.500,3.19,12,12,0,0,0,0,67.2,49,27,24,6,13,0,61,2,0,3,262,0.916,6.5,0.8,1.7,8.1,4.69,1,2018,Adv A,CHC
Erich Uelmen,22,3,3,.500,4.36,10,9,0,0,0,0,33.0,38,17,16,3,15,0,24,0,0,4,147,1.606,10.4,0.8,4.1,6.5,1.60,0,2018,Adv A,CHC
