Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Imani Abdullah,21,1,1,.500,12.38,6,2,0,0,0,0,8.0,8,11,11,1,13,0,7,1,0,4,49,2.625,9.0,1.1,14.6,7.9,0.54,0,2018,Adv A,LAD
Stetson Allie,27,3,1,.750,6.98,22,0,3,0,0,0,19.1,23,17,15,6,15,0,31,2,0,10,97,1.966,10.7,2.8,7.0,14.4,2.07,0,2018,Adv A,LAD
Isaac Anderson,24,10,6,.625,3.67,31,16,4,0,0,1,117.2,121,55,48,8,32,0,120,8,2,15,502,1.300,9.3,0.6,2.4,9.2,3.75,0,2018,Adv A,LAD
Stevie Berman,23,0,0,,0.00,2,0,2,0,0,0,3.0,2,0,0,0,0,0,1,0,0,0,11,0.667,6.0,0.0,0.0,3.0,,0,2018,Adv A,LAD
Michael Boyle*,24,1,2,.333,1.47,23,0,11,0,0,6,30.2,24,13,5,2,11,1,37,1,0,2,127,1.141,7.0,0.6,3.2,10.9,3.36,0,2018,Adv A,LAD
Walker Buehler,23,0,0,,3.00,1,1,0,0,0,0,3.0,2,1,1,0,1,0,5,0,0,0,12,1.000,6.0,0.0,3.0,15.0,5.00,1,2018,Adv A,LAD
James Carter,24,0,0,,20.25,1,0,0,0,0,0,1.1,3,3,3,1,1,0,3,0,0,0,8,3.000,20.3,6.8,6.8,20.3,3.00,0,2018,Adv A,LAD
Yeison Cespedes,20,0,1,.000,2.00,5,0,1,0,0,0,9.0,7,4,2,0,5,0,6,1,0,2,41,1.333,7.0,0.0,5.0,6.0,1.20,0,2018,Adv A,LAD
Leo Crawford*,21,8,0,1.000,2.77,13,11,0,0,0,0,68.1,59,22,21,3,19,0,61,2,1,0,281,1.141,7.8,0.4,2.5,8.0,3.21,0,2018,Adv A,LAD
Parker Curry,24,7,3,.700,3.41,34,6,11,0,0,1,74.0,71,32,28,6,24,0,95,0,0,7,318,1.284,8.6,0.7,2.9,11.6,3.96,0,2018,Adv A,LAD
Max Gamboa,22,4,2,.667,6.56,9,9,0,0,0,0,48.0,57,37,35,6,13,0,53,3,1,4,211,1.458,10.7,1.1,2.4,9.9,4.08,0,2018,Adv A,LAD
Tony Gonsolin,24,4,2,.667,2.69,17,17,0,0,0,0,83.2,72,31,25,5,26,0,106,0,0,10,347,1.171,7.7,0.5,2.8,11.4,4.08,1,2018,Adv A,LAD
Austin Hamilton*,24,1,3,.250,5.23,8,3,1,0,0,0,20.2,25,16,12,3,6,0,13,0,0,2,94,1.500,10.9,1.3,2.6,5.7,2.17,0,2018,Adv A,LAD
Rich Hill*,38,0,1,.000,0.00,1,1,0,0,0,0,4.2,4,2,0,0,0,0,10,0,0,0,20,0.857,7.7,0.0,0.0,19.3,,1,2018,Adv A,LAD
Ben Holmes*,26,1,0,1.000,1.06,6,3,0,0,0,0,17.0,9,2,2,1,5,0,25,0,0,2,65,0.824,4.8,0.5,2.6,13.2,5.00,0,2018,Adv A,LAD
Justin Hoyt*,23,0,1,.000,36.00,1,0,0,0,0,0,1.0,5,4,4,1,0,0,3,0,0,0,8,5.000,45.0,9.0,0.0,27.0,,0,2018,Adv A,LAD
Andrew Istler,25,0,0,,2.65,10,0,6,0,0,1,17.0,8,7,5,1,4,0,20,0,0,4,65,0.706,4.2,0.5,2.1,10.6,5.00,0,2018,Adv A,LAD
