Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Miguel Aguilar*,26,1,2,.333,3.40,36,0,14,0,0,0,45.0,36,19,17,4,17,0,51,1,0,0,182,1.178,7.2,0.8,3.4,10.2,3.00,1
Matt Andriese,28,0,0,,0.00,1,1,0,0,0,0,3.2,1,0,0,0,2,0,5,0,0,0,14,0.818,2.5,0.0,4.9,12.3,2.50,1
Jeff Bain,22,4,2,.667,4.03,7,7,0,0,0,0,38.0,37,17,17,3,12,0,33,3,1,0,160,1.289,8.8,0.7,2.8,7.8,2.75,0
Matt Brill,23,2,3,.400,4.62,20,0,12,0,0,5,25.1,18,16,13,3,18,0,35,3,0,4,119,1.421,6.4,1.1,6.4,12.4,1.94,0
Clay Buchholz,33,1,0,1.000,3.00,1,1,0,0,0,0,6.0,4,2,2,1,1,0,6,0,0,0,22,0.833,6.0,1.5,1.5,9.0,6.00,1
Carlos Bustamante,23,0,0,,5.01,22,0,11,0,0,1,32.1,29,18,18,2,14,0,41,1,0,4,140,1.330,8.1,0.6,3.9,11.4,2.93,0
Jason Creasy,26,1,1,.500,6.75,6,0,2,0,0,0,6.2,10,8,5,1,3,0,10,0,0,0,34,1.950,13.5,1.4,4.1,13.5,3.33,0
Randall Delgado,28,2,0,1.000,3.52,7,1,0,0,0,0,7.2,4,3,3,2,3,0,9,0,0,0,29,0.913,4.7,2.3,3.5,10.6,3.00,1
Tommy Eveld,24,2,2,.500,1.24,32,0,26,0,0,12,36.1,29,8,5,1,7,0,42,1,0,1,145,0.991,7.2,0.2,1.7,10.4,6.00,0
Junior Garcia*,22,2,3,.400,1.82,24,0,4,0,0,0,34.2,23,10,7,0,11,0,44,2,0,6,138,0.981,6.0,0.0,2.9,11.4,4.00,0
Kevin Ginkel,24,1,1,.500,0.99,20,0,6,0,0,4,27.1,20,6,3,2,3,0,40,0,0,4,104,0.841,6.6,0.7,1.0,13.2,13.33,1
Erbert Gonzalez,22,1,1,.500,11.37,12,0,4,0,0,0,12.2,17,16,16,1,10,0,16,0,0,0,64,2.132,12.1,0.7,7.1,11.4,1.60,0
Connor Grey,24,10,9,.526,4.54,27,27,0,0,0,0,140.2,154,92,71,21,38,0,131,7,0,2,614,1.365,9.9,1.3,2.4,8.4,3.45,0
Wei-Chieh Huang,24,4,1,.800,2.59,19,0,1,0,0,0,31.1,17,9,9,3,16,0,46,0,2,5,126,1.053,4.9,0.9,4.6,13.2,2.88,1
Bud Jeter,26,0,0,,0.00,1,0,0,0,0,0,1.2,0,0,0,0,0,0,1,0,0,0,5,0.000,0.0,0.0,0.0,5.4,,0
Tyler Keele,24,1,2,.333,6.51,9,7,2,0,0,1,37.1,44,29,27,7,16,0,36,1,2,2,169,1.607,10.6,1.7,3.9,8.7,2.25,0
Sebastian Kessay*,25,0,1,.000,13.50,2,1,1,0,0,0,5.1,9,8,8,0,3,0,5,1,0,5,29,2.250,15.2,0.0,5.1,8.4,1.67,0
Keegan Long,24,1,1,.500,6.30,8,0,4,0,0,1,10.0,10,8,7,0,5,0,6,0,0,1,45,1.500,9.0,0.0,4.5,5.4,1.20,0
Tyler Mark,23,1,2,.333,1.45,35,0,9,0,0,3,49.2,41,12,8,1,17,0,66,0,0,7,203,1.168,7.4,0.2,3.1,12.0,3.88,0
Austin Mason,24,2,5,.286,4.76,29,1,7,0,0,1,39.2,42,25,21,2,19,0,38,2,0,3,175,1.538,9.5,0.5,4.3,8.6,2.00,0
Kevin McCanna,24,4,2,.667,3.57,10,9,1,0,0,0,53.0,50,26,21,6,16,0,51,0,0,2,223,1.245,8.5,1.0,2.7,8.7,3.19,0
Mason McCullough,25,0,0,,16.20,8,0,1,0,0,0,6.2,10,13,12,2,15,0,12,0,0,2,46,3.750,13.5,2.7,20.3,16.2,0.80,0
Jayson McKinley,24,0,0,,2.25,1,1,0,0,0,0,4.0,3,1,1,0,3,0,4,0,0,0,16,1.500,6.8,0.0,6.8,9.0,1.33,0
Sam McWilliams,22,1,1,.500,2.10,5,5,0,0,0,0,25.2,20,7,6,1,6,0,32,0,0,3,99,1.013,7.0,0.4,2.1,11.2,5.33,0
Shelby Miller,27,1,0,1.000,0.77,2,2,0,0,0,0,11.2,7,1,1,0,0,0,18,0,0,0,42,0.600,5.4,0.0,0.0,13.9,,1
Matt Peacock,24,4,3,.571,4.66,11,11,0,0,0,0,56.0,57,32,29,6,17,0,55,5,1,6,247,1.321,9.2,1.0,2.7,8.8,3.24,1
Lane Ratliff*,23,0,0,,9.00,1,1,0,0,0,0,4.0,5,4,4,0,2,0,4,0,0,2,20,1.750,11.3,0.0,4.5,9.0,2.00,0
Robbie Ray*,26,0,0,,7.71,1,1,0,0,0,0,2.1,5,5,2,2,0,0,3,1,0,0,14,2.143,19.3,7.7,0.0,11.6,,1
Robby Sexton*,24,1,3,.250,4.37,45,0,13,0,0,0,55.2,74,31,27,4,19,0,57,3,0,4,252,1.671,12.0,0.6,3.1,9.2,3.00,0
Riley Smith,23,8,6,.571,3.57,26,25,0,0,0,0,151.1,141,64,60,15,48,0,148,2,0,4,621,1.249,8.4,0.9,2.9,8.8,3.08,1
David Sopilka,24,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,1,0,0,1,0,0,0,5,2.000,18.0,9.0,0.0,9.0,,0
Cole Stapler,23,1,7,.125,4.29,10,10,0,0,0,0,56.2,63,34,27,2,10,0,41,0,0,2,240,1.288,10.0,0.3,1.6,6.5,4.10,0
Bo Takahashi,21,3,3,.500,3.02,9,9,0,0,0,0,47.2,45,17,16,4,10,0,53,2,0,2,193,1.154,8.5,0.8,1.9,10.0,5.30,0
Josh Taylor*,25,1,2,.333,2.81,14,0,12,0,0,5,16.0,16,9,5,1,5,0,20,0,0,0,67,1.313,9.0,0.6,2.8,11.3,4.00,1
West Tunnell,24,1,0,1.000,2.87,11,0,0,0,0,0,15.2,13,6,5,0,7,0,19,2,0,4,67,1.277,7.5,0.0,4.0,10.9,2.71,0
Emilio Vargas,21,8,5,.615,2.50,20,19,0,0,0,0,108.0,92,34,30,7,41,0,140,10,0,5,453,1.231,7.7,0.6,3.4,11.7,3.41,0
Jordan Watson*,24,0,1,.000,6.48,9,0,2,0,0,0,8.1,10,7,6,1,3,0,10,1,0,2,37,1.560,10.8,1.1,3.2,10.8,3.33,0
Breckin Williams,24,0,1,.000,2.20,12,0,5,0,0,2,16.1,10,5,4,1,2,0,22,1,0,0,63,0.735,5.5,0.6,1.1,12.1,11.00,0
Jake Winston,24,1,0,1.000,2.57,9,1,2,0,0,0,14.0,10,4,4,2,10,0,17,0,0,4,60,1.429,6.4,1.3,6.4,10.9,1.70,0
