Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brett Adcock*,22,5,3,.625,2.54,16,9,4,0,0,1,67.1,32,23,19,1,36,0,67,1,0,9,269,1.010,4.3,0.1,4.8,9.0,1.86,0
Jorge Alcala,22,1,4,.200,3.03,10,7,2,0,0,2,38.2,25,15,13,2,18,0,45,2,0,5,157,1.112,5.8,0.5,4.2,10.5,2.50,1
Brandon Bailey,23,5,8,.385,2.49,20,16,0,0,0,0,97.2,69,30,27,6,43,0,113,5,0,17,401,1.147,6.4,0.6,4.0,10.4,2.63,1
Jesús Balaguer,24,3,4,.429,5.13,23,0,10,0,0,1,33.1,20,20,19,4,32,0,43,3,0,7,152,1.560,5.4,1.1,8.6,11.6,1.34,0
Brandon Bielak,22,5,3,.625,2.10,14,7,6,0,0,2,55.2,44,15,13,2,17,0,74,3,0,7,223,1.096,7.1,0.3,2.7,12.0,4.35,1
Ronel Blanco,24,5,1,.833,1.73,19,0,11,0,0,4,36.1,18,10,7,1,18,0,41,0,0,3,144,0.991,4.5,0.2,4.5,10.2,2.28,0
Adam Bleday*,23,0,0,,7.27,7,0,3,0,0,0,8.2,4,8,7,2,12,0,9,0,0,2,42,1.846,4.2,2.1,12.5,9.3,0.75,0
J.B. Bukauskas,21,3,0,1.000,1.61,5,5,0,0,0,0,28.0,13,5,5,1,13,0,31,0,1,4,107,0.929,4.2,0.3,4.2,10.0,2.38,1
Robert Corniel,23,0,0,,6.75,6,0,5,0,0,0,6.2,5,5,5,2,6,0,6,0,0,0,30,1.650,6.8,2.7,8.1,8.1,1.00,0
Tommy DeJuneas,22,1,2,.333,2.20,12,0,8,0,0,3,16.1,12,7,4,1,13,0,16,3,0,6,74,1.531,6.6,0.6,7.2,8.8,1.23,0
Tanner Duncan,23,0,0,,5.40,5,0,4,0,0,1,8.1,8,6,5,1,6,0,9,1,0,0,41,1.680,8.6,1.1,6.5,9.7,1.50,0
Brendan Feldmann,24,0,1,.000,5.40,4,0,2,0,0,0,5.0,4,3,3,1,5,0,5,0,0,1,24,1.800,7.2,1.8,9.0,9.0,1.00,0
Justin Ferrell,24,1,0,1.000,1.62,7,0,5,0,0,2,16.2,6,3,3,2,4,0,24,0,0,1,59,0.600,3.2,1.1,2.2,13.0,6.00,0
Tyler Ivey,22,3,3,.500,2.69,15,12,2,1,0,1,70.1,50,26,21,3,21,0,82,2,0,5,284,1.009,6.4,0.4,2.7,10.5,3.90,1
Cristian Javier,21,5,4,.556,3.41,14,11,1,0,0,0,60.2,44,26,23,6,27,1,66,4,0,3,251,1.170,6.5,0.9,4.0,9.8,2.44,1
Carson LaRue,22,8,7,.533,4.18,25,17,4,0,0,0,116.1,109,56,54,13,40,1,99,3,1,4,493,1.281,8.4,1.0,3.1,7.7,2.48,0
Corbin Martin,22,2,0,1.000,0.00,4,3,1,0,0,1,19.0,4,1,0,0,7,0,26,1,0,1,70,0.579,1.9,0.0,3.3,12.3,3.71,1
Colin McKee,24,3,2,.600,4.17,25,0,18,0,0,7,36.2,35,20,17,5,22,0,54,2,0,7,172,1.555,8.6,1.2,5.4,13.3,2.45,0
Jake Meyers*,22,0,0,,0.00,1,0,1,0,0,0,1.1,2,0,0,0,0,0,0,0,0,0,6,1.500,13.5,0.0,0.0,0.0,,1
Enoli Paredes,22,4,1,.800,1.35,8,0,4,0,0,0,13.1,6,3,2,1,3,0,19,2,0,1,52,0.675,4.1,0.7,2.0,12.8,6.33,1
Hector Perez,22,3,3,.500,3.84,17,11,4,1,1,2,72.2,50,31,31,5,40,0,83,3,0,12,302,1.239,6.2,0.6,5.0,10.3,2.08,1
Yohan Ramirez,23,1,1,.500,3.15,14,0,10,0,0,2,20.0,16,9,7,0,14,0,20,3,1,3,89,1.500,7.2,0.0,6.3,9.0,1.43,1
Brady Rodgers,27,0,0,,1.50,4,4,0,0,0,0,12.0,12,2,2,0,0,0,7,0,0,1,46,1.000,9.0,0.0,0.0,5.3,,1
Abdiel Saldana,22,8,2,.800,3.25,26,14,6,0,0,0,108.0,106,42,39,1,26,0,100,1,0,10,441,1.222,8.8,0.1,2.2,8.3,3.85,0
Carlos Sanabria,21,1,0,1.000,4.50,11,0,4,0,0,2,18.0,16,9,9,1,12,0,18,1,0,1,81,1.556,8.0,0.5,6.0,9.0,1.50,1
Patrick Sandoval*,21,2,0,1.000,2.74,5,3,1,0,0,1,23.0,12,8,7,1,4,0,26,1,1,2,84,0.696,4.7,0.4,1.6,10.2,6.50,1
Kit Scheetz*,24,0,0,,1.55,13,0,6,0,0,3,29.0,24,7,5,1,9,0,44,1,0,2,120,1.138,7.4,0.3,2.8,13.7,4.89,0
Carlos Sierra,23,1,1,.500,3.32,10,0,7,0,0,2,21.2,13,9,8,1,10,0,21,1,1,3,86,1.062,5.4,0.4,4.2,8.7,2.10,0
Peter Solomon,21,1,0,1.000,1.96,5,3,0,0,0,0,23.0,16,5,5,0,4,0,26,0,0,1,86,0.870,6.3,0.0,1.6,10.2,6.50,1
Jose Urquidy,23,2,2,.500,2.35,9,7,1,1,0,0,46.0,40,16,12,2,8,0,38,2,0,6,185,1.043,7.8,0.4,1.6,7.4,4.75,1
Gabriel Valdez,22,7,5,.583,3.86,23,8,4,0,0,0,74.2,63,38,32,7,28,0,60,2,2,6,315,1.219,7.6,0.8,3.4,7.2,2.14,0
