Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Bryan Baker,23,1,1,.500,2.84,6,0,4,0,0,1,6.1,5,2,2,2,3,0,9,0,0,1,25,1.263,7.1,2.8,4.3,12.8,3.00,1
Travis Bergen*,24,0,1,.000,1.71,16,0,7,0,0,1,21.0,16,4,4,0,6,0,31,1,0,2,84,1.048,6.9,0.0,2.6,13.3,5.17,1
Maverik Buffo,22,3,4,.429,6.12,11,11,0,0,0,0,57.1,74,42,39,6,16,0,48,2,0,7,260,1.570,11.6,0.9,2.5,7.5,3.00,0
Jonathan Cheshire,23,6,1,.857,2.47,33,1,4,0,0,0,51.0,42,19,14,2,12,0,45,6,0,3,211,1.059,7.4,0.4,2.1,7.9,3.75,0
Claudio Custodio,27,1,0,1.000,3.71,11,0,4,0,0,2,17.0,17,7,7,1,5,0,11,1,0,4,73,1.294,9.0,0.5,2.6,5.8,2.20,0
Josh DeGraaf,25,1,5,.167,4.08,7,7,0,0,0,0,39.2,43,25,18,3,10,0,34,3,0,3,172,1.336,9.8,0.7,2.3,7.7,3.40,0
Yennsy Diaz,21,5,4,.556,3.52,18,16,2,0,0,0,99.2,91,42,39,5,28,0,83,2,1,5,408,1.194,8.2,0.5,2.5,7.5,2.96,1
Justin Dillon,24,0,3,.000,4.43,6,4,0,0,0,0,22.1,23,12,11,5,8,0,17,0,0,2,98,1.388,9.3,2.0,3.2,6.9,2.13,0
Connor Eller,24,7,7,.500,4.18,34,12,5,0,0,0,79.2,96,44,37,3,29,0,54,7,0,4,361,1.569,10.8,0.3,3.3,6.1,1.86,0
Joel Espinal,21,0,0,,0.00,1,0,1,0,0,0,3.0,0,0,0,0,0,0,3,0,0,0,9,0.000,0.0,0.0,0.0,9.0,,0
Jake Fishman*,23,2,3,.400,2.68,44,0,24,0,0,8,57.0,46,22,17,2,11,1,56,2,0,6,226,1.000,7.3,0.3,1.7,8.8,5.09,0
Jaime Garcia*,31,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,1
Matt Gunter*,23,0,0,,3.55,3,2,0,0,0,0,12.2,9,7,5,2,3,0,11,2,0,0,52,0.947,6.4,1.4,2.1,7.8,3.67,0
Nick Hartman,23,2,1,.667,4.80,21,0,9,0,0,2,30.0,41,18,16,0,10,0,38,0,0,5,138,1.700,12.3,0.0,3.0,11.4,3.80,0
Juliandry Higuera*,23,2,3,.400,6.07,28,1,4,0,0,0,43.0,48,31,29,3,24,0,35,8,0,6,196,1.674,10.0,0.6,5.0,7.3,1.46,0
Nash Knight,25,0,0,,3.86,4,0,3,0,0,0,2.1,4,1,1,0,0,0,0,0,0,1,11,1.714,15.4,0.0,0.0,0.0,,0
Connor Law,24,0,0,,0.00,2,0,1,0,0,0,3.2,3,0,0,0,1,0,2,0,0,0,13,1.091,7.4,0.0,2.5,4.9,2.00,0
Zach Logue*,22,9,3,.750,3.41,18,16,0,0,0,0,100.1,102,41,38,8,23,0,85,5,0,4,420,1.246,9.1,0.7,2.1,7.6,3.70,0
Jackson McClelland,23,1,4,.200,4.10,33,0,25,0,0,8,37.1,27,23,17,4,16,0,48,1,0,4,159,1.152,6.5,1.0,3.9,11.6,3.00,0
Jonelvy Molina,21,1,0,1.000,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0
Patrick Murphy,23,10,5,.667,2.64,26,26,0,1,0,0,146.2,126,51,43,5,50,0,135,4,0,6,601,1.200,7.7,0.3,3.1,8.3,2.70,1
Anderson Nunez,20,0,0,,20.25,2,0,1,0,0,0,1.1,2,3,3,0,1,0,1,0,0,0,7,2.250,13.5,0.0,6.8,6.8,1.00,0
Roberto Osuna,23,0,0,,0.00,2,2,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,0.500,4.5,0.0,0.0,4.5,,1
William Ouellette,25,0,1,.000,4.14,35,0,8,0,0,4,45.2,63,29,21,3,13,0,27,1,0,3,211,1.664,12.4,0.6,2.6,5.3,2.08,0
Thomas Pannone*,24,0,1,.000,13.50,1,1,0,0,0,0,4.2,9,7,7,1,1,0,1,0,0,0,23,2.143,17.4,1.9,1.9,1.9,1.00,1
