Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Juan Carlos Abreu,22,10,38,32,6,7,3,0,0,6,0,1,3,14,.219,.306,.313,.618,10,1,1,2,0,0,0,2019,A,BOS
Jecorrah Arnold,20,3,11,10,0,3,0,0,0,0,0,0,1,4,.300,.364,.300,.664,3,0,0,0,0,0,0,2019,A,BOS
Korby Batesole*,23,47,157,150,15,30,7,0,0,7,0,5,4,65,.200,.231,.247,.477,37,1,2,1,0,0,0,2019,A,BOS
Cole Brannen*,20,114,497,442,49,90,10,3,1,33,24,8,44,128,.204,.276,.247,.523,109,3,2,5,4,0,0,2019,A,BOS
Marino Campana,21,19,76,71,6,12,1,1,1,6,1,1,4,26,.169,.211,.254,.464,18,2,0,0,1,0,0,2019,A,BOS
Triston Casas*,19,118,493,422,64,107,25,5,19,78,3,2,58,116,.254,.349,.472,.820,199,11,7,0,6,3,0,2019,A,BOS
Kole Cottam,22,76,316,263,42,67,21,1,6,34,0,0,44,78,.255,.377,.411,.787,108,5,8,0,1,0,0,2019,A,BOS
Ricardo Cubillan#,21,3,11,10,1,1,0,0,0,0,0,0,1,3,.100,.182,.100,.282,1,0,0,0,0,0,0,2019,A,BOS
Tyler Dearden*,20,60,232,208,18,42,7,2,4,21,0,0,16,80,.202,.269,.313,.581,65,2,3,5,0,0,0,2019,A,BOS
Tyler Esplin*,19,100,436,387,52,98,26,3,5,43,6,3,40,107,.253,.326,.375,.701,145,9,4,1,4,0,0,2019,A,BOS
Devlin Granberg,23,99,420,357,57,102,19,5,8,45,6,4,45,79,.286,.386,.434,.820,155,10,15,0,3,0,0,2019,A,BOS
Dylan Hardy,22,19,85,75,9,17,2,2,2,8,3,1,9,23,.227,.310,.387,.696,29,4,0,1,0,0,0,2019,A,BOS
Brandon Howlett,19,113,465,390,48,90,23,1,8,35,1,5,56,144,.231,.341,.356,.698,139,4,12,2,5,0,0,2019,A,BOS
Everlouis Lozada#,20,65,284,254,36,58,12,1,6,23,3,4,24,63,.228,.293,.354,.647,90,6,0,4,2,0,0,2019,A,BOS
Alan Marrero,21,64,246,214,23,43,10,0,7,22,0,1,31,86,.201,.305,.346,.651,74,3,1,0,0,0,0,2019,A,BOS
Samuel Miranda*,21,9,29,28,4,7,1,0,1,2,0,0,1,8,.250,.276,.393,.669,11,0,0,0,0,0,0,2019,A,BOS
Jonathan Ortega,22,56,214,192,12,33,6,1,2,17,3,2,16,57,.172,.234,.245,.479,47,5,0,5,1,0,0,2019,A,BOS
Dustin Pedroia,35,3,11,9,1,3,1,0,0,0,0,0,2,1,.333,.455,.444,.899,4,0,0,0,0,0,1,2019,A,BOS
Oscar Rangel*,21,2,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,0,2019,A,BOS
Kervin Suarez#,20,60,242,221,25,41,17,2,2,25,4,9,12,80,.186,.229,.308,.537,68,1,1,6,2,1,0,2019,A,BOS
Grant Williams*,23,104,393,347,36,92,15,6,1,42,4,8,31,43,.265,.332,.352,.683,122,9,6,4,5,0,0,2019,A,BOS
Jordan Wren*,24,115,469,423,47,101,20,5,6,43,31,6,39,127,.239,.311,.352,.664,149,6,6,0,1,3,0,2019,A,BOS
