Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Russell Martin,29,133,485,422,50,89,18,0,21,53,6,1,53,95,.211,.311,.403,.713,170,13,8,2,0,0,1
Mark Teixeira#,32,123,524,451,66,113,27,1,24,84,2,1,54,83,.251,.332,.475,.807,214,11,7,0,12,1,1
Robinson Cano*,29,161,697,627,105,196,48,1,33,94,3,2,61,96,.313,.379,.550,.929,345,22,7,0,2,10,1
Derek Jeter,38,159,740,683,99,216,32,0,15,58,9,4,45,90,.316,.362,.429,.791,293,24,5,6,1,1,1
Alex Rodriguez,36,122,529,463,74,126,17,1,18,57,13,1,51,116,.272,.353,.430,.783,199,13,10,0,5,3,1
Raul Ibanez*,40,130,425,384,50,92,19,3,19,62,3,0,35,67,.240,.308,.453,.761,174,14,4,0,2,5,1
Curtis Granderson*,31,160,684,596,102,138,18,4,43,106,10,3,75,195,.232,.319,.492,.811,293,5,5,1,7,4,1
Nick Swisher#,31,148,624,537,75,146,36,0,24,93,2,3,77,141,.272,.364,.473,.837,254,9,4,1,5,2,1
Eric Chavez*,34,113,313,278,36,78,12,0,16,37,0,0,30,59,.281,.348,.496,.845,138,10,1,0,4,3,1
Andruw Jones,35,94,269,233,27,46,7,0,14,34,0,0,28,71,.197,.294,.408,.701,95,2,5,0,3,1,1
Ichiro Suzuki*,38,67,240,227,28,73,13,1,5,27,14,5,5,21,.322,.340,.454,.794,103,2,2,5,1,1,1
Jayson Nix,29,74,202,177,24,43,13,0,4,18,6,3,14,53,.243,.306,.384,.690,68,4,2,9,0,0,1
Chris Stewart,30,55,157,141,15,34,8,0,1,13,2,0,10,21,.241,.292,.319,.611,45,1,1,3,2,0,1
Eduardo Nunez,25,38,100,89,14,26,4,1,1,11,11,2,6,12,.292,.330,.393,.723,35,1,1,0,4,0,1
Dewayne Wise*,34,55,63,61,11,16,3,1,3,8,7,0,2,12,.262,.286,.492,.778,30,1,0,0,0,0,1
Casey McGehee,29,22,59,53,9,8,3,0,1,6,0,0,5,10,.151,.220,.264,.484,14,3,0,0,1,0,1
Brett Gardner*,28,16,37,31,7,10,2,0,0,3,2,2,5,7,.323,.417,.387,.804,12,0,0,1,0,0,1
Steve Pearce,29,12,30,25,6,4,0,0,1,4,0,0,5,8,.160,.300,.280,.580,7,0,0,0,0,0,1
Chris Dickerson*,30,25,17,14,5,4,0,0,2,5,3,0,3,5,.286,.412,.714,1.126,10,1,0,0,0,0,1
Ramiro Pena#,26,3,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,1
Darnell McDonald,33,4,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Melky Mesa,25,3,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,1
Francisco Cervelli,26,3,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,1
