Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Alex Avila*,25,116,434,367,42,89,21,2,9,48,2,0,61,104,.243,.352,.384,.736,141,12,2,2,2,2,1,2012,MLB,DET
Prince Fielder*,28,162,690,581,83,182,33,1,30,108,1,0,85,84,.313,.412,.528,.940,307,19,17,0,7,18,1,2012,MLB,DET
Omar Infante,30,64,241,226,27,58,7,5,4,20,7,2,9,23,.257,.283,.385,.668,87,2,0,4,2,0,1,2012,MLB,DET
Jhonny Peralta,30,150,585,531,58,127,32,3,13,63,1,2,49,105,.239,.305,.384,.689,204,20,2,1,2,3,1,2012,MLB,DET
Miguel Cabrera,29,161,697,622,109,205,40,0,44,139,4,1,66,98,.330,.393,.606,.999,377,28,3,0,6,17,1,2012,MLB,DET
Andy Dirks*,26,88,344,314,56,101,18,5,8,35,1,1,23,53,.322,.370,.487,.857,153,4,2,3,2,2,1,2012,MLB,DET
Austin Jackson,25,137,617,543,103,163,29,10,16,66,12,9,67,134,.300,.377,.479,.856,260,9,2,2,3,0,1,2012,MLB,DET
Brennan Boesch*,27,132,503,470,52,113,22,2,12,54,6,3,26,104,.240,.286,.372,.659,175,11,5,0,2,1,1,2012,MLB,DET
Delmon Young,26,151,608,574,54,153,27,1,18,74,0,2,20,112,.267,.296,.411,.707,236,20,7,0,7,1,1,2012,MLB,DET
Quintin Berry*,27,94,330,291,44,75,10,6,2,29,21,0,25,80,.258,.330,.354,.684,103,4,7,6,1,0,1,2012,MLB,DET
Ramon Santiago#,32,93,259,228,19,47,7,1,2,17,1,0,20,39,.206,.283,.272,.555,62,7,5,5,1,1,1,2012,MLB,DET
Ryan Raburn,31,66,222,205,14,35,14,0,1,12,1,1,13,53,.171,.226,.254,.480,52,7,2,1,1,0,1,2012,MLB,DET
Gerald Laird,32,63,191,174,24,49,8,1,2,11,0,0,14,21,.282,.337,.374,.710,65,4,1,1,1,0,1,2012,MLB,DET
Don Kelly*,32,75,127,113,14,21,2,1,1,7,2,0,14,22,.186,.276,.248,.523,28,2,0,0,0,0,1,2012,MLB,DET
Danny Worth,26,43,90,74,9,16,3,0,0,3,0,0,13,23,.216,.330,.257,.586,19,1,0,2,1,0,1,2012,MLB,DET
Avisail Garcia,21,23,51,47,7,15,0,0,0,3,0,2,3,10,.319,.373,.319,.692,15,1,1,0,0,1,1,2012,MLB,DET
Jeff Baker,31,15,37,35,1,7,2,0,0,4,0,0,2,10,.200,.243,.257,.500,9,3,0,0,0,0,1,2012,MLB,DET
Brandon Inge,35,9,20,20,2,2,1,0,1,2,0,0,0,6,.100,.100,.300,.400,6,0,0,0,0,0,1,2012,MLB,DET
Brad Eldred,31,5,17,16,1,3,1,1,0,1,0,0,1,6,.188,.235,.375,.610,6,0,0,0,0,0,1,2012,MLB,DET
Bryan Holaday,24,6,13,12,3,3,1,0,0,0,0,0,0,2,.250,.250,.333,.583,4,0,0,1,0,0,1,2012,MLB,DET
Matt Young*,29,5,11,10,2,1,1,0,0,1,0,0,0,9,.100,.182,.200,.382,2,0,1,0,0,0,1,2012,MLB,DET
Omir Santos,31,3,10,8,0,1,0,0,0,1,0,0,0,1,.125,.111,.125,.236,1,2,0,1,1,0,1,2012,MLB,DET
Hernan Perez,21,2,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,1,2012,MLB,DET
Clete Thomas*,28,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,2012,MLB,DET
