Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jose Cabrera,31,3,4,.429,2.76,25,1,10,0,0,1,45.2,45,16,14,2,10,2,33,2,0,1,184,1.204,8.9,0.4,2.0,6.5,3.30,1
Dave Coggin,26,0,0,,1.50,4,3,0,0,0,0,6.0,4,1,1,0,1,0,3,1,0,0,22,0.833,6.0,0.0,1.5,4.5,3.00,1
Jim Crowell*,29,0,8,.000,4.12,54,0,34,0,0,9,54.2,63,31,25,5,23,5,42,2,1,0,251,1.573,10.4,0.8,3.8,6.9,1.83,1
Brandon Duckworth,27,2,1,.667,3.38,3,3,0,0,0,0,18.2,21,11,7,3,4,0,14,2,0,0,82,1.339,10.1,1.4,1.9,6.8,3.50,1
Geoff Geary,26,9,4,.692,2.16,46,3,18,0,0,5,87.2,73,26,21,3,13,1,80,4,0,1,343,0.981,7.5,0.3,1.3,8.2,6.15,1
Dan Giese,26,2,0,1.000,3.17,34,0,11,0,0,0,48.1,37,19,17,8,10,0,49,1,0,0,189,0.972,6.9,1.5,1.9,9.1,4.90,1
Wayne Gomes,30,4,2,.667,2.59,46,0,38,0,0,14,48.2,31,17,14,1,24,2,43,3,0,2,202,1.130,5.7,0.2,4.4,8.0,1.79,1
Josh Hancock,25,10,9,.526,3.86,28,27,1,2,2,0,165.2,147,78,71,14,46,1,122,6,0,4,677,1.165,8.0,0.8,2.5,6.6,2.65,1
Yoel Hernandez,23,0,0,,6.00,2,0,0,0,0,0,3.0,5,2,2,0,0,0,3,0,0,0,14,1.667,15.0,0.0,0.0,9.0,,1
Cary Hiles,27,0,1,.000,3.71,13,0,2,0,0,0,26.2,31,11,11,3,11,1,11,1,0,0,116,1.575,10.5,1.0,3.7,3.7,1.00,0
Eric Junge,26,1,0,1.000,3.06,10,8,0,0,0,0,47.0,38,20,16,2,16,1,42,3,0,1,196,1.149,7.3,0.4,3.1,8.0,2.63,1
Greg Kubes*,26,6,3,.667,4.26,37,10,8,0,0,3,95.0,117,49,45,7,16,2,62,2,4,2,416,1.400,11.1,0.7,1.5,5.9,3.88,0
Seung Hak Lee,24,0,2,.000,23.63,2,1,0,0,0,0,5.1,18,15,14,2,0,0,5,2,0,0,34,3.375,30.4,3.4,0.0,8.4,,0
Ryan Madson,22,12,8,.600,3.50,26,26,0,0,0,0,157.0,157,70,61,9,42,2,138,10,0,6,658,1.268,9.0,0.5,2.4,7.9,3.29,1
Hector Mercado*,29,0,3,.000,1.41,14,2,2,0,0,0,32.0,34,12,5,2,11,0,20,0,0,0,136,1.406,9.6,0.6,3.1,5.6,1.82,1
Aaron Myette,25,5,4,.556,4.27,11,10,1,0,0,0,59.0,50,28,28,4,20,0,54,4,0,1,245,1.186,7.6,0.6,3.1,8.2,2.70,1
Brian Powell,29,2,4,.333,4.61,8,7,0,2,1,0,52.2,57,33,27,1,12,2,36,0,0,3,223,1.310,9.7,0.2,2.1,6.2,3.00,1
Ken Pumphrey,26,5,7,.417,7.41,17,17,0,1,0,0,81.1,108,75,67,9,32,0,46,9,0,2,389,1.721,12.0,1.0,3.5,5.1,1.44,0
Julio Santana,30,1,1,.500,3.64,19,0,8,0,0,3,29.2,29,12,12,0,12,0,26,1,1,0,127,1.382,8.8,0.0,3.6,7.9,2.17,1
Amaury Telemaco,29,10,9,.526,3.24,25,24,0,3,2,0,155.1,125,59,56,15,22,1,116,3,0,5,599,0.946,7.2,0.9,1.3,6.7,5.27,1
Jeremy Wedel,26,1,0,1.000,3.76,17,1,2,0,0,0,26.1,28,12,11,2,9,0,18,1,0,2,115,1.405,9.6,0.7,3.1,6.2,2.00,0
