Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Craig Anderson*,22,13,11,.542,3.56,28,27,0,4,1,0,177.0,187,93,70,27,46,1,67,2,0,4,751,1.316,9.5,1.4,2.3,3.4,1.46,0
Scott Atchison,27,6,9,.400,4.31,39,7,10,0,0,1,108.2,114,57,52,8,37,2,83,3,0,2,474,1.390,9.4,0.7,3.1,6.9,2.24,1
Giovanni Carrara,35,1,1,.500,4.23,18,0,13,0,0,5,27.2,28,14,13,2,9,0,27,0,0,3,117,1.337,9.1,0.7,2.9,8.8,3.00,1
Troy Cate*,22,1,0,1.000,1.69,1,1,0,0,0,0,5.1,4,3,1,2,2,0,6,1,0,0,24,1.125,6.8,3.4,3.4,10.1,3.00,1
Ken Cloude,28,4,4,.500,5.95,21,17,0,0,0,0,75.2,88,56,50,15,37,0,39,9,1,4,351,1.652,10.5,1.8,4.4,4.6,1.05,1
Brian Falkenborg,25,4,2,.667,2.94,17,14,0,0,0,0,79.2,66,28,26,7,26,0,62,2,0,2,331,1.155,7.5,0.8,2.9,7.0,2.38,1
Emiliano Fruto,19,1,0,1.000,0.00,1,0,0,0,0,0,4.0,1,0,0,0,2,0,2,0,0,0,14,0.750,2.3,0.0,4.5,4.5,1.00,1
Tim Hamulack*,26,1,0,1.000,3.86,10,0,5,0,0,0,14.0,16,6,6,1,8,0,12,0,0,0,62,1.714,10.3,0.6,5.1,7.7,1.50,1
Jeff Heaverlo,25,5,12,.294,5.39,24,24,0,0,0,0,123.2,150,80,74,8,38,0,75,10,2,4,554,1.520,10.9,0.6,2.8,5.5,1.97,0
Craig House,25,0,0,,2.84,5,0,3,0,0,0,6.1,6,2,2,0,5,0,4,1,0,2,29,1.737,8.5,0.0,7.1,5.7,0.80,1
Rett Johnson,23,5,2,.714,2.15,11,10,0,1,1,0,71.0,63,26,17,2,18,0,49,6,0,4,288,1.141,8.0,0.3,2.3,6.2,2.72,0
Craig Kuzmic,26,0,0,,4.50,2,0,2,0,0,0,2.0,4,1,1,1,1,0,0,0,0,0,11,2.500,18.0,4.5,4.5,0.0,0.00,0
Jacques Landry,29,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,2.000,0.0,0.0,18.0,9.0,0.50,0
Aaron Looper,26,5,2,.714,3.11,46,0,20,0,0,5,75.1,72,27,26,10,26,2,67,2,0,2,324,1.301,8.6,1.2,3.1,8.0,2.58,1
J.J. Putz,26,0,3,.000,2.51,41,0,22,0,0,11,86.0,69,30,24,4,34,0,60,3,0,3,352,1.198,7.2,0.4,3.6,6.3,1.76,1
Kazuhiro Sasaki,35,0,1,.000,9.82,3,2,1,0,0,1,3.2,5,4,4,0,1,0,5,0,0,0,17,1.636,12.3,0.0,2.5,12.3,5.00,1
Allan Simpson,25,2,5,.286,4.16,43,0,23,0,0,1,62.2,60,30,29,7,42,1,69,6,0,2,291,1.628,8.6,1.0,6.0,9.9,1.64,1
Rafael Soriano,23,4,3,.571,3.19,11,10,0,0,0,0,62.0,43,24,22,2,12,0,63,4,1,0,241,0.887,6.2,0.3,1.7,9.1,5.25,1
Brian Stitt,20,0,0,,2.45,4,0,0,0,0,0,7.1,9,3,2,0,1,0,1,0,0,1,32,1.364,11.0,0.0,1.2,1.2,1.00,0
Brian Sweeney,29,11,10,.524,4.28,29,21,2,0,0,0,141.0,165,80,67,17,32,0,115,2,0,4,613,1.397,10.5,1.1,2.0,7.3,3.59,1
Aaron Taylor,25,1,3,.250,2.45,33,0,31,0,0,16,40.1,30,11,11,3,13,1,34,2,0,2,164,1.066,6.7,0.7,2.9,7.6,2.62,1
Matt Thornton*,26,0,2,.000,8.00,2,2,0,0,0,0,9.0,14,11,8,2,3,0,5,0,0,1,44,1.889,14.0,2.0,3.0,5.0,1.67,1
Greg Wear,23,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,0.500,4.5,0.0,0.0,4.5,,0
Randy Williams*,27,2,2,.500,5.26,18,0,4,0,0,1,25.2,25,17,15,3,11,0,19,1,0,1,112,1.403,8.8,1.1,3.9,6.7,1.73,1
Chris Wright,26,0,6,.000,6.36,9,9,0,0,0,0,46.2,53,33,33,8,27,0,33,3,0,4,216,1.714,10.2,1.5,5.2,6.4,1.22,0
