Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
David Bacani,26,121,491,406,60,93,19,2,5,45,11,5,52,67,.229,.339,.323,.661,131,9,20,4,9,1,0
Zach Borowiak,25,107,343,306,36,66,13,0,3,32,5,3,14,59,.216,.269,.288,.557,88,6,11,5,7,0,0
Dusty Brown,24,85,331,295,32,66,17,0,5,40,2,1,24,65,.224,.284,.332,.617,98,5,3,4,5,0,1
Alberto Concepcion,25,79,286,251,29,57,14,0,4,28,1,2,28,67,.227,.314,.331,.645,83,3,4,3,0,1,0
Keoni De Renne#,27,74,275,250,33,56,6,0,1,20,3,1,22,27,.224,.289,.260,.549,65,5,1,2,0,1,0
Chris Durbin,24,97,392,341,53,84,28,1,4,34,3,5,39,65,.246,.333,.370,.703,126,5,7,2,3,3,0
Jacoby Ellsbury*,22,50,225,198,29,61,10,3,3,19,16,8,24,25,.308,.387,.434,.821,86,1,2,0,1,1,1
Luis Jimenez*,24,115,464,395,74,109,22,2,17,70,9,2,58,90,.276,.371,.471,.842,186,12,5,0,6,4,1
Jay Johnson,23,8,37,33,7,11,4,0,2,9,0,0,2,8,.333,.378,.636,1.015,21,0,1,0,1,0,0
Gabe Kapler,30,3,11,10,2,4,3,1,0,2,0,0,1,2,.400,.455,.900,1.355,9,0,0,0,0,0,1
Dustin Kelly,23,20,58,54,2,10,3,0,0,6,1,0,3,11,.185,.224,.241,.465,13,1,0,0,1,0,0
Mike Leonard,24,2,8,8,0,2,0,1,0,2,0,0,0,1,.250,.250,.500,.750,4,1,0,0,0,0,0
Tyler Minges,26,58,255,237,40,73,23,1,3,39,4,2,14,41,.308,.354,.451,.806,107,3,3,1,0,1,0
Brandon Moss*,22,133,573,508,76,145,36,3,12,83,8,5,56,108,.285,.357,.439,.796,223,13,3,2,4,5,1
David Murphy*,24,42,184,172,22,47,17,1,3,25,4,2,11,29,.273,.315,.436,.751,75,3,0,0,1,0,1
Brian Myrow*,29,20,67,63,3,17,5,0,0,6,0,0,3,17,.270,.299,.349,.648,22,1,0,0,1,0,1
Bryan Pritz,24,14,59,55,8,10,4,0,1,3,2,0,3,9,.182,.220,.309,.529,17,0,0,0,1,0,0
Chad Spann,22,99,399,360,53,106,28,3,10,50,3,3,29,85,.294,.361,.472,.833,170,6,9,0,1,0,0
Iggy Suarez,25,8,26,23,4,3,0,0,0,1,0,0,3,5,.130,.231,.130,.361,3,2,0,0,0,0,0
Jason Twomley*,23,10,29,21,2,2,2,0,0,1,0,0,7,10,.095,.310,.190,.501,4,2,0,0,1,0,0
Matt Van Der Bosch*,24,58,187,162,25,32,3,1,4,17,13,2,22,33,.198,.293,.302,.596,49,2,0,3,0,1,0
Jeremy West,24,124,506,450,64,121,32,1,13,66,1,3,41,64,.269,.342,.431,.773,194,15,11,0,4,3,0
