Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Cory Aldridge*,27,84,328,293,34,84,17,4,4,30,7,6,29,85,.287,.351,.413,.764,121,5,2,0,4,2,1
Chris Amador,23,84,263,231,26,49,9,1,2,15,12,3,14,70,.212,.268,.286,.553,66,4,5,9,4,0,0
Cole Armstrong*,22,8,27,25,3,3,0,0,0,0,0,0,2,2,.120,.185,.120,.305,3,1,0,0,0,0,1
Darren Blakely#,29,27,113,104,12,27,6,1,3,12,2,2,6,23,.260,.319,.423,.742,44,2,3,0,0,1,0
Tom Collaro,23,108,417,389,36,83,17,2,11,51,1,4,20,128,.213,.255,.352,.608,137,12,3,2,3,1,0
Stefan Gartrell,22,5,18,15,4,3,1,0,0,0,1,0,3,6,.200,.333,.267,.600,4,0,0,0,0,0,0
Chris Getz*,22,130,573,508,67,130,15,6,2,36,19,6,52,47,.256,.326,.321,.647,163,10,2,9,2,3,1
Josh Hansen,24,12,46,42,3,6,2,0,0,2,0,0,3,12,.143,.217,.190,.408,8,1,1,0,0,0,0
Eric Hollis,23,5,18,16,1,3,0,0,0,0,0,0,2,4,.188,.278,.188,.465,3,2,0,0,0,0,0
Carlos Lee,24,2,8,7,0,1,0,0,0,2,0,1,1,2,.143,.250,.143,.393,1,0,0,0,0,0,0
Pedro Lopez,22,65,284,258,30,83,15,2,5,34,3,6,16,32,.322,.358,.453,.812,117,7,1,5,4,1,1
Donny Lucy,23,18,69,60,2,17,1,0,0,3,1,0,4,15,.283,.358,.300,.658,18,5,3,2,0,1,1
Gustavo Molina,24,103,382,344,26,78,14,0,7,34,5,6,25,65,.227,.286,.328,.615,113,8,4,8,1,0,1
Mike Myers,26,129,485,414,53,109,23,2,4,23,20,10,51,78,.263,.352,.357,.709,148,8,6,13,1,1,0
Ricardo Nanita*,25,106,432,364,48,104,14,3,8,42,11,6,51,56,.286,.372,.407,.779,148,10,2,10,5,6,0
Mark Quinn,32,63,267,235,28,62,15,0,11,40,1,1,23,41,.264,.337,.468,.805,110,8,5,0,4,2,1
Wally Rosa,24,44,134,119,9,21,1,0,0,4,0,0,13,27,.176,.263,.185,.448,22,3,1,1,0,0,0
Rob Sasser,31,39,142,120,10,28,5,0,3,15,1,0,20,32,.233,.338,.350,.688,42,2,0,0,2,0,1
Micah Schnurstein,21,131,518,480,48,105,25,2,9,46,8,6,24,100,.219,.264,.335,.600,161,14,6,7,1,1,0
Corey Smith,24,120,496,425,46,101,19,2,12,52,5,1,62,112,.238,.337,.376,.713,160,8,4,0,5,4,0
Rob Valido,21,45,192,168,15,35,9,3,1,11,8,3,13,24,.208,.269,.315,.585,53,1,1,10,0,1,0
