Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brett Anderson*,22,1,0,1.000,4.05,3,3,0,0,0,0,13.1,19,6,6,0,3,0,12,1,0,0,61,1.650,12.8,0.0,2.0,8.1,4.00,1,2010,AAA,OAK
Andrew Bailey,26,0,0,,27.00,1,1,0,0,0,0,0.2,3,2,2,0,0,0,1,0,0,2,5,4.500,40.5,0.0,0.0,13.5,,1,2010,AAA,OAK
Travis Banwart,24,4,2,.667,4.81,15,11,0,0,0,0,73.0,78,40,39,9,29,4,71,1,0,3,322,1.466,9.6,1.1,3.6,8.8,2.45,0,2010,AAA,OAK
Mike Benacka,27,6,2,.750,4.08,40,0,19,0,0,5,46.1,30,22,21,5,39,3,61,2,0,9,207,1.489,5.8,1.0,7.6,11.8,1.56,0,2010,AAA,OAK
Travis Blackley*,27,2,1,.667,2.52,15,4,2,0,0,0,35.2,31,10,10,2,22,1,35,2,1,1,160,1.486,7.8,0.5,5.6,8.8,1.59,1,2010,AAA,OAK
Boof Bonser,28,2,1,.667,4.56,5,5,0,0,0,0,23.2,20,14,12,2,11,0,17,0,0,0,97,1.310,7.6,0.8,4.2,6.5,1.55,1,2010,AAA,OAK
Cedrick Bowers*,32,2,1,.667,3.66,29,0,7,0,0,0,32.0,24,14,13,1,26,0,50,1,0,1,146,1.563,6.8,0.3,7.3,14.1,1.92,1,2010,AAA,OAK
Trevor Cahill,22,1,0,1.000,1.04,2,2,0,0,0,0,8.2,7,3,1,0,5,0,8,0,0,1,36,1.385,7.3,0.0,5.2,8.3,1.60,1,2010,AAA,OAK
Bobby Cramer*,30,2,2,.500,1.94,7,7,0,0,0,0,41.2,41,10,9,0,11,0,35,0,0,3,174,1.248,8.9,0.0,2.4,7.6,3.18,1,2010,AAA,OAK
Sam Demel,24,2,0,1.000,1.26,22,0,11,0,0,6,28.2,22,6,4,1,9,0,28,1,0,1,116,1.081,6.9,0.3,2.8,8.8,3.11,1,2010,AAA,OAK
Lenny DiNardo*,30,2,5,.286,3.40,10,9,0,1,0,0,47.2,57,27,18,5,15,1,28,3,0,1,208,1.510,10.8,0.9,2.8,5.3,1.87,1,2010,AAA,OAK
Dan Giese,33,0,0,,1.74,8,0,1,0,0,0,10.1,9,2,2,2,2,0,4,0,0,0,42,1.065,7.8,1.7,1.7,3.5,2.00,1,2010,AAA,OAK
Graham Godfrey,25,4,7,.364,5.59,24,16,4,0,0,0,106.1,108,76,66,9,53,3,87,8,0,4,479,1.514,9.1,0.8,4.5,7.4,1.64,1,2010,AAA,OAK
John Halama*,38,6,2,.750,5.44,18,14,2,0,0,0,87.2,106,59,53,12,27,2,40,2,0,2,381,1.517,10.9,1.2,2.8,4.1,1.48,1,2010,AAA,OAK
Shawn Haviland,24,0,0,,5.40,1,1,0,0,0,0,3.1,6,5,2,0,2,0,3,0,0,0,19,2.400,16.2,0.0,5.4,8.1,1.50,0,2010,AAA,OAK
Fernando Hernandez,25,5,6,.455,4.77,45,4,18,0,0,4,77.1,82,52,41,8,26,1,65,6,0,4,347,1.397,9.5,0.9,3.0,7.6,2.50,1,2010,AAA,OAK
Jon Hunton,27,6,6,.500,3.57,51,0,12,0,0,0,63.0,72,35,25,5,25,2,40,1,0,4,285,1.540,10.3,0.7,3.6,5.7,1.60,0,2010,AAA,OAK
Justin James,28,1,1,.500,1.37,16,0,10,0,0,4,19.2,14,3,3,0,9,3,28,1,0,1,83,1.169,6.4,0.0,4.1,12.8,3.11,1,2010,AAA,OAK
Jason Jennings,31,0,0,,6.23,3,3,0,0,0,0,13.0,16,9,9,1,4,1,9,2,0,2,61,1.538,11.1,0.7,2.8,6.2,2.25,1,2010,AAA,OAK
Brad Kilby*,27,0,0,,5.54,12,0,3,0,0,0,13.0,18,8,8,0,6,0,18,1,0,0,63,1.846,12.5,0.0,4.2,12.5,3.00,1,2010,AAA,OAK
Jared Lansford,23,1,2,.333,7.94,16,0,3,0,0,0,17.0,22,16,15,1,8,0,15,3,0,1,83,1.765,11.6,0.5,4.2,7.9,1.88,0,2010,AAA,OAK
Vin Mazzaro,23,3,1,.750,3.13,7,6,0,0,0,0,37.1,35,16,13,2,17,0,38,3,0,2,164,1.393,8.4,0.5,4.1,9.2,2.24,1,2010,AAA,OAK
Marcus McBeth,29,0,1,.000,6.46,14,0,5,0,0,0,15.1,18,14,11,2,16,1,14,0,0,2,80,2.217,10.6,1.2,9.4,8.2,0.88,1,2010,AAA,OAK
Kyle Middleton,30,6,8,.429,3.77,23,14,4,0,0,1,102.2,97,56,43,10,48,1,69,3,0,4,436,1.412,8.5,0.9,4.2,6.0,1.44,0,2010,AAA,OAK
Clayton Mortensen,25,13,6,.684,4.25,26,26,0,0,0,0,165.1,161,91,78,20,53,3,112,2,0,14,688,1.294,8.8,1.1,2.9,6.1,2.11,1,2010,AAA,OAK
