Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeremy Accardo,28,3,2,.600,3.48,42,0,41,0,0,24,44.0,52,22,17,1,15,2,26,1,0,0,193,1.523,10.6,0.2,3.1,5.3,1.73,1,2010,AAA,TOR
Lance Broadway,26,3,11,.214,7.66,29,20,3,0,0,0,141.0,195,127,120,16,76,0,89,7,0,12,685,1.922,12.4,1.0,4.9,5.7,1.17,1,2010,AAA,TOR
Bubbie Buzachero,29,1,0,1.000,16.88,6,0,1,0,0,0,8.0,20,15,15,4,3,0,4,0,1,0,46,2.875,22.5,4.5,3.4,4.5,1.33,0,2010,AAA,TOR
Jesse Carlson*,29,3,1,.750,4.24,45,0,18,0,0,4,51.0,56,32,24,6,11,0,43,4,2,6,220,1.314,9.9,1.1,1.9,7.6,3.91,1,2010,AAA,TOR
Brett Cecil*,23,2,0,1.000,2.45,2,2,0,0,0,0,11.0,13,4,3,0,2,0,11,0,0,1,46,1.364,10.6,0.0,1.6,9.0,5.50,1,2010,AAA,TOR
Willie Collazo*,30,0,0,,4.70,4,0,2,0,0,0,7.2,11,7,4,0,1,0,6,0,0,2,35,1.565,12.9,0.0,1.2,7.0,6.00,1,2010,AAA,TOR
Rey Gonzalez,24,6,6,.500,9.18,16,16,0,0,0,0,82.1,138,90,84,16,36,0,55,6,0,4,416,2.113,15.1,1.7,3.9,6.0,1.53,0,2010,AAA,TOR
Sean Henn*,29,3,4,.429,4.73,38,9,7,0,0,2,97.0,110,57,51,7,53,1,65,2,0,5,442,1.680,10.2,0.6,4.9,6.0,1.23,1,2010,AAA,TOR
Shawn Hill,29,2,2,.500,3.00,5,5,0,0,0,0,21.0,16,8,7,2,5,0,9,0,0,0,81,1.000,6.9,0.9,2.1,3.9,1.80,1,2010,AAA,TOR
Zach Jackson*,27,2,3,.400,5.64,35,5,12,0,0,0,81.1,103,55,51,10,46,0,49,4,0,10,380,1.832,11.4,1.1,5.1,5.4,1.07,1,2010,AAA,TOR
B.J. LaMura,29,0,0,,0.00,1,0,0,0,0,0,1.0,0,1,0,0,1,0,0,1,0,0,6,1.000,0.0,0.0,9.0,0.0,0.00,0,2010,AAA,TOR
Jason Lane*,33,0,0,,3.86,4,0,4,0,0,0,4.2,5,2,2,1,3,0,3,0,0,0,20,1.714,9.6,1.9,5.8,5.8,1.00,1,2010,AAA,TOR
Rommie Lewis*,27,1,5,.167,7.59,24,8,9,0,0,5,53.1,72,51,45,7,22,0,41,1,0,5,249,1.763,12.2,1.2,3.7,6.9,1.86,1,2010,AAA,TOR
Jesse Litsch,25,0,3,.000,8.18,4,4,0,0,0,0,22.0,34,26,20,4,3,0,13,3,0,3,105,1.682,13.9,1.6,1.2,5.3,4.33,1,2010,AAA,TOR
Marty McLeary,35,0,5,.000,12.21,9,5,2,0,0,0,28.0,61,49,38,7,18,0,23,2,0,2,168,2.821,19.6,2.3,5.8,7.4,1.28,1,2010,AAA,TOR
Brad Mills*,25,8,6,.571,4.97,20,20,0,0,0,0,112.1,118,66,62,15,43,0,100,2,1,4,492,1.433,9.5,1.2,3.4,8.0,2.33,1,2010,AAA,TOR
Luis Perez*,25,5,5,.500,6.13,15,15,0,1,0,0,86.2,107,66,59,5,47,0,56,12,3,7,416,1.777,11.1,0.5,4.9,5.8,1.19,1,2010,AAA,TOR
David Purcey*,28,2,1,.667,3.38,17,0,3,0,0,0,18.2,14,9,7,2,15,0,23,0,0,2,85,1.554,6.8,1.0,7.2,11.1,1.53,1,2010,AAA,TOR
Robert Ray,26,6,6,.500,5.51,18,18,0,1,1,0,96.1,118,66,59,13,45,0,75,5,0,7,435,1.692,11.0,1.2,4.2,7.0,1.67,1,2010,AAA,TOR
Steven Register,27,1,4,.200,5.27,48,1,15,0,0,1,82.0,98,65,48,9,25,2,58,1,0,3,373,1.500,10.8,1.0,2.7,6.4,2.32,1,2010,AAA,TOR
Scott Richmond,30,1,1,.500,2.70,2,2,0,0,0,0,10.0,8,6,3,1,6,0,9,0,0,1,45,1.400,7.2,0.9,5.4,8.1,1.50,1,2010,AAA,TOR
Josh Roenicke,27,9,1,.900,3.64,36,0,7,0,0,1,59.1,61,29,24,7,25,1,54,2,0,5,260,1.449,9.3,1.1,3.8,8.2,2.16,1,2010,AAA,TOR
Marc Rzepczynski*,24,5,5,.500,6.04,12,12,0,0,0,0,67.0,81,49,45,10,27,0,61,4,1,3,304,1.612,10.9,1.3,3.6,8.2,2.26,1,2010,AAA,TOR
Brian Tallet*,32,0,1,.000,54.00,1,1,0,0,0,0,1.1,9,8,8,2,1,0,1,0,0,0,14,7.500,60.8,13.5,6.8,6.8,1.00,1,2010,AAA,TOR
Merkin Valdez,28,3,5,.375,7.91,39,1,16,0,0,0,58.0,92,59,51,5,26,0,35,3,3,7,289,2.034,14.3,0.8,4.0,5.4,1.35,1,2010,AAA,TOR
Jamie Vermilyea,28,0,1,.000,5.40,4,0,2,0,0,1,6.2,9,4,4,1,4,0,5,0,1,0,31,1.950,12.2,1.4,5.4,6.8,1.25,1,2010,AAA,TOR
