Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
David Adams,23,39,173,152,31,47,15,3,3,32,5,2,18,31,.309,.393,.507,.900,77,4,3,0,0,0,,1
Ryan Baker,25,3,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Lance Berkman#,34,2,9,8,1,2,0,0,0,0,0,0,1,3,.250,.333,.250,.583,2,0,0,0,0,0,,1
Dan Brewer,22,136,580,508,83,137,34,3,10,84,29,10,53,117,.270,.346,.407,.754,207,13,10,2,7,0,,0
Justin Christian,30,87,394,343,65,102,21,6,9,51,20,5,40,47,.297,.374,.472,.846,162,11,5,1,5,0,,1
Matt Cusick*,24,59,227,201,17,47,7,3,3,26,3,1,22,31,.234,.310,.343,.653,69,5,1,1,2,2,,0
Jose Gil,23,31,119,106,19,25,6,1,5,25,0,0,9,23,.236,.305,.453,.758,48,4,2,1,1,0,,0
Edwar Gonzalez,27,74,279,243,37,57,8,4,6,35,4,2,28,59,.235,.333,.374,.708,91,12,8,0,0,2,,0
Reid Gorecki,29,29,121,105,10,27,7,0,2,15,8,3,13,20,.257,.347,.381,.728,40,2,2,0,1,0,,1
Taylor Grote*,21,1,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,,0
Corban Joseph*,21,31,130,111,11,24,6,4,0,13,1,0,15,33,.216,.305,.342,.647,38,0,0,2,2,0,,1
Austin Krum*,24,120,533,459,77,105,17,1,5,44,16,7,64,86,.229,.328,.303,.631,139,9,4,6,0,2,,0
Brandon Laird,22,107,454,409,73,119,22,2,23,90,2,2,38,84,.291,.355,.523,.878,214,14,4,0,3,3,,1
Kevin Mahoney*,23,6,21,15,2,4,1,0,0,1,0,0,5,6,.267,.476,.333,.810,5,0,1,0,0,1,,0
Luis Nunez,23,131,492,449,60,108,24,5,8,44,7,10,25,70,.241,.284,.370,.653,166,10,4,9,5,1,,0
Rene Rivera,26,25,103,94,13,30,10,0,5,17,0,0,7,17,.319,.369,.585,.954,55,2,1,0,1,1,,1
Austin Romine,21,115,497,455,61,122,31,0,10,69,2,0,37,94,.268,.324,.402,.726,183,13,2,0,3,1,,1
Jack Rye*,24,15,58,52,5,11,3,1,1,7,1,0,6,9,.212,.293,.365,.658,19,0,0,0,0,0,,0
Kevin Smith*,26,41,150,131,9,22,6,0,0,5,0,0,17,49,.168,.273,.214,.487,28,5,2,0,0,0,,0
Justin Snyder*,24,90,319,261,56,64,13,2,3,27,2,1,49,44,.245,.365,.345,.710,90,7,2,4,3,0,,0
Damon Sublett*,24,35,134,112,14,24,4,1,2,14,1,1,22,37,.214,.343,.321,.665,36,3,0,0,0,0,,0
Jorge Vazquez,28,10,42,41,4,16,4,0,0,6,0,0,1,8,.390,.405,.488,.893,20,2,0,0,0,0,,0
Marcos Vechionacci#,23,114,451,406,56,115,17,3,11,55,6,2,40,111,.283,.350,.421,.771,171,13,2,2,1,0,,0
23 Players,23.9,142,5291,4665,704,1208,256,39,106,660,107,46,511,981,.259,.337,.399,.735,1860,129,53,28,34,13,,0
