Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Craig Albernaz,27,53,181,156,20,39,5,0,2,15,2,1,18,35,.250,.335,.321,.656,50,6,2,5,0,0,,0
Drew Anderson#,27,107,419,374,61,97,12,11,7,37,5,3,38,56,.259,.327,.406,.733,152,3,1,3,3,2,,0
Leslie Anderson*,28,48,204,181,24,55,11,1,6,25,3,1,18,28,.304,.382,.475,.857,86,12,5,0,0,7,,0
Nevin Ashley,25,92,391,341,49,87,14,3,7,45,4,2,34,76,.255,.333,.375,.709,128,7,9,1,6,2,,1
Cody Cipriano,25,71,273,233,36,64,11,3,4,24,4,1,32,60,.275,.371,.399,.770,93,7,5,1,2,1,,0
Chris De La Cruz#,28,94,367,330,32,89,12,4,4,26,0,4,27,44,.270,.324,.367,.691,121,5,0,9,1,1,,0
Rashad Eldridge#,28,84,381,316,42,80,12,1,1,32,10,5,55,50,.253,.362,.307,.669,97,8,2,3,5,4,,0
Matt Fields#,24,87,347,309,33,68,14,0,12,50,0,0,29,119,.220,.291,.382,.673,118,8,4,0,5,1,,0
Mike Folli*,24,22,80,69,7,12,2,0,1,10,2,0,8,11,.174,.269,.246,.516,17,0,1,2,0,0,,0
J.J. Furmaniak,30,11,45,42,4,13,3,0,0,5,1,0,2,8,.310,.341,.381,.722,16,0,0,1,0,0,,1
Jose Julio-Ruiz*,25,23,106,92,12,25,2,1,1,11,0,1,13,19,.272,.358,.348,.706,32,4,0,0,1,2,,0
Jose Lobaton#,25,7,28,24,3,6,1,0,0,2,0,0,4,5,.250,.357,.292,.649,7,1,0,0,0,0,,1
Omar Luna,23,4,8,8,1,2,0,0,0,0,0,0,0,1,.250,.250,.250,.500,2,1,0,0,0,0,,0
John Matulia*,23,132,524,475,54,128,23,8,9,59,4,4,34,119,.269,.324,.408,.732,194,9,7,2,6,1,,0
Chris Nowak,27,64,266,222,33,55,9,1,7,33,8,1,40,51,.248,.361,.392,.753,87,6,1,0,3,2,,0
Shawn O'Malley#,22,44,169,144,18,26,1,3,0,7,9,1,16,32,.181,.289,.229,.518,33,0,6,3,0,0,,1
Ian Paxton,26,3,8,7,0,2,2,0,0,3,0,0,0,3,.286,.286,.571,.857,4,0,0,1,0,0,,0
Ryan Royster,23,10,42,37,5,4,2,0,1,5,0,0,3,12,.108,.195,.243,.438,9,1,1,1,0,0,,0
Emeel Salem*,25,128,586,519,72,136,22,7,4,42,23,11,49,65,.262,.334,.355,.689,184,9,8,9,1,0,,0
Greg Sexton,25,33,134,113,11,24,8,0,1,13,0,2,19,21,.212,.336,.310,.646,35,2,2,0,0,0,,0
Matt Spring,25,19,74,66,10,12,5,0,3,15,1,0,4,20,.182,.243,.394,.637,26,1,2,0,2,0,,0
Cody Strait,27,39,150,133,14,26,11,0,0,10,8,2,10,29,.195,.267,.278,.545,37,2,3,4,0,0,,0
Matthew Sweeney*,22,46,179,163,13,32,7,0,2,25,1,0,12,52,.196,.263,.276,.539,45,1,3,0,1,0,,0
Henry Wrigley,23,62,271,254,31,63,12,1,9,37,1,1,12,54,.248,.280,.409,.690,104,9,1,0,4,1,,0
24 Players,25.4,138,5233,4608,585,1145,201,44,81,531,86,40,477,970,.248,.325,.364,.689,1677,102,63,45,40,24,,0
